"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A9","A11","A12","A13","A16","A17"
"3040","ENSMUSG00000027551","ENSMUSG00000027551","Zfp64",22722,"protein_coding","2",168735251,168797507,48.99,15.47,16.6,4.86,15.31,20.37,6.73,9.18
"3041","ENSMUSG00000027560","ENSMUSG00000027560","Dok5",76829,"protein_coding","2",170573727,170721689,45.59,32.12,40.21,25.56,21.45,8.72,30.25,28.18
"3042","ENSMUSG00000027562","ENSMUSG00000027562","Car2",12349,"protein_coding","3",14951333,14965830,41.22,53.71,52.98,40.01,69.92,42.84,63.91,79.14
"3043","ENSMUSG00000027566","ENSMUSG00000027566","Psma7",26444,"protein_coding","2",179678167,179684226,50.36,361.03,460.08,430.76,530.4,474.61,606.83,489.24
"3044","ENSMUSG00000027568","ENSMUSG00000027568","Ntsr1",18216,"protein_coding","2",180141769,180186773,49.35,0,7.2,3.63,0.9,1.08,0,0.59
"3045","ENSMUSG00000027569","ENSMUSG00000027569","Mrgbp",73247,"protein_coding","2",180223097,180228097,52.25,17.98,32.13,8.07,8.75,13.75,17.87,11.19
"3046","ENSMUSG00000027573","ENSMUSG00000027573","Gid8",76425,"protein_coding","2",180351910,180360526,45.32,8.69,3.93,32.64,10.38,11.21,20.41,23.87
"3047","ENSMUSG00000027575","ENSMUSG00000027575","Arfgap1",228998,"protein_coding","2",180609018,180624319,49.92,53.15,64.22,54.08,55.39,67.98,42.33,35.57
"3048","ENSMUSG00000027581","ENSMUSG00000027581","Stmn3",20262,"protein_coding","2",180948252,180956293,49.63,651.38,783.47,827.01,758.71,1204.7,842.11,673.37
"3049","ENSMUSG00000027583","ENSMUSG00000027583","Zbtb46",72147,"protein_coding","2",181029555,181101219,45.1,1.21,7.56,8.63,8.92,5.82,2.71,3.04
"3050","ENSMUSG00000027589","ENSMUSG00000027589","Pcmtd2",245867,"protein_coding","2",181479647,181499254,38.71,89.53,39.66,36.15,34.08,38.43,15.88,30.6
"3051","ENSMUSG00000027593","ENSMUSG00000027593","Raly",19383,"protein_coding","2",154633016,154709181,41.51,33.49,61.95,23.38,24.44,18.67,32.2,42.95
"3052","ENSMUSG00000027598","ENSMUSG00000027598","Itch",16396,"protein_coding","2",154975429,155068775,40.05,20.75,7.99,16.46,7.83,12.73,0.78,6.86
"3053","ENSMUSG00000027599","ENSMUSG00000027599","Armc1",74252,"protein_coding","3",19185566,19217229,42.17,101.21,54.6,52.57,75.97,87.11,63.53,38.63
"3054","ENSMUSG00000027602","ENSMUSG00000027602","Map1lc3a",66734,"protein_coding","2",155118217,155119993,65.62,230.72,249.57,447.21,300.25,463.78,350.76,261.22
"3055","ENSMUSG00000027603","ENSMUSG00000027603","Ggt7",207182,"protein_coding","2",155332299,155360157,48.8,89.3,19.77,62.44,62.28,85.13,39.66,53.68
"3056","ENSMUSG00000027605","ENSMUSG00000027605","Acss2",60525,"protein_coding","2",155359868,155427644,42.92,33.91,75.28,55.87,71.91,88.4,22.19,24.3
"3057","ENSMUSG00000027610","ENSMUSG00000027610","Gss",14854,"protein_coding","2",155405101,155434730,46.52,102.4,45.08,18.16,42.51,36.32,23.05,19.47
"3058","ENSMUSG00000027612","ENSMUSG00000027612","Mmp24",17391,"protein_coding","2",155617262,155660286,49.02,24.46,5.38,23.7,21.25,29.87,0.28,2.71
"3059","ENSMUSG00000027613","ENSMUSG00000027613","Eif6",16418,"protein_coding","2",155661752,155668845,48.51,97.62,83.47,142.65,106.73,112.22,45.75,76.8
"3060","ENSMUSG00000027615","ENSMUSG00000027615","Hps3",12807,"protein_coding","3",20050109,20089479,41.44,16.53,20.36,8.7,12.14,9.13,12.89,6.79
"3061","ENSMUSG00000027618","ENSMUSG00000027618","Nfs1",18041,"protein_coding","2",155965559,155986106,46.04,67.65,83.79,46.55,71.59,37.66,33.74,64.6
"3062","ENSMUSG00000027620","ENSMUSG00000027620","Rbm39",170791,"protein_coding","2",155989159,156022158,37,145.99,97.72,240.37,165.07,91.48,119.52,110.74
"3063","ENSMUSG00000027624","ENSMUSG00000027624","Epb41l1",13821,"protein_coding","2",156262829,156385134,50.81,71.57,23.4,29.75,59.59,72.6,23.67,39.86
"3064","ENSMUSG00000027628","ENSMUSG00000027628","Aar2",68295,"protein_coding","2",156389504,156410892,45.32,51.17,6.59,32.04,21.17,37.65,16.08,46.56
"3065","ENSMUSG00000027630","ENSMUSG00000027630","Tbl1xr1",81004,"protein_coding","3",22130816,22270758,41.48,20.46,21.19,11.58,9.99,23.49,10.87,15.43
"3066","ENSMUSG00000027634","ENSMUSG00000027634","Ndrg3",29812,"protein_coding","2",156769265,156833976,43.59,378.99,331.28,367.84,396.31,472.67,183.88,302.54
"3067","ENSMUSG00000027637","ENSMUSG00000027637","Rab5if",67388,"protein_coding","2",156705048,156715483,46.92,254.43,145.59,146.12,217.17,247.35,331.01,236.02
"3068","ENSMUSG00000027642","ENSMUSG00000027642","Rpn2",20014,"protein_coding","2",157120937,157168239,46.7,146.49,164.01,205.39,153.52,124.59,136.75,124.22
"3069","ENSMUSG00000027646","ENSMUSG00000027646","Src",20779,"protein_coding","2",157260364,157313782,53.49,27.7,11.35,7.62,15.34,14.14,5.72,7.28
"3070","ENSMUSG00000027649","ENSMUSG00000027649","Ctnnbl1",66642,"protein_coding","2",157579321,157733534,46.92,41.47,43.45,18.7,25.27,54.08,34.91,39.6
"3071","ENSMUSG00000027650","ENSMUSG00000027650","Tti1",75425,"protein_coding","2",157823723,157870353,44.92,2.79,8.02,14.4,11.26,24.39,0.03,2.97
"3072","ENSMUSG00000027651","ENSMUSG00000027651","Rprd1b",70470,"protein_coding","2",157870417,157974217,46.27,23.59,18.79,6.13,5.98,9.68,5.55,8.86
"3073","ENSMUSG00000027652","ENSMUSG00000027652","Ralgapb",228850,"protein_coding","2",158251768,158341173,39.93,13.26,5.39,8.23,6.2,5.89,0.27,6.13
"3074","ENSMUSG00000027655","ENSMUSG00000027655","Dhx35",71715,"protein_coding","2",158636727,158700134,47.25,9.1,26.91,3.86,7.96,4.18,9.86,2.92
"3075","ENSMUSG00000027660","ENSMUSG00000027660","Skil",20482,"protein_coding","3",31149207,31176726,41.33,22.13,22.94,0.98,12.74,1.58,7.83,11.62
"3076","ENSMUSG00000027661","ENSMUSG00000027661","Slc2a10",170441,"protein_coding","2",165345707,165361837,51.36,11.41,21.48,0,0,2.4,0,6.3
"3077","ENSMUSG00000027663","ENSMUSG00000027663","Zmat3",22401,"protein_coding","3",32388941,32420163,45.19,5.49,14.53,9.27,11.31,6.28,5.99,7.01
"3078","ENSMUSG00000027665","ENSMUSG00000027665","Pik3ca",18706,"protein_coding","3",32451820,32522635,41.43,16.95,17.43,14.02,25.15,7.3,2.56,7.89
"3079","ENSMUSG00000027667","ENSMUSG00000027667","Zfp639",67778,"protein_coding","3",32564408,32574982,43.49,37.21,12.36,34.03,49.29,38.28,3.6,16.78
"3080","ENSMUSG00000027668","ENSMUSG00000027668","Mfn1",67414,"protein_coding","3",32583614,32633388,42.41,28.8,27.2,36.38,49.74,18.99,39.37,49.79
"3081","ENSMUSG00000027669","ENSMUSG00000027669","Gnb4",14696,"protein_coding","3",32634481,32670734,46.03,0,27.74,17.98,12.62,21.18,5.72,28.3
"3082","ENSMUSG00000027671","ENSMUSG00000027671","Actl6a",56456,"protein_coding","3",32760447,32781122,43.31,53.01,32.9,26.06,47.33,55.87,26.87,23.86
"3083","ENSMUSG00000027673","ENSMUSG00000027673","Ndufb5",66046,"protein_coding","3",32791139,32805715,46.15,193.96,248.43,260.83,318.82,342.53,487.92,390.83
"3084","ENSMUSG00000027674","ENSMUSG00000027674","Pex5l",58869,"protein_coding","3",33003557,33197396,42.04,6.4,40.22,10.53,9.03,17.61,10.94,15.9
"3085","ENSMUSG00000027677","ENSMUSG00000027677","Ttc14",67120,"protein_coding","3",33853981,33869009,37.97,21.18,4.34,8.34,36.85,27.36,21.57,18.32
"3086","ENSMUSG00000027678","ENSMUSG00000027678","Ncoa3",17979,"protein_coding","2",165834545,165915162,44.42,2.27,10.11,3.31,0.53,4.24,1.61,3.14
"3087","ENSMUSG00000027679","ENSMUSG00000027679","Dnajc19",67713,"protein_coding","3",34110169,34135470,37.62,54.91,62,69.64,90.77,130.98,187.48,169.26
"3088","ENSMUSG00000027692","ENSMUSG00000027692","Tnik",665113,"protein_coding","3",28317363,28730007,42.46,17.88,7.12,12.19,4.67,11.53,5.63,3.74
"3089","ENSMUSG00000027698","ENSMUSG00000027698","Nceh1",320024,"protein_coding","3",27237114,27338757,45.56,36.41,15.21,50.97,49.58,50.02,11.97,25.98
"3090","ENSMUSG00000027702","ENSMUSG00000027702","Lrrc34",71827,"protein_coding","3",30678416,30702018,40.62,0,12.38,0,6,3.86,0,4.48
"3091","ENSMUSG00000027706","ENSMUSG00000027706","Sec62",69276,"protein_coding","3",30847024,30875412,37.63,215.73,117.35,165.13,173.37,76.35,120.95,74.16
"3092","ENSMUSG00000027708","ENSMUSG00000027708","Dcun1d1",114893,"protein_coding","3",35946254,35991594,40.93,61.89,67.27,72.94,53.86,25.83,22.69,28.4
"3093","ENSMUSG00000027709","ENSMUSG00000027709","Mccc1",72039,"protein_coding","3",36013461,36054827,42.9,26.96,43.34,28.54,18.72,2.73,0,19.65
"3094","ENSMUSG00000027710","ENSMUSG00000027710","Acad9",229211,"protein_coding","3",36120128,36147002,47.38,44.45,68.61,34.97,31.93,34.41,0,29.35
"3095","ENSMUSG00000027712","ENSMUSG00000027712","Anxa5",11747,"protein_coding","3",36503072,36530043,44.41,301.82,605.85,356.08,602.02,248.26,572.4,940.34
"3096","ENSMUSG00000027714","ENSMUSG00000027714","Exosc9",50911,"protein_coding","3",36606755,36619876,41.84,81.22,32.56,51.2,71.63,41.17,50.98,25.94
"3097","ENSMUSG00000027715","ENSMUSG00000027715","Ccna2",12428,"protein_coding","3",36619014,36626299,43.96,6.25,12.61,6.21,9.95,15.58,13.69,4.12
"3098","ENSMUSG00000027722","ENSMUSG00000027722","Afg2a",57815,"protein_coding","3",37474045,37633245,37.53,19.7,3.67,7,11.07,4.64,14.23,21.67
"3099","ENSMUSG00000027739","ENSMUSG00000027739","Rab33b",19338,"protein_coding","3",51391341,51403653,46.05,40.87,51.74,27.1,45.77,26.46,31.44,40.88
"3100","ENSMUSG00000027742","ENSMUSG00000027742","Cog6",67542,"protein_coding","3",52889296,52924658,43.65,33.15,1.91,22.32,20.69,21.53,3.16,43.83
"3101","ENSMUSG00000027746","ENSMUSG00000027746","Ufm1",67890,"protein_coding","3",53760797,53771251,42.59,19.34,14.16,24.54,38.78,35.39,31.09,30.95
"3102","ENSMUSG00000027748","ENSMUSG00000027748","Trpc4",22066,"protein_coding","3",54063456,54225892,40.04,9.77,11.59,23.98,6.47,12.63,6.98,10.92
"3103","ENSMUSG00000027752","ENSMUSG00000027752","Exosc8",69639,"protein_coding","3",54636099,54642814,46.1,15.02,18.98,10.65,52.2,23.36,17.71,19.82
"3104","ENSMUSG00000027765","ENSMUSG00000027765","P2ry1",18441,"protein_coding","3",60910216,60916403,41.95,3.33,30.97,9.46,12.34,11.87,4.72,32.35
"3105","ENSMUSG00000027770","ENSMUSG00000027770","Dhx36",72162,"protein_coding","3",62375434,62414425,37.15,63.38,46.16,45.79,32.81,18.53,18.66,27.36
"3106","ENSMUSG00000027774","ENSMUSG00000027774","Gfm1",28030,"protein_coding","3",67337429,67383862,43,20.01,15.19,24.76,25.12,18.93,27.46,27.38
"3107","ENSMUSG00000027775","ENSMUSG00000027775","Mfsd1",66868,"protein_coding","3",67490074,67511570,44.71,71.42,39.02,52.2,77.82,51.83,80.75,90.5
"3108","ENSMUSG00000027777","ENSMUSG00000027777","Schip1",30953,"protein_coding","3",67972135,68533814,41.69,578.33,586.73,398.26,501.07,506.28,380.81,281.41
"3109","ENSMUSG00000027778","ENSMUSG00000027778","Ift80",68259,"protein_coding","3",68799832,68911892,40.83,7.62,19.67,11.24,7.9,4.1,0.41,20.78
"3110","ENSMUSG00000027782","ENSMUSG00000027782","Kpna4",16649,"protein_coding","3",68974482,69034446,37.04,45.17,22.32,24.5,34.87,31.35,10.02,7.89
"3111","ENSMUSG00000027784","ENSMUSG00000027784","Ppm1l",242083,"protein_coding","3",69224194,69468135,43.4,13.72,29.77,21.24,24.26,6.4,4.7,5.93
"3112","ENSMUSG00000027787","ENSMUSG00000027787","Nmd3",97112,"protein_coding","3",69629318,69663706,38.15,9.21,16,9.35,8.92,10.73,10.51,11.44
"3113","ENSMUSG00000027797","ENSMUSG00000027797","Dclk1",13175,"protein_coding","3",55149785,55446489,42.53,205.81,78.75,118.56,144.32,130.93,39.13,73.28
"3114","ENSMUSG00000027799","ENSMUSG00000027799","Nbea",26422,"protein_coding","3",55532616,56091122,38.97,12.95,12.87,18.62,18.28,14.88,10.13,3.03
"3115","ENSMUSG00000027800","ENSMUSG00000027800","Tm4sf1",17112,"protein_coding","3",57193032,57209409,41.08,58.38,114.32,79.24,158.72,31.16,137.09,84.83
"3116","ENSMUSG00000027803","ENSMUSG00000027803","Wwtr1",97064,"protein_coding","3",57363070,57483331,42.5,4.85,27.41,14.91,21.63,13.95,27.16,40.28
"3117","ENSMUSG00000027804","ENSMUSG00000027804","Ppid",67738,"protein_coding","3",79498649,79510957,41.12,93.7,81.22,141.68,101.04,116.34,78.99,136.22
"3118","ENSMUSG00000027805","ENSMUSG00000027805","Pfn2",18645,"protein_coding","3",57749316,57755500,46.66,574.42,655.77,616.97,578.46,711.09,342.28,477.54
"3119","ENSMUSG00000027808","ENSMUSG00000027808","Serp1",28146,"protein_coding","3",58427238,58433313,42.31,72.28,57.82,77.39,84.49,70.4,87.65,71.61
"3120","ENSMUSG00000027809","ENSMUSG00000027809","Etfdh",66841,"protein_coding","3",79511095,79536807,40.15,85.77,73.88,66.64,59.58,42.5,86.56,60.2
"3121","ENSMUSG00000027822","ENSMUSG00000027822","Slc33a1",11416,"protein_coding","3",63840928,63872189,39.15,20.44,77.72,20.96,14.69,36.23,12.33,39.9
"3122","ENSMUSG00000027823","ENSMUSG00000027823","Gmps",229363,"protein_coding","3",63883527,63930000,38.08,35.08,12,17.77,19.7,13.85,9.89,6.16
"3123","ENSMUSG00000027828","ENSMUSG00000027828","Ssr3",67437,"protein_coding","3",65287076,65300044,39.7,293.53,208.06,105.25,247.98,157.73,136.63,134.7
"3124","ENSMUSG00000027829","ENSMUSG00000027829","Ccnl1",56706,"protein_coding","3",65853572,65865670,39.2,39.09,5.96,68.95,49.36,43.39,21.17,32.16
"3125","ENSMUSG00000027834","ENSMUSG00000027834","Serpini1",20713,"protein_coding","3",75464854,75550802,37.57,192.35,191.13,89.67,115.05,87.98,53.93,75.69
"3126","ENSMUSG00000027835","ENSMUSG00000027835","Pdcd10",56426,"protein_coding","3",75423797,75464163,36.9,108.05,104.38,76.98,86.02,80.1,47.74,124.05
"3127","ENSMUSG00000027845","ENSMUSG00000027845","Dclre1b",140917,"protein_coding","3",103707921,103716760,43.78,3.02,11.82,2.43,2.44,4.88,1.94,2.96
"3128","ENSMUSG00000027852","ENSMUSG00000027852","Nras",18176,"protein_coding","3",102965601,102975230,42,24,49.06,24.88,34.65,8.97,6.29,19.43
"3129","ENSMUSG00000027854","ENSMUSG00000027854","Sike1",66641,"protein_coding","3",102903024,102915775,43.39,40.9,46.04,31.95,36.32,7.46,41,14.94
"3130","ENSMUSG00000027859","ENSMUSG00000027859","Ngf",18049,"protein_coding","3",102377235,102428329,45.87,0,11.66,11.25,13.77,13.74,12.06,13.65
"3131","ENSMUSG00000027865","ENSMUSG00000027865","Gdap2",14547,"protein_coding","3",100069697,100114297,42.44,69.9,29.72,36.77,34.77,36.65,6.16,10.55
"3132","ENSMUSG00000027879","ENSMUSG00000027879","Sec22b",20333,"protein_coding","3",97808506,97830592,40.97,116.27,86.74,90.55,95.08,77.04,66.2,87.31
"3133","ENSMUSG00000027881","ENSMUSG00000027881","Prpf38b",66921,"protein_coding","3",108810121,108819043,41.72,28.31,16.03,17.59,22.09,9.44,6.18,20.14
"3134","ENSMUSG00000027882","ENSMUSG00000027882","Stxbp3",20912,"protein_coding","3",108700492,108747842,42.46,52.5,41.82,18.1,46.66,26.31,0.17,20.77
"3135","ENSMUSG00000027883","ENSMUSG00000027883","Gpsm2",76123,"protein_coding","3",108585954,108629625,43.52,10.42,12.47,9.62,26.95,16.87,15.3,8.36
"3136","ENSMUSG00000027884","ENSMUSG00000027884","Clcc1",229725,"protein_coding","3",108561229,108586156,42.94,86.58,112.41,50.23,49.86,68.44,33.56,101.21
"3137","ENSMUSG00000027886","ENSMUSG00000027886","Cfap276",75504,"protein_coding","3",108441466,108452039,45.26,0,41.95,0,0,11.75,17.23,15.55
"3138","ENSMUSG00000027893","ENSMUSG00000027893","Ahcyl1",229709,"protein_coding","3",107570434,107603876,40.92,266.38,162.84,170.59,239.49,199.89,90.04,176.47
"3139","ENSMUSG00000027894","ENSMUSG00000027894","Slc6a17",229706,"protein_coding","3",107374859,107425334,48.63,14.57,3.76,14.83,6.8,11.76,2.98,2.58
"3140","ENSMUSG00000027895","ENSMUSG00000027895","Kcnc4",99738,"protein_coding","3",107345619,107366868,52.05,30.51,27.15,8.2,2.92,11.99,14.5,12.57
"3141","ENSMUSG00000027900","ENSMUSG00000027900","Dram2",67171,"protein_coding","3",106455114,106483206,38.07,10.23,21.77,33.44,64.13,50.99,50.24,22.23
"3142","ENSMUSG00000027905","ENSMUSG00000027905","Ddx20",53975,"protein_coding","3",105585586,105594890,41.47,4.11,33.22,11.67,5.8,13.98,0,11.01
"3143","ENSMUSG00000027907","ENSMUSG00000027907","S100a11",20195,"protein_coding","3",93427795,93433594,45.29,395.54,808.97,615.32,933.08,432.94,1386.49,1245.54
"3144","ENSMUSG00000027935","ENSMUSG00000027935","Rab13",68328,"protein_coding","3",90121002,90133692,47.31,47.27,31.54,25.08,52.85,19.47,28.5,26.19
"3145","ENSMUSG00000027937","ENSMUSG00000027937","Jtb",23922,"protein_coding","3",90138904,90143145,47.1,197.03,140.11,81.7,116.46,70.77,99.57,116.66
"3146","ENSMUSG00000027940","ENSMUSG00000027940","Tpm3",59069,"protein_coding","3",89979956,90008209,46.52,289.47,359.04,183.27,330.02,280.9,190.71,207.38
"3147","ENSMUSG00000027942","ENSMUSG00000027942","4933434E20Rik",99650,"protein_coding","3",89958943,89970648,44.46,56.37,144.9,102.16,96.24,73.68,55.28,119.05
"3148","ENSMUSG00000027944","ENSMUSG00000027944","Hax1",23897,"protein_coding","3",89902753,89906087,46.87,67.17,82.13,79.11,73.71,125.5,81.03,124.54
"3149","ENSMUSG00000027947","ENSMUSG00000027947","Il6ra",16194,"protein_coding","3",89771366,89820503,48.84,3.33,3.88,1.17,1.42,1.72,1.43,2.97
"3150","ENSMUSG00000027950","ENSMUSG00000027950","Chrnb2",11444,"protein_coding","3",89653502,89671939,51.9,8.1,8.64,6.49,6,13.91,2.95,4.43
"3151","ENSMUSG00000027952","ENSMUSG00000027952","Pmvk",68603,"protein_coding","3",89361848,89376320,48.9,95.89,135.67,85.36,76.42,75.32,70.26,71.55
"3152","ENSMUSG00000027954","ENSMUSG00000027954","Efna1",13636,"protein_coding","3",89179040,89188449,52.38,14.37,38.4,49.44,35.28,14.32,0,7.24
"3153","ENSMUSG00000027962","ENSMUSG00000027962","Vcam1",22329,"protein_coding","3",115903598,115923337,39.91,28.78,70.79,94.18,104.43,51.53,10.45,33.36
"3154","ENSMUSG00000027963","ENSMUSG00000027963","Extl2",58193,"protein_coding","3",115801111,115822666,43.81,77.78,120.33,93.12,71.45,98.95,65.76,78.47
"3155","ENSMUSG00000027968","ENSMUSG00000027968","Larp7",28036,"protein_coding","3",127330363,127346998,40.28,12.59,12.69,21.04,21.43,7,6.5,20.91
"3156","ENSMUSG00000027978","ENSMUSG00000027978","Prss12",19142,"protein_coding","3",123240562,123300246,41.21,0,24.54,2.82,3.17,7.96,0,0.29
"3157","ENSMUSG00000027981","ENSMUSG00000027981","Rnpc3",67225,"protein_coding","3",113398716,113423798,34.18,31.26,15.31,16.52,11.17,1.86,19.33,5.85
"3158","ENSMUSG00000027983","ENSMUSG00000027983","Cyp2u1",71519,"protein_coding","3",131082090,131096876,48.3,4.16,4.28,2.25,4.29,1.33,6.7,5.66
"3159","ENSMUSG00000027984","ENSMUSG00000027984","Hadh",15107,"protein_coding","3",131027068,131065750,47.16,109.5,187.65,71.19,72.6,95.92,48.14,106.5
"3160","ENSMUSG00000027993","ENSMUSG00000027993","Trim2",80890,"protein_coding","3",84067746,84214184,45.12,100.21,63.73,92.27,76.05,52.71,18.04,57.75
"3161","ENSMUSG00000027994","ENSMUSG00000027994","Mcub",66815,"protein_coding","3",129708609,129763855,43.2,23.84,48.12,15.92,14.22,10.69,23.24,3.05
"3162","ENSMUSG00000027998","ENSMUSG00000027998","Plrg1",53317,"protein_coding","3",82962829,82979662,44.87,67.25,71.6,87.05,82.04,89.89,47.8,66.13
"3163","ENSMUSG00000027999","ENSMUSG00000027999","Pla2g12a",66350,"protein_coding","3",129672255,129689474,45.57,86.32,31.03,70.11,36.92,58.91,47.82,57.69
"3164","ENSMUSG00000028005","ENSMUSG00000028005","Gucy1b1",54195,"protein_coding","3",81939313,81981996,40.01,33.75,39.22,45.91,35.1,36.54,25,29.32
"3165","ENSMUSG00000028010","ENSMUSG00000028010","Gar1",68147,"protein_coding","3",129618561,129625045,45.95,24.52,46.76,32.49,24.06,37.44,20.6,28.41
"3166","ENSMUSG00000028013","ENSMUSG00000028013","Ppa2",74776,"protein_coding","3",133015871,133083996,44.38,113.36,289.17,69.2,45.24,106.55,56.08,74.52
"3167","ENSMUSG00000028015","ENSMUSG00000028015","Ctso",229445,"protein_coding","3",81839908,81864032,40.33,61.48,21.96,54.18,81.24,36.14,37.61,69.24
"3168","ENSMUSG00000028016","ENSMUSG00000028016","Ints12",71793,"protein_coding","3",132797601,132816749,38.66,4.61,20.78,11.65,9.21,1.24,7.6,1.51
"3169","ENSMUSG00000028020","ENSMUSG00000028020","Glrb",14658,"protein_coding","3",80750906,80820967,38.23,129.76,327.82,103.89,150.13,139.39,78.56,94.93
"3170","ENSMUSG00000028029","ENSMUSG00000028029","Aimp1",13722,"protein_coding","3",132366242,132390131,39.81,110.21,45.9,39.31,48.19,54.2,55.18,71.01
"3171","ENSMUSG00000028030","ENSMUSG00000028030","Tbck",271981,"protein_coding","3",132389905,132547449,39.87,9.72,7.38,6.79,6.86,4.69,4.07,3.94
"3172","ENSMUSG00000028032","ENSMUSG00000028032","Papss1",23971,"protein_coding","3",131270529,131349432,45.2,83.06,96.92,55.07,93.58,87.71,61.36,56.66
"3173","ENSMUSG00000028034","ENSMUSG00000028034","Fubp1",51886,"protein_coding","3",151916059,151942463,38.56,25.17,9.1,36.94,47.28,14.33,29.41,32.95
"3174","ENSMUSG00000028035","ENSMUSG00000028035","Dnajb4",67035,"protein_coding","3",151884148,151915939,39.95,220.13,189.58,162.73,146.28,100.34,59.47,109.45
"3175","ENSMUSG00000028042","ENSMUSG00000028042","Zbtb7b",22724,"protein_coding","3",89284951,89302083,58.15,4.44,2,2.52,1.96,3.33,0.27,2.91
"3176","ENSMUSG00000028047","ENSMUSG00000028047","Thbs3",21827,"protein_coding","3",89122487,89134144,52.44,8.63,14.26,3.52,4.65,2.18,4.43,5.41
"3177","ENSMUSG00000028048","ENSMUSG00000028048","Gba1",14466,"protein_coding","3",89110235,89116273,50.75,50.82,98.83,60.98,50.68,41.85,95.91,48.03
"3178","ENSMUSG00000028049","ENSMUSG00000028049","Scamp3",24045,"protein_coding","3",89084780,89090072,51.52,90.07,28.43,93.12,80,106.22,123.1,93.99
"3179","ENSMUSG00000028057","ENSMUSG00000028057","Rit1",19769,"protein_coding","3",88624145,88638356,45.67,52.25,79.98,74.28,79.43,81.94,56.83,89.87
"3180","ENSMUSG00000028059","ENSMUSG00000028059","Arhgef2",16800,"protein_coding","3",88513273,88555359,50.63,37.78,15.18,32.74,37.92,40.15,35.32,33.01
"3181","ENSMUSG00000028060","ENSMUSG00000028060","Khdc4",74200,"protein_coding","3",88593110,88620231,41.5,18.66,60.99,26.67,23.98,12.29,19.73,23.01
"3182","ENSMUSG00000028062","ENSMUSG00000028062","Lamtor2",83409,"protein_coding","3",88457126,88460381,49.57,231.6,80.32,239.4,317.58,317.47,341.09,274.23
"3183","ENSMUSG00000028063","ENSMUSG00000028063","Lmna",16905,"protein_coding","3",88387454,88417263,51.53,47.35,33.98,66.98,61.47,71.04,77.33,71.61
"3184","ENSMUSG00000028069","ENSMUSG00000028069","Gpatch4",66614,"protein_coding","3",87950415,87963300,45.95,24.11,37.3,18.56,5.38,25.05,11.47,14.37
"3185","ENSMUSG00000028070","ENSMUSG00000028070","Naxe",246703,"protein_coding","3",87963827,87965802,54.66,172.48,172.15,146.74,177.37,155.04,247.08,234.73
"3186","ENSMUSG00000028078","ENSMUSG00000028078","Dclk2",70762,"protein_coding","3",86693458,86828159,44.18,34.71,36.64,40.28,39.26,44.2,14.21,20.59
"3187","ENSMUSG00000028081","ENSMUSG00000028081","Rps3a1",20091,"protein_coding","3",86045247,86050009,45.56,275.96,466.95,69.61,441.62,549.05,489.43,385.99
"3188","ENSMUSG00000028085","ENSMUSG00000028085","Gatb",229487,"protein_coding","3",85481426,85562929,43.99,23.19,24.83,17.23,13.89,22.05,2.96,22.89
"3189","ENSMUSG00000028086","ENSMUSG00000028086","Fbxw7",50754,"protein_coding","3",84722575,84886505,39.48,127.41,53.22,109.03,64.38,65.01,12.88,23.82
"3190","ENSMUSG00000028093","ENSMUSG00000028093","Acp6",66659,"protein_coding","3",97066093,97084615,47.21,14.21,3.24,11.43,14.93,12.93,0,16.9
"3191","ENSMUSG00000028098","ENSMUSG00000028098","Rnf115",67845,"protein_coding","3",96634980,96698954,41.63,107.31,70.92,95.31,98.69,55.38,93.5,90.44
"3192","ENSMUSG00000028099","ENSMUSG00000028099","Polr3c",74414,"protein_coding","3",96618806,96634944,45.51,55.71,1.41,31.5,33.87,17.28,6.91,12.31
"3193","ENSMUSG00000028102","ENSMUSG00000028102","Pex11b",18632,"protein_coding","3",96542692,96552682,46,97.94,34.38,58.65,45.65,76.64,31.94,51.56
"3194","ENSMUSG00000028106","ENSMUSG00000028106","Rprd2",75137,"protein_coding","3",95667653,95726175,42.34,12.18,1.11,15.66,8.31,7.57,0.45,0.19
"3195","ENSMUSG00000028108","ENSMUSG00000028108","Ecm1",13601,"protein_coding","3",95641459,95646881,54.95,60.35,21.42,10.47,76.37,14.19,20.29,8.28
"3196","ENSMUSG00000028124","ENSMUSG00000028124","Gclm",14630,"protein_coding","3",122039206,122064381,42.11,75.81,77.06,63.48,52.54,32.43,33.98,57.07
"3197","ENSMUSG00000028127","ENSMUSG00000028127","Abcd3",19299,"protein_coding","3",121552423,121608951,39.82,114.24,66.4,97.36,86.23,88.45,47.99,95.33
"3198","ENSMUSG00000028128","ENSMUSG00000028128","F3",14066,"protein_coding","3",121517186,121528697,45.6,79.34,91.46,94.99,141.33,91.92,44.27,104.74
"3199","ENSMUSG00000028132","ENSMUSG00000028132","Tlcd4",99887,"protein_coding","3",120995410,121076747,43.86,10.48,10.01,9.55,4.95,3.96,7.8,15.13
"3200","ENSMUSG00000028134","ENSMUSG00000028134","Ptbp2",56195,"protein_coding","3",119512391,119578115,36.69,112.74,98.55,79.97,54.39,36.73,38.11,39.02
"3201","ENSMUSG00000028136","ENSMUSG00000028136","Snx27",76742,"protein_coding","3",94404851,94490023,41.39,25.79,8.07,23.03,38.22,33.27,31.16,36.59
