"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A9","A11","A12","A13","A16","A17"
"4817","ENSMUSG00000035666","ENSMUSG00000035666","Gtf3c4",269252,"protein_coding","2",28712311,28730372,45.04,628,764,782,788,456,146,404
"4818","ENSMUSG00000035674","ENSMUSG00000035674","Ndufa3",66091,"protein_coding","7",3620372,3623326,48.19,460,1054,650,562,794,2431,1676
"4819","ENSMUSG00000035681","ENSMUSG00000035681","Kcnc2",268345,"protein_coding","10",112107026,112302929,38.45,0,743,63,362,369,8,97
"4820","ENSMUSG00000035686","ENSMUSG00000035686","Thrsp",21835,"protein_coding","7",97062145,97066937,48.01,3249,6327,1106,1555,1509,9308,8817
"4821","ENSMUSG00000035704","ENSMUSG00000035704","Alg8",381903,"protein_coding","7",97020813,97041392,44.11,113,282,331,257,265,308,392
"4822","ENSMUSG00000035726","ENSMUSG00000035726","Supt16",114741,"protein_coding","14",52397871,52434873,41.04,2372,908,368,1125,738,745,1168
"4823","ENSMUSG00000035754","ENSMUSG00000035754","Wdr18",216156,"protein_coding","10",79795986,79806037,54.29,657,1115,861,621,998,549,1079
"4824","ENSMUSG00000035757","ENSMUSG00000035757","Selenoo",223776,"protein_coding","15",88973287,88984543,51.12,151,101,502,370,378,453,401
"4825","ENSMUSG00000035764","ENSMUSG00000035764","Fbxo45",268882,"protein_coding","16",32048930,32065976,42.95,1379,1168,1583,1256,517,611,579
"4826","ENSMUSG00000035765","ENSMUSG00000035765","Dym",69190,"protein_coding","18",75151852,75420035,45.51,391,1251,1222,1106,669,305,731
"4827","ENSMUSG00000035770","ENSMUSG00000035770","Dync1li2",234663,"protein_coding","8",105144312,105169679,47.14,2197,1461,1861,2050,1066,965,472
"4828","ENSMUSG00000035772","ENSMUSG00000035772","Mrps2",118451,"protein_coding","2",28358078,28361190,51.81,664,1066,552,755,422,1196,397
"4829","ENSMUSG00000035776","ENSMUSG00000035776","Cd99l2",171486,"protein_coding","X",70463666,70536455,43.22,1263,739,734,976,1711,211,728
"4830","ENSMUSG00000035781","ENSMUSG00000035781","R3hdm4",109284,"protein_coding","10",79745886,79757042,57.08,2736,3901,3364,3521,4611,3478,2610
"4831","ENSMUSG00000035783","ENSMUSG00000035783","Acta2",11475,"protein_coding","19",34218490,34232990,44.6,64,384,46,316,164,316,224
"4832","ENSMUSG00000035790","ENSMUSG00000035790","Cep19",66994,"protein_coding","16",31918618,31926887,44.28,1335,568,1154,1050,986,999,1296
"4833","ENSMUSG00000035798","ENSMUSG00000035798","Zdhhc17",320150,"protein_coding","10",110777641,110846001,40.94,897,2950,604,220,576,459,908
"4834","ENSMUSG00000035805","ENSMUSG00000035805","Mlc1",170790,"protein_coding","15",88840087,88863210,47.34,8465,6391,13206,11746,7763,13258,17039
"4835","ENSMUSG00000035828","ENSMUSG00000035828","Pim3",223775,"protein_coding","15",88746389,88749929,63.34,808,380,914,711,562,225,971
"4836","ENSMUSG00000035829","ENSMUSG00000035829","Ppp1r26",241289,"protein_coding","2",28336812,28345520,53.93,141,328,231,121,79,110,208
"4837","ENSMUSG00000035835","ENSMUSG00000035835","Plppr3",216152,"protein_coding","10",79696309,79710468,53.5,408,190,542,306,590,236,350
"4838","ENSMUSG00000035847","ENSMUSG00000035847","Ids",15931,"protein_coding","X",69386675,69408690,42.58,1629,6528,2927,3208,2974,1579,3050
"4839","ENSMUSG00000035851","ENSMUSG00000035851","Ythdc1",231386,"protein_coding","5",86952080,86984518,35.68,678,501,1213,989,611,323,1047
"4840","ENSMUSG00000035863","ENSMUSG00000035863","Palm",18483,"protein_coding","10",79629406,79656730,53.04,2013,729,2577,1990,1856,2461,2061
"4841","ENSMUSG00000035864","ENSMUSG00000035864","Syt1",20979,"protein_coding","10",108333511,108846843,38.81,8020,3897,4947,8809,8307,4001,4958
"4842","ENSMUSG00000035873","ENSMUSG00000035873","Pawr",114774,"protein_coding","10",108167982,108250101,43.92,350,483,168,417,89,867,874
"4843","ENSMUSG00000035877","ENSMUSG00000035877","Zhx3",320799,"protein_coding","2",160590628,160714918,42.71,964,865,399,944,505,664,1188
"4844","ENSMUSG00000035885","ENSMUSG00000035885","Cox8a",12868,"protein_coding","19",7192518,7194981,50.65,2822,5990,4360,3540,4700,10589,6498
"4845","ENSMUSG00000035890","ENSMUSG00000035890","Rnf126",70294,"protein_coding","10",79594349,79602786,56.38,282,248,342,397,447,359,420
"4846","ENSMUSG00000035891","ENSMUSG00000035891","Cerk",223753,"protein_coding","15",86023329,86070342,50.89,525,102,145,759,222,574,641
"4847","ENSMUSG00000035901","ENSMUSG00000035901","Dennd5a",19347,"protein_coding","7",109492987,109559677,43.99,2431,1669,1336,1832,1195,684,1976
"4848","ENSMUSG00000035919","ENSMUSG00000035919","Bbs9",319845,"protein_coding","9",22387011,22799576,42.2,117,729,271,400,325,263,450
"4849","ENSMUSG00000035934","ENSMUSG00000035934","Pknox2",208076,"protein_coding","9",36802278,37058703,46.26,201,838,459,508,713,256,425
"4850","ENSMUSG00000035936","ENSMUSG00000035936","Aldh5a1",214579,"protein_coding","13",25091562,25121644,46.04,287,1505,619,547,190,384,354
"4851","ENSMUSG00000035949","ENSMUSG00000035949","Fbxw2",30050,"protein_coding","2",34694526,34716323,41.75,699,1423,1388,1916,1017,1262,1321
"4852","ENSMUSG00000035953","ENSMUSG00000035953","Pip4p1",219024,"protein_coding","14",51163525,51168313,49.03,1312,1263,1711,1342,823,1039,1032
"4853","ENSMUSG00000035954","ENSMUSG00000035954","Dock4",238130,"protein_coding","12",40495951,40896873,40.81,690,4295,898,389,977,690,639
"4854","ENSMUSG00000035958","ENSMUSG00000035958","Tdp2",56196,"protein_coding","13",25015662,25026136,41.21,381,599,743,775,594,347,310
"4855","ENSMUSG00000035960","ENSMUSG00000035960","Apex1",11792,"protein_coding","14",51162425,51164596,49.45,589,1236,1119,1022,951,1644,1187
"4856","ENSMUSG00000035964","ENSMUSG00000035964","Tmem59l",67937,"protein_coding","8",70936517,70940008,55.78,3898,2299,2908,2049,2523,4316,3691
"4857","ENSMUSG00000035969","ENSMUSG00000035969","Rusc2",100213,"protein_coding","4",43381979,43427088,49.52,549,66,512,841,905,0,605
"4858","ENSMUSG00000035984","ENSMUSG00000035984","Nme5",75533,"protein_coding","18",34695687,34712168,43.65,103,341,94,64,26,364,334
"4859","ENSMUSG00000035992","ENSMUSG00000035992","Fnip1",216742,"protein_coding","11",54329025,54409061,37.39,475,68,298,464,525,534,314
"4860","ENSMUSG00000036002","ENSMUSG00000036002","Atosb",230088,"protein_coding","4",43032414,43046220,51.15,712,762,618,577,171,621,289
"4861","ENSMUSG00000036006","ENSMUSG00000036006","Ripor2",193385,"protein_coding","13",24685508,24917799,44.86,640,321,363,325,747,429,592
"4862","ENSMUSG00000036023","ENSMUSG00000036023","Parp2",11546,"protein_coding","14",51045298,51058758,43.44,454,281,471,370,678,1005,168
"4863","ENSMUSG00000036026","ENSMUSG00000036026","Tmem63b",224807,"protein_coding","17",45971097,45997831,53.59,1328,811,1636,1728,1983,875,995
"4864","ENSMUSG00000036046","ENSMUSG00000036046","5031439G07Rik",223739,"protein_coding","15",84828137,84872752,52.04,404,1502,997,628,821,568,953
"4865","ENSMUSG00000036052","ENSMUSG00000036052","Dnajb5",56323,"protein_coding","4",42949814,42959425,54.02,1835,1023,1040,947,1656,1185,1594
"4866","ENSMUSG00000036053","ENSMUSG00000036053","Fmnl2",71409,"protein_coding","2",52747872,53023816,42.8,188,334,381,534,268,0,25
"4867","ENSMUSG00000036054","ENSMUSG00000036054","Sugp2",234373,"protein_coding","8",70686876,70732565,49.53,787,756,305,449,581,94,202
"4868","ENSMUSG00000036078","ENSMUSG00000036078","Sigmar1",18391,"protein_coding","4",41738493,41756157,47.61,542,252,206,351,332,360,513
"4869","ENSMUSG00000036086","ENSMUSG00000036086","Zranb3",226409,"protein_coding","1",127881921,128030784,41.95,250,468,73,222,217,0,297
"4870","ENSMUSG00000036093","ENSMUSG00000036093","Arl5a",75423,"protein_coding","2",52287963,52314913,39.89,1666,466,1868,1497,928,1697,2017
"4871","ENSMUSG00000036095","ENSMUSG00000036095","Dgkb",217480,"protein_coding","12",37867725,38684238,36.76,4056,5388,2009,2037,1425,1775,1155
"4872","ENSMUSG00000036097","ENSMUSG00000036097","Slf2",226151,"protein_coding","19",44919558,44972225,41.17,279,475,529,470,174,797,294
"4873","ENSMUSG00000036103","ENSMUSG00000036103","Colec12",140792,"protein_coding","18",9707595,9882644,41.61,415,857,86,0,67,0,268
"4874","ENSMUSG00000036104","ENSMUSG00000036104","Rab3gap1",226407,"protein_coding","1",127796510,127871605,40.57,857,2877,1184,795,1103,836,891
"4875","ENSMUSG00000036106","ENSMUSG00000036106","Prr5",109270,"protein_coding","15",84553821,84587874,54.16,15,55,0,61,116,79,197
"4876","ENSMUSG00000036111","ENSMUSG00000036111","Lmo1",109594,"protein_coding","7",108737779,108774414,51.09,228,196,220,171,238,295,167
"4877","ENSMUSG00000036112","ENSMUSG00000036112","Metap2",56307,"protein_coding","10",93694351,93732955,41.99,2145,1093,1799,2399,947,2660,2266
"4878","ENSMUSG00000036120","ENSMUSG00000036120","Rfxank",19727,"protein_coding","8",70583444,70591804,52.08,306,250,49,53,133,18,258
"4879","ENSMUSG00000036138","ENSMUSG00000036138","Acaa1a",113868,"protein_coding","9",119168742,119179365,54.27,936,623,1171,683,968,1059,1108
"4880","ENSMUSG00000036155","ENSMUSG00000036155","Mgat5",107895,"protein_coding","1",127132752,127416073,46.05,563,935,549,642,373,291,941
"4881","ENSMUSG00000036158","ENSMUSG00000036158","Prickle1",106042,"protein_coding","15",93396995,93493772,45.21,649,619,148,213,1037,165,437
"4882","ENSMUSG00000036181","ENSMUSG00000036181","H1f2",50708,"protein_coding","13",23922791,23924350,55.06,1348,2552,3783,3068,1499,6765,7653
"4883","ENSMUSG00000036186","ENSMUSG00000036186","Dipk1b",56279,"protein_coding","2",26518469,26526509,56.01,624,52,790,534,1129,1430,769
"4884","ENSMUSG00000036188","ENSMUSG00000036188","Ankmy2",217473,"protein_coding","12",36207113,36247290,43.24,835,741,647,781,1426,714,646
"4885","ENSMUSG00000036199","ENSMUSG00000036199","Ndufa13",67184,"protein_coding","8",70346830,70355208,51.64,936,1458,1098,1113,1280,2476,1784
"4886","ENSMUSG00000036214","ENSMUSG00000036214","Polr1has",76416,"protein_coding","17",37269484,37276517,43.92,79,311,99,50,37,131,48
"4887","ENSMUSG00000036225","ENSMUSG00000036225","Kctd1",106931,"protein_coding","18",15101742,15284503,44.93,329,839,219,257,307,136,235
"4888","ENSMUSG00000036241","ENSMUSG00000036241","Ube2r2",67615,"protein_coding","4",41135743,41193380,43.31,2152,1564,1805,1879,1581,2476,1771
"4889","ENSMUSG00000036249","ENSMUSG00000036249","Rbm43",71684,"protein_coding","2",51814460,51825175,44.27,430,426,286,384,460,133,194
"4890","ENSMUSG00000036256","ENSMUSG00000036256","Igfbp7",29817,"protein_coding","5",77497087,77555888,45.74,81,548,208,548,328,336,305
"4891","ENSMUSG00000036257","ENSMUSG00000036257","Pnpla8",67452,"protein_coding","12",44268153,44369315,39.77,2648,4802,2304,3216,1483,2196,1331
"4892","ENSMUSG00000036270","ENSMUSG00000036270","Edc4",234699,"protein_coding","8",106607513,106621540,51.98,861,791,952,195,1028,1000,741
"4893","ENSMUSG00000036275","ENSMUSG00000036275","9530068E07Rik",213673,"protein_coding","11",52287255,52299555,46.7,3503,1398,3964,4117,3825,4809,4005
"4894","ENSMUSG00000036278","ENSMUSG00000036278","Macrod1",107227,"protein_coding","19",7034178,7175422,54.01,148,25,197,180,99,352,293
"4895","ENSMUSG00000036281","ENSMUSG00000036281","Snapc4",227644,"protein_coding","2",26252777,26270665,51.66,30,223,157,87,41,0,39
"4896","ENSMUSG00000036282","ENSMUSG00000036282","Naa30",70646,"protein_coding","14",49409683,49428488,38.31,709,706,977,713,505,218,847
"4897","ENSMUSG00000036291","ENSMUSG00000036291","Ap5m1",74385,"protein_coding","14",49303554,49331691,39.1,646,213,896,332,259,152,455
"4898","ENSMUSG00000036295","ENSMUSG00000036295","Lrrn3",16981,"protein_coding","12",41501667,41536430,38.51,2063,2894,2066,2224,2556,340,765
"4899","ENSMUSG00000036299","ENSMUSG00000036299","BC031181",407819,"protein_coding","18",75138939,75143223,45.06,3196,2826,3205,3129,3233,5636,3259
"4900","ENSMUSG00000036306","ENSMUSG00000036306","Lzts1",211134,"protein_coding","8",69585321,69636877,46.3,295,123,93,57,68,230,328
"4901","ENSMUSG00000036309","ENSMUSG00000036309","Skp1",21402,"protein_coding","11",52122822,52137685,40.63,9366,19262,15863,16662,11615,18533,15498
"4902","ENSMUSG00000036315","ENSMUSG00000036315","Polr1h",66136,"protein_coding","17",37265248,37269451,44.24,102,6,225,152,251,220,149
"4903","ENSMUSG00000036323","ENSMUSG00000036323","Srp72",66661,"protein_coding","5",77122530,77147784,41.87,1466,892,1704,1031,1266,795,736
"4904","ENSMUSG00000036333","ENSMUSG00000036333","Kidins220",77480,"protein_coding","12",25024924,25113151,42.09,1589,1133,2543,1797,958,972,1636
"4905","ENSMUSG00000036352","ENSMUSG00000036352","Ubac1",98766,"protein_coding","2",25888555,25911759,47.15,856,505,839,896,1104,750,802
"4906","ENSMUSG00000036371","ENSMUSG00000036371","Serbp1",66870,"protein_coding","6",67215160,67274720,39.62,1526,2969,2353,2306,1284,2987,1873
"4907","ENSMUSG00000036372","ENSMUSG00000036372","Tmem258",69038,"protein_coding","19",10181378,10185188,47.78,347,583,412,398,401,1246,686
"4908","ENSMUSG00000036376","ENSMUSG00000036376","Abt1",30946,"protein_coding","13",23602531,23608036,47.84,127,283,393,259,280,186,379
"4909","ENSMUSG00000036377","ENSMUSG00000036377","Cracd",320827,"protein_coding","5",76804359,77021392,45.25,148,704,452,286,191,0,40
"4910","ENSMUSG00000036390","ENSMUSG00000036390","Gadd45a",13197,"protein_coding","6",67012080,67014441,50.85,38,73,372,526,184,666,681
"4911","ENSMUSG00000036398","ENSMUSG00000036398","Ppp1r11",76497,"protein_coding","17",37259248,37262633,47.99,464,777,351,636,522,1402,942
"4912","ENSMUSG00000036402","ENSMUSG00000036402","Gng12",14701,"protein_coding","6",66873381,66998334,43.96,2143,2173,2132,4192,2058,2665,1738
"4913","ENSMUSG00000036422","ENSMUSG00000036422","Pcdh8",18530,"protein_coding","14",80004215,80008752,59.26,4488,1371,6525,5125,5722,4694,3872
"4914","ENSMUSG00000036427","ENSMUSG00000036427","Gpi1",14751,"protein_coding","7",33900755,33929761,50.87,4895,3804,8929,20555,21389,9655,6690
"4915","ENSMUSG00000036430","ENSMUSG00000036430","Tbcc",72726,"protein_coding","17",47201610,47202773,61.34,189,508,191,139,294,189,271
"4916","ENSMUSG00000036438","ENSMUSG00000036438","Calm2",12314,"protein_coding","17",87740840,87754363,41.39,26230,54460,32789,25637,26358,36201,25944
"4917","ENSMUSG00000036442","ENSMUSG00000036442","Thap11",59016,"protein_coding","8",106581764,106583582,58.05,368,306,361,340,230,379,295
"4918","ENSMUSG00000036469","ENSMUSG00000036469","Marchf1",72925,"protein_coding","8",66070552,66924289,37.93,279,58,585,521,262,597,12
"4919","ENSMUSG00000036478","ENSMUSG00000036478","Btg1",12226,"protein_coding","10",96452868,96458671,45.55,2999,2919,3235,2213,2188,1647,2108
"4920","ENSMUSG00000036499","ENSMUSG00000036499","Eea1",216238,"protein_coding","10",95776512,95881380,38.82,899,97,345,638,447,284,160
"4921","ENSMUSG00000036501","ENSMUSG00000036501","Fam13b",225358,"protein_coding","18",34575404,34639884,40.64,150,769,112,99,140,86,443
"4922","ENSMUSG00000036502","ENSMUSG00000036502","Tmem255a",245386,"protein_coding","X",37285450,37341316,42.18,0,448,81,290,111,236,249
"4923","ENSMUSG00000036503","ENSMUSG00000036503","Rnf13",24017,"protein_coding","3",57643483,57742654,38.76,2893,5972,3407,3701,2183,4287,4305
"4924","ENSMUSG00000036504","ENSMUSG00000036504","Phpt1",75454,"protein_coding","2",25463442,25465236,54.71,364,887,435,670,549,860,750
"4925","ENSMUSG00000036513","ENSMUSG00000036513","Commd2",52245,"protein_coding","3",57551770,57559136,41.08,61,638,306,412,288,779,331
"4926","ENSMUSG00000036528","ENSMUSG00000036528","Ppfibp2",19024,"protein_coding","7",107194414,107347790,45,140,29,23,47,59,0,112
"4927","ENSMUSG00000036529","ENSMUSG00000036529","Sbf1",77980,"protein_coding","15",89172439,89199514,53.03,727,338,1025,1038,1422,700,597
"4928","ENSMUSG00000036550","ENSMUSG00000036550","Cnot1",234594,"protein_coding","8",96446079,96534092,40.88,400,164,423,527,928,605,495
"4929","ENSMUSG00000036564","ENSMUSG00000036564","Ndrg4",234593,"protein_coding","8",96403608,96441747,53.53,20829,10160,19515,16170,21663,17638,19356
"4930","ENSMUSG00000036565","ENSMUSG00000036565","Ttyh3",78339,"protein_coding","5",140606333,140634786,55.87,703,490,1068,757,836,483,610
"4931","ENSMUSG00000036570","ENSMUSG00000036570","Fxyd1",56188,"protein_coding","7",30751103,30756624,55.4,297,764,206,592,382,1918,1188
"4932","ENSMUSG00000036572","ENSMUSG00000036572","Upf3b",68134,"protein_coding","X",36355331,36373975,41.08,805,805,256,431,66,403,106
"4933","ENSMUSG00000036578","ENSMUSG00000036578","Fxyd7",57780,"protein_coding","7",30741938,30750892,51.32,244,262,200,436,453,298,220
"4934","ENSMUSG00000036580","ENSMUSG00000036580","Spart",229285,"protein_coding","3",55019529,55044743,44.82,739,73,233,272,127,655,1035
"4935","ENSMUSG00000036591","ENSMUSG00000036591","Arhgap21",71435,"protein_coding","2",20852730,20973692,41.4,1148,884,584,1396,941,462,877
"4936","ENSMUSG00000036613","ENSMUSG00000036613","Eipr1",380752,"protein_coding","12",28801802,28919864,46.89,979,467,379,779,368,702,268
"4937","ENSMUSG00000036615","ENSMUSG00000036615","Rfxap",170767,"protein_coding","3",54710536,54715212,45.69,762,451,463,592,713,1250,501
"4938","ENSMUSG00000036620","ENSMUSG00000036620","Mgat4b",103534,"protein_coding","11",50101717,50125930,51.63,788,86,1260,1280,842,843,818
"4939","ENSMUSG00000036622","ENSMUSG00000036622","Atp13a2",74772,"protein_coding","4",140714184,140734641,55.56,1024,220,1009,2023,1984,1078,1419
"4940","ENSMUSG00000036632","ENSMUSG00000036632","Alg5",66248,"protein_coding","3",54642960,54658739,46.31,83,697,444,920,277,440,704
"4941","ENSMUSG00000036636","ENSMUSG00000036636","Clcn7",26373,"protein_coding","17",25352365,25381078,50.27,603,1098,651,385,771,457,555
"4942","ENSMUSG00000036644","ENSMUSG00000036644","Tbc1d9b",76795,"protein_coding","11",50022223,50063612,50.49,1303,1386,932,1160,947,1318,2250
"4943","ENSMUSG00000036646","ENSMUSG00000036646","Man1b1",227619,"protein_coding","2",25222350,25242224,49.06,499,132,333,634,353,118,321
"4944","ENSMUSG00000036667","ENSMUSG00000036667","Tcaf1",77574,"protein_coding","6",42644936,42687022,40.37,3035,1784,1897,2918,2084,1227,1288
"4945","ENSMUSG00000036672","ENSMUSG00000036672","Cenpt",320394,"protein_coding","8",106571305,106579910,48.75,47,91,54,195,82,147,189
"4946","ENSMUSG00000036678","ENSMUSG00000036678","Aaas",223921,"protein_coding","15",102246687,102259206,46.89,567,1002,278,486,451,314,350
"4947","ENSMUSG00000036686","ENSMUSG00000036686","Cc2d1a",212139,"protein_coding","8",84859457,84874565,53.53,169,441,263,366,320,634,508
"4948","ENSMUSG00000036693","ENSMUSG00000036693","Nop14",75416,"protein_coding","5",34795880,34817492,46.06,1044,562,687,686,662,0,259
"4949","ENSMUSG00000036698","ENSMUSG00000036698","Ago2",239528,"protein_coding","15",72967693,73056784,49.56,840,1305,1123,745,529,272,675
"4950","ENSMUSG00000036699","ENSMUSG00000036699","Zcchc12",72693,"protein_coding","X",35459557,35462811,49.77,1389,1172,1760,1550,1279,973,576
"4951","ENSMUSG00000036707","ENSMUSG00000036707","Cab39",12283,"protein_coding","1",85721162,85779297,41.52,4096,2364,2028,2527,1908,1287,2549
"4952","ENSMUSG00000036712","ENSMUSG00000036712","Cyld",74256,"protein_coding","8",89423675,89478573,38.46,533,908,413,416,288,308,683
"4953","ENSMUSG00000036718","ENSMUSG00000036718","Micall2",231830,"protein_coding","5",139692451,139722091,53.32,65,190,67,119,50,118,62
"4954","ENSMUSG00000036733","ENSMUSG00000036733","Rbm42",68035,"protein_coding","7",30340424,30349742,51.11,745,326,586,1000,1231,1324,1351
"4955","ENSMUSG00000036745","ENSMUSG00000036745","Ttll7",70892,"protein_coding","3",146558122,146689764,41.82,731,2188,1455,1576,692,780,591
"4956","ENSMUSG00000036748","ENSMUSG00000036748","Cuedc2",67116,"protein_coding","19",46318251,46327141,51.69,948,762,1174,1189,1647,1981,1211
"4957","ENSMUSG00000036751","ENSMUSG00000036751","Cox6b1",110323,"protein_coding","7",30316286,30325576,46.93,2140,5194,3363,2643,3425,7054,4921
"4958","ENSMUSG00000036752","ENSMUSG00000036752","Tubb4b",227613,"protein_coding","2",25112172,25114714,55.8,3956,4418,6394,5591,5271,9334,12590
"4959","ENSMUSG00000036764","ENSMUSG00000036764","Dnajc12",30045,"protein_coding","10",63218222,63246355,43.1,430,644,138,45,179,101,153
"4960","ENSMUSG00000036766","ENSMUSG00000036766","Dner",227325,"protein_coding","1",84347560,84673942,42.97,3418,4862,4824,5635,5339,3576,1885
"4961","ENSMUSG00000036777","ENSMUSG00000036777","Anln",68743,"protein_coding","9",22243308,22300484,41.74,0,93,0,207,133,331,87
"4962","ENSMUSG00000036781","ENSMUSG00000036781","Rps27l",67941,"protein_coding","9",66853368,66856798,39.73,421,1181,705,718,453,2018,843
"4963","ENSMUSG00000036782","ENSMUSG00000036782","Klhl13",67455,"protein_coding","X",23085510,23231321,36.4,847,1599,1052,1237,1001,477,715
"4964","ENSMUSG00000036792","ENSMUSG00000036792","Mbd5",109241,"protein_coding","2",48839520,49215417,37.55,252,451,141,526,128,111,163
"4965","ENSMUSG00000036810","ENSMUSG00000036810","Cnep1r1",382030,"protein_coding","8",88845397,88861738,41.49,217,286,396,293,289,632,473
"4966","ENSMUSG00000036815","ENSMUSG00000036815","Dpp10",269109,"protein_coding","1",123249200,124773776,38.24,515,509,107,314,47,157,173
"4967","ENSMUSG00000036820","ENSMUSG00000036820","Amdhd2",245847,"protein_coding","17",24374807,24382740,53.23,298,242,130,389,219,119,155
"4968","ENSMUSG00000036822","ENSMUSG00000036822","Topors",106021,"protein_coding","4",40259601,40269850,44.69,942,233,763,898,412,279,623
"4969","ENSMUSG00000036825","ENSMUSG00000036825","Ssx2ip",99167,"protein_coding","3",146110397,146145899,46.94,1771,836,2449,2259,1478,948,1442
"4970","ENSMUSG00000036835","ENSMUSG00000036835","Psenen",66340,"protein_coding","7",30261288,30263052,53.2,863,1167,978,877,675,1986,1211
"4971","ENSMUSG00000036840","ENSMUSG00000036840","Siah1a",20437,"protein_coding","8",87450635,87472562,42.37,566,1196,881,682,688,1081,589
"4972","ENSMUSG00000036845","ENSMUSG00000036845","Lin37",75660,"protein_coding","7",30254866,30259263,52.5,91,634,263,221,236,242,161
"4973","ENSMUSG00000036850","ENSMUSG00000036850","Mrpl41",107733,"protein_coding","2",24864129,24865110,53.77,536,1459,720,770,932,1571,1311
"4974","ENSMUSG00000036854","ENSMUSG00000036854","Hspb6",243912,"protein_coding","7",30251603,30254868,55.7,625,255,534,793,364,672,1006
"4975","ENSMUSG00000036856","ENSMUSG00000036856","Wnt4",22417,"protein_coding","4",137004800,137027037,54.69,148,196,110,99,171,157,60
"4976","ENSMUSG00000036860","ENSMUSG00000036860","Mrpl55",67212,"protein_coding","11",59093312,59096960,47.38,366,523,650,390,193,727,537
"4977","ENSMUSG00000036873","ENSMUSG00000036873","2410004B18Rik",66421,"protein_coding","3",145643769,145650584,45.79,542,44,660,529,502,774,886
"4978","ENSMUSG00000036879","ENSMUSG00000036879","Phkb",102093,"protein_coding","8",86567588,86788005,39.87,1443,1234,760,489,544,943,1144
"4979","ENSMUSG00000036880","ENSMUSG00000036880","Acaa2",52538,"protein_coding","18",74912268,74939279,44.5,219,1246,323,537,503,667,470
"4980","ENSMUSG00000036882","ENSMUSG00000036882","Arhgap33",233071,"protein_coding","7",30221651,30234485,56.19,459,121,950,755,542,773,387
"4981","ENSMUSG00000036885","ENSMUSG00000036885","Arhgef26",622434,"protein_coding","3",62245765,62369642,41.76,1051,2107,1065,563,518,1597,2067
"4982","ENSMUSG00000036890","ENSMUSG00000036890","Gtdc1",227835,"protein_coding","2",44454424,44817669,38.02,177,361,230,164,91,199,207
"4983","ENSMUSG00000036893","ENSMUSG00000036893","Ehmt1",77683,"protein_coding","2",24679940,24809626,42.8,313,543,243,290,282,0,218
"4984","ENSMUSG00000036894","ENSMUSG00000036894","Rap2b",74012,"protein_coding","3",61269059,61275851,49.21,103,679,244,329,250,216,124
"4985","ENSMUSG00000036902","ENSMUSG00000036902","Neto2",74513,"protein_coding","8",86363217,86427553,37.88,576,1194,951,987,929,488,779
"4986","ENSMUSG00000036932","ENSMUSG00000036932","Aifm1",26926,"protein_coding","X",47563821,47602440,41.68,750,636,360,355,683,251,773
"4987","ENSMUSG00000036934","ENSMUSG00000036934","4921524J17Rik",66714,"protein_coding","8",86135388,86159462,40.33,130,1154,337,417,359,365,381
"4988","ENSMUSG00000036940","ENSMUSG00000036940","Kdm1a",99982,"protein_coding","4",136277851,136330034,41.58,2052,111,1093,1739,1411,909,1434
"4989","ENSMUSG00000036941","ENSMUSG00000036941","Elac1",114615,"protein_coding","18",73868109,73887550,45.61,270,579,206,176,266,259,155
"4990","ENSMUSG00000036943","ENSMUSG00000036943","Rab8b",235442,"protein_coding","9",66750946,66826969,42.5,1626,1754,1124,912,838,773,1009
"4991","ENSMUSG00000036948","ENSMUSG00000036948","Trappc14",231807,"protein_coding","5",138257918,138262295,57.38,163,106,81,279,195,208,132
"4992","ENSMUSG00000036949","ENSMUSG00000036949","Slc39a12",277468,"protein_coding","2",14393127,14499788,38.48,511,2718,1633,1818,649,1794,2348
"4993","ENSMUSG00000036955","ENSMUSG00000036955","Kifbp",72320,"protein_coding","10",62374405,62414236,46.37,2483,3113,3271,3592,3313,3516,3311
"4994","ENSMUSG00000036961","ENSMUSG00000036961","Wnt8b",22423,"protein_coding","19",44481911,44502712,47.58,105,262,24,66,34,275,420
"4995","ENSMUSG00000036966","ENSMUSG00000036966","Spryd3",223918,"protein_coding","15",102024963,102044669,50.28,865,262,921,1980,1844,1220,1034
"4996","ENSMUSG00000036968","ENSMUSG00000036968","Cnpy4",66455,"protein_coding","5",138185747,138192180,47.48,70,309,89,240,100,97,76
"4997","ENSMUSG00000036975","ENSMUSG00000036975","Tmem177",66343,"protein_coding","1",119835620,119840938,46.59,102,339,162,103,38,0,144
"4998","ENSMUSG00000036977","ENSMUSG00000036977","Anapc10",68999,"protein_coding","8",80438449,80505688,39.43,204,261,478,282,331,757,515
"4999","ENSMUSG00000036980","ENSMUSG00000036980","Taf6",21343,"protein_coding","5",138176879,138185713,49.26,517,442,539,725,479,358,696
"5000","ENSMUSG00000036983","ENSMUSG00000036983","Tfb1m",224481,"protein_coding","17",3569531,3608056,41.04,122,40,54,21,45,0,51
"5001","ENSMUSG00000036985","ENSMUSG00000036985","Zdhhc9",208884,"protein_coding","X",47260846,47297755,43.46,795,1520,712,445,512,997,535
"5002","ENSMUSG00000036989","ENSMUSG00000036989","Trim3",55992,"protein_coding","7",105253670,105282778,47.95,1138,976,910,935,1367,770,795
"5003","ENSMUSG00000036992","ENSMUSG00000036992","Nxt1",56488,"protein_coding","2",148514521,148517947,47.04,128,518,239,158,107,471,386
