"","PG.UniprotIds","PG.ProteinNames","PG.Genes","1_UD1_NC_1","2_UD2_NC_2","3_7D1_actin_1","4_8D1_arc_1","7_UD3_NC_5","8_7D2_actin_2","9_8D2_arc_2"
"1138","Q9Z1F9","SAE2_MOUSE","Uba2",14.4395650771631,15.2386445026625,17.9252493439794,13.888065106361,13.9831221202722,13.7433884422795,13.8842938702802
"1139","P40630","TFAM_MOUSE","Tfam",14.5004123087878,16.7589749259419,14.2399621819559,14.0136636730963,18.8260220042786,13.1678291123208,13.7359594618834
"1140","Q8CI11","GNL3_MOUSE","Gnl3",13.4665718868664,16.982876861611,13.8771213879257,13.5051753508305,16.771064676831,13.2884552441199,13.8035072888368
"1141","Q62417","SRBS1_MOUSE","Sorbs1",14.1644348816914,15.7732217332425,16.9781378673703,13.8485888109761,13.2605637475188,13.1092641664891,14.3230389775909
"1142","Q99P72","RTN4_MOUSE","Rtn4",14.4765484569466,15.9946944903022,19.0437522666034,18.6468778835519,14.0840635912033,17.7409773585096,18.3146625525661
"1143","Q80TJ1","CAPS1_MOUSE","Cadps",13.9988286620318,17.6842504719534,19.7202320694214,17.010347739438,12.8728064632409,14.0816303583063,14.0100150284034
"1144","P0C027;P0C028","NUD10_MOUSE;NUD11_MOUSE","Nudt10;Nudt11",13.1289649194968,16.080141888405,19.2370086886013,18.7498435162675,14.0169666793776,14.2758018854462,20.0465945473596
"1145","P97861","KRT86_MOUSE","Krt86",14.39938469561,17.0767181975599,19.6339208375731,20.8426580842146,18.2650689904642,16.7333044314655,25.823522486904
"1146","Q811D0","DLG1_MOUSE","Dlg1",13.4956534670623,16.0392426901559,16.6531325853875,14.1445562637986,14.215070828272,14.4060959258484,14.3562942642138
"1147","Q80XI4","PI42B_MOUSE","Pip4k2b",14.1411212686002,15.02550449553,18.5920571894286,16.8476496275417,16.2486599423464,12.6610158216001,15.7852739532429
"1148","Q8JZU2","TXTP_MOUSE","Slc25a1",13.8038412955062,17.3543220333455,19.4706146410212,14.186597295333,19.5423854662608,19.5713690596884,19.816427078025
"1149","P24788","CD11B_MOUSE","Cdk11b",14.4692138597309,15.079429873004,19.3400197992286,19.4889911462357,13.3634701524713,13.2887448883689,13.724135187841
"1150","P16254","SRP14_MOUSE","Srp14",14.2044565054854,15.9036901224984,13.9552220340339,14.276890678055,18.7016207786061,18.192189905203,13.6862029338326
"1151","Q9D9V3","ECHD1_MOUSE","Echdc1",13.7246522694563,15.1396094724524,16.6149273011923,13.8944443795817,16.6368040092214,12.9581788960018,18.9562388598398
"1152","Q8CCS6","PABP2_MOUSE","Pabpn1",13.5912001511988,15.0775186132787,22.1125423565175,22.1412462351495,14.7414246976671,21.519591103707,22.7564484745123
"1153","Q8BKZ9","ODPX_MOUSE","Pdhx",13.4057913180668,15.1845698005957,17.419526978831,13.1533890524681,15.7239800799517,15.9596209574973,17.2854322844994
"1154","Q9JLZ3","AUHM_MOUSE","Auh",13.3671610518461,15.8370677310385,13.0651589446586,15.3189946131958,14.2668808539001,18.3432194088193,16.9032569612121
"1155","Q80UU9","PGRC2_MOUSE","Pgrmc2",14.3355308681749,15.3975429300332,17.0644622180121,17.6397477759435,15.6601087814551,14.0682588203485,18.177622495499
"1156","P59325","IF5_MOUSE","Eif5",12.9541363547508,14.8407418446777,16.2848452522143,13.5546521368058,13.6225486135499,16.5531986899363,13.8750850933844
"1157","Q61686","CBX5_MOUSE","Cbx5",14.2272283775707,15.2386746226812,21.4634521328759,21.0557005066186,14.0962752174129,13.2770882150455,14.2385671806799
"1158","P24527","LKHA4_MOUSE","Lta4h",12.2457952355627,16.2292541737922,14.7987316868448,14.012467273313,14.9241598328338,19.6784804918112,14.4515565141048
"1159","Q9QWI6","SRCN1_MOUSE","Srcin1",14.2467757185198,14.9822382459785,17.9511320299102,14.0614672726938,12.8677558680593,9.06771297169038,13.5153295744286
"1160","Q91VD9","NDUS1_MOUSE","Ndufs1",13.7144022299098,17.7810036467691,18.8400425882173,16.7858835022858,18.6460464416658,15.8840291828484,15.9997324233482
"1161","O35887","CALU_MOUSE","Calu",13.9509902511281,15.3668465165892,15.6554676172075,18.0875641360858,14.4299850924376,13.6920235862325,13.3860590590073
"1162","Q9CR16","PPID_MOUSE","Ppid",13.6680024168256,18.5370442981761,18.9065128627397,18.2592101033299,13.7979812114924,16.2640509645845,18.0149433661892
"1163","P63325","RS10_MOUSE","Rps10",13.6705314575677,17.6454550948619,18.8460686613766,18.1677763983528,17.488242837504,19.7779908347896,19.8999858052034
"1164","P15116","CADH2_MOUSE","Cdh2",13.6314832361011,15.9845238604377,17.6732770270758,18.4673256391251,13.8221207887685,13.1157449067225,13.8640666800209
"1165","P62482","KCAB2_MOUSE","Kcnab2",13.8771472054183,14.6233669260464,12.5409963772306,13.507839330949,15.6637470278102,13.8590774026079,17.5784972258882
"1166","Q9JHU4","DYHC1_MOUSE","Dync1h1",14.1037865953739,16.2222900514134,18.2289209636828,17.6115767780636,13.8185684334376,18.887144892089,13.3816956153108
"1167","Q0VF55","Q0VF55_MOUSE","Atp2b3",13.2862875507089,14.2304882098924,15.9567649916593,14.1754995143423,12.6596515500581,13.8954063269171,13.551385900489
"1168","P35293","RAB18_MOUSE","Rab18",14.2570544113062,16.4640488041861,18.5349616751752,17.2348912213612,18.1303318167667,19.5442122486297,19.2305625267663
"1169","Q60605","MYL6_MOUSE","Myl6",14.1852212874982,16.6686553554166,20.7436647047128,19.3635556249728,17.1388629965689,21.0348886123555,20.6670327754338
"1170","Q9DCH4","EIF3F_MOUSE","Eif3f",14.3773292971996,16.0990306411052,15.9956113660139,14.182199708469,13.5201808572904,17.4847402276466,17.5500738698525
"1171","Q8BVQ5","PPME1_MOUSE","Ppme1",13.894576953489,14.8966545836213,17.3262069769688,14.0345862317178,16.7355027484607,14.1729648840131,18.4958162968554
"1172","Q9D8W5","PSD12_MOUSE","Psmd12",13.5012859392335,15.489605907026,17.7139363713452,13.5949322851292,17.3830857152082,14.3108588861416,16.4874083970518
"1173","Q9Z1Q5","CLIC1_MOUSE","Clic1",12.5180023484192,17.027204049883,18.4642484079421,13.6363382437001,14.03057254389,19.3467191708245,19.0335298519832
"1174","Q99M74","KRT82_MOUSE","Krt82",14.2070571616281,15.862763824603,19.0963804845306,18.9809602026138,13.9360735155328,15.1861202610697,25.4024975494582
"1175","O08997","ATOX1_MOUSE","Atox1",14.1874273453588,15.83555221461,20.3740772960239,21.2419923505261,12.648345855435,20.2500264936852,21.9684023695648
"1176","Q61207","SAP_MOUSE","Psap",13.8219308008546,18.3691355651088,21.2713800519273,18.1941058550526,13.6988337128678,14.6700362528617,16.202452815059
"1177","Q501J6","DDX17_MOUSE","Ddx17",13.4123622867634,15.5337624604858,21.9022888474701,21.3509997378826,14.5113406027444,19.1850399506017,18.9266455785981
"1178","Q99MN1","SYK_MOUSE","Kars1",13.1674062742634,15.5113210878248,16.1374896820145,14.2481526950509,13.0667786156507,14.1062380211671,12.6633727285222
"1179","O55125","NIPS1_MOUSE","Nipsnap1",13.4085140884961,16.1653065165709,18.5173840886353,13.3747804727132,17.5729000680828,18.2240455060305,14.6122345715161
"1180","O88741","GDAP1_MOUSE","Gdap1",14.0969322645482,15.2879985401133,16.6241100916339,13.3472654282596,17.65556672484,17.2529559739185,17.5667923891055
"1181","Q9WVJ2","PSD13_MOUSE","Psmd13",14.1585171174936,18.158722060288,18.1807326515373,16.1697559455223,18.257242917992,19.6151022822673,23.3559260971331
"1182","P62334","PRS10_MOUSE","Psmc6",13.562170949241,15.7606567927794,18.6026673692965,21.7506083634364,16.8310364409326,22.3338053201192,21.2509011698403
"1183","P20444","KPCA_MOUSE","Prkca",14.5240070460715,17.614202975043,19.5085590824954,13.0871772837906,17.4195338146974,12.7919111479844,13.6432095894978
"1184","Q07235","GDN_MOUSE","Serpine2",13.3701893848168,15.0140918991754,14.986558596287,13.6905925837817,13.9082400610115,14.4197516279987,13.4766675379129
"1185","Q91YP2","NEUL_MOUSE","Nln",13.6364226359093,15.784209534068,16.4975060245362,12.9535713093569,15.2648525952717,12.7608938140869,15.7794271338164
"1186","O08989","RASM_MOUSE","Mras",13.1251832925748,17.1969773562443,14.2135197772831,16.2450360311224,19.0405158619797,16.6135058199316,17.7883855624045
"1187","Q9D0E1","HNRPM_MOUSE","Hnrnpm",13.4624521964331,16.1152052215665,20.7403529589109,19.9417708716021,16.3762064019799,19.7435204750673,19.2017063383105
"1188","P28352","APEX1_MOUSE","Apex1",14.0288892856648,15.6339977165851,20.019448269027,16.856676789453,13.9406590385692,13.8486031633388,14.4289147440551
"1189","Q8VCM8","NCLN_MOUSE","Ncln",14.4644422237537,15.1215881340706,13.8141227627486,14.1105812156399,13.235298089509,16.9581791744564,16.7956686875957
"1190","O08529","CAN2_MOUSE","Capn2",13.3201265941244,16.4646781271803,17.3904145968958,12.7452416182873,14.3829576917142,14.3950334345207,14.0187141477658
"1191","Q03137","EPHA4_MOUSE","Epha4",13.1269497855627,16.2091839179059,17.4303138449358,14.2222272351017,16.1563036912723,13.8285567488697,14.0951576359223
"1192","Q8K2Y7","RM47_MOUSE","Mrpl47",14.0118086365939,15.0469877109733,13.9309869074372,14.2212605605619,16.9581251572403,13.6469331839749,13.0357188945425
"1193","P61021","RAB5B_MOUSE","Rab5b",14.0475262447837,15.0632212182952,18.6334815383435,17.0059672304423,16.7950427571971,17.9814042872616,17.7675216337816
"1194","Q9DBF1","AL7A1_MOUSE","Aldh7a1",14.416482629518,15.3773573208018,18.1200109344888,13.4810247705285,13.5759967123145,17.61287959203,14.2651757514981
"1195","Q497I4","KRT35_MOUSE","Krt35",13.6618384862024,13.7425915582293,17.8615808963221,19.5397297569048,14.0815137346898,19.9738887973412,25.6123628508008
"1196","Q9Z0J0","NPC2_MOUSE","Npc2",13.4828393330013,16.0658252865027,18.9766474977216,18.3247223230135,14.4246394861586,17.3285166647841,17.9486902532665
"1197","Q61699","HS105_MOUSE","Hsph1",13.8613647565636,14.8070010509949,18.1163657994052,14.062212119213,13.6683404048496,13.6677378426638,14.1679128795004
"1198","O88441","MTX2_MOUSE","Mtx2",14.2418936192313,16.5131295328262,13.7304883874095,13.9109525591759,19.9966618894689,14.0792407463303,18.0713118488974
"1199","Q99LF4","RTCB_MOUSE","Rtcb",13.7203092056039,14.5311807061513,19.7980229486479,19.1665413780827,16.4934924413212,17.7417042720608,17.9118721883789
"1200","Q8BP47","SYNC_MOUSE","Nars1",11.7322171931908,15.6495015028156,16.306526440107,13.379920954352,14.0872287073328,15.4458547276184,13.5241870170546
"1201","Q9JMH6","TRXR1_MOUSE","Txnrd1",13.5381023051444,16.0371554846039,17.3473648947558,15.9012568723904,15.8614760946435,16.7873341914131,19.5588950219123
"1202","Q8CIE6","COPA_MOUSE","Copa",13.7307403543165,15.7489133258733,13.6512039359541,14.3236340928614,14.409425545032,17.8845506617771,13.634845017371
"1203","Q9DC71","RT15_MOUSE","Mrps15",13.6794260328776,17.0535453542721,19.0486397421562,14.412298711059,17.8390605960285,13.2691775671042,14.0507010094881
"1204","Q8BX10","PGAM5_MOUSE","Pgam5",14.1594912979543,13.2986750546478,16.6030463499022,16.206795308845,18.5980180037491,18.4226991771595,20.1074535355803
"1205","Q8BJY1","PSMD5_MOUSE","Psmd5",13.667283794797,16.8302163463751,17.2842904575516,14.1309909906546,12.4772509494938,16.0192132178699,16.919830830978
"1206","Q9CQ62","DECR_MOUSE","Decr1",14.1836731474706,16.2048887437347,18.7673590827439,18.4370805054934,17.8019687879414,18.2106785090212,17.7439157356985
"1207","Q8BU14","SEC62_MOUSE","Sec62",13.1284515032079,13.7007839653423,16.7214292406819,16.3688594142423,13.1894394301973,14.5160959044019,14.4971287915305
"1208","O54941","SMCE1_MOUSE","Smarce1",14.2430545405492,14.7218423165556,21.1597731479423,21.40647821276,16.0371945602176,17.1013272696963,17.7118879694142
"1209","Q8BWT1","THIM_MOUSE","Acaa2",14.26486750505,15.8068054170487,17.4784693258043,13.2871048967561,16.8095094366687,17.8890087275017,17.9973875074509
"1210","Q78PY7","SND1_MOUSE","Snd1",13.6121403750686,15.3242508240905,17.0073520155766,13.5272199799892,14.1839892886645,16.9797610537161,12.2440901905529
"1211","Q69ZU6","THS7A_MOUSE","Thsd7a",13.7296605512038,14.4549848392581,13.437031760647,18.8829080515286,14.2608484268349,13.8297755535467,13.6831849455722
"1212","Q9R1T2","SAE1_MOUSE","Sae1",14.074307182593,15.4148613079212,19.8334732922974,17.8908303216869,13.9402926310725,18.6903634170117,19.2973150550849
"1213","Q60899;Q61701","ELAV2_MOUSE;ELAV4_MOUSE","Elavl2;Elavl4",13.5189241497757,14.9502530184125,16.9724598177404,16.9300544905836,13.1661947820871,18.6990429964179,19.4745073986873
"1214","E9Q5C9","NOLC1_MOUSE","Nolc1",13.3754292054972,16.2138421412668,20.5194173129804,20.531070905906,14.0879811524574,14.0540980112493,13.8319099257896
"1215","O70325","GPX4_MOUSE","Gpx4",13.3615402765486,13.5886640593825,16.2613745842611,16.7252907673106,14.3659701894749,15.2087267028963,13.419683188396
"1216","Q9R0U0","SRS10_MOUSE","Srsf10",13.8213733123829,15.1878243295961,22.851787565341,22.7262780697509,13.616533400022,17.524357478735,18.869260075696
"1217","Q8BKC5","IPO5_MOUSE","Ipo5",13.1751475512354,14.3288095433568,16.5227388687771,17.1562722525181,13.9525280075131,14.8086266267148,16.0567724416806
"1218","Q8CH25","SLTM_MOUSE","Sltm",14.4682543796935,13.6934675278776,20.7855986090033,20.5192041022379,13.2518424425782,14.3551355133955,14.2167364298868
"1219","Q5NCR9","NSRP1_MOUSE","Nsrp1",14.0571247358672,13.5605470910139,18.1833934063452,18.3082378377297,13.4692137391887,13.6347217179365,13.6635026055488
"1220","Q9R0H0","ACOX1_MOUSE","Acox1",14.0129826983298,13.8594191130184,17.9905718206661,13.6647651972275,14.2013067609785,18.0481210603237,15.3289850699318
"1221","P28667","MRP_MOUSE","Marcksl1",13.6482503457113,13.7924011531428,18.7661413141722,16.8621371441879,15.9674703304975,14.2368877985244,16.3914411814696
"1222","Q9CR00","PSMD9_MOUSE","Psmd9",14.5964517353157,13.8643622215808,18.9822189642942,19.585285919587,12.989703885031,17.5435494396634,19.6599808561227
"1223","Q9WVE8","PACN2_MOUSE","Pacsin2",14.5549904282755,14.4622382979166,17.8232975632183,15.7055559099726,14.2014710802027,14.1461967267417,14.1247368663161
"1224","Q9CSN1","SNW1_MOUSE","Snw1",13.8189380014195,14.0439080933677,22.1598120976913,22.0815016722735,14.1689885151381,16.4313753134321,19.6449265232707
"1225","Q80VD1","FA98B_MOUSE","Fam98b",10.0712739988336,13.2437696510393,21.1205157744041,20.2753365445477,14.2675508520531,16.2856448906933,19.8600126886058
"1226","Q8CCT4","TCAL5_MOUSE","Tceal5",13.3665789920263,14.0517591271075,23.6951387699435,24.0518229337999,13.941356401827,18.946966581788,20.9885748167599
"1227","Q9D1J3","SARNP_MOUSE","Sarnp",13.5694373782705,13.9373442972913,20.1790700434549,20.7060462277014,13.5081277563017,16.1625973169927,20.3785398500054
"1228","Q9Z1M8","RED_MOUSE","Ik",13.9168109667353,13.3973715843334,21.6819456974469,21.7971350827989,14.096999405279,14.2440061371266,18.8611777692425
"1229","Q8QZY9","SF3B4_MOUSE","Sf3b4",12.9889236692065,14.2401050292384,21.3834524925238,21.1965654393534,12.6002837044764,20.1525512181005,21.875746720657
"1230","Q78WZ7","RPA43_MOUSE","Polr1f",14.5189025547421,14.2107859016481,23.3682830966621,16.0713670732129,13.9108318603182,13.083270605173,14.4008469880563
"1231","Q8BQ46","Q8BQ46_MOUSE","Taf15",13.6923505742912,13.9362945438995,20.0595412628724,19.9563179842671,14.5656145805947,17.3992235782349,17.6739752821058
"1232","Q9Z0H4","CELF2_MOUSE","Celf2",14.2868529768994,13.67294044085,20.9151999801543,19.928404126251,17.5322939732949,20.0755966019101,20.3328518297326
"1233","Q61035","HARS1_MOUSE","Hars1",14.1158486832949,12.7379955743062,17.1578941669247,14.381179189061,15.7130337541999,19.9226365093726,16.4557538252545
"1234","P84086","CPLX2_MOUSE","Cplx2",13.2895717716108,13.3677666554994,25.6691024561158,21.327515010183,13.8572450457011,13.4699390924479,23.0155575357962
"1235","Q3THK3","T2FA_MOUSE","Gtf2f1",14.1459159891888,14.4466865999692,17.5554747619713,19.3243884520568,14.3791477184381,14.0040122477075,14.5767426795427
"1236","Q8BIQ5","CSTF2_MOUSE","Cstf2",13.9259222305779,13.1518806094599,20.537147967014,20.5130182675949,14.5287700343585,20.1627490407142,21.2285661901393
"1237","P50428","ARSA_MOUSE","Arsa",10.6554941971132,13.6980590503753,18.1089189739356,13.6677815680232,15.223935796214,13.7987624301982,17.6911838168862
"1238","P28740","KIF2A_MOUSE","Kif2a",13.9354753308918,13.7419507011261,17.3469380286996,13.7618642436887,14.3765013869755,14.0255081288611,12.1825603091008
"1239","Q4VAA2","CDV3_MOUSE","Cdv3",13.7584473951703,14.1783870635392,16.454967880153,18.9484861412392,13.8049793088133,13.6111646665699,13.6926832991091
"1240","Q8VHR5","P66B_MOUSE","Gatad2b",13.4714536475842,14.0067861980389,21.0001246717876,20.4738687338879,13.5554070148611,17.2006478711005,20.4395444125889
"1241","Q921T2","TOIP1_MOUSE","Tor1aip1",11.9256565970293,13.6251766289737,21.860648177467,22.1906074475384,14.0661986885409,19.3982097592968,17.1407439535803
"1242","P06837","NEUM_MOUSE","Gap43",14.4730376300539,14.0754353227181,19.2823736781115,22.0237499900165,13.8356158989857,13.3231000668426,18.64294337962
"1243","Q62318","TIF1B_MOUSE","Trim28",14.576551370413,12.6747281270202,21.2257713249784,20.1822149795178,13.6359335336962,16.5554740706538,17.5657914296634
"1244","Q8BGD9","IF4B_MOUSE","Eif4b",13.3969898521673,13.6355079491148,19.1518526314023,20.5382172254544,13.7501115145249,13.4195703775812,22.1310142793801
"1245","Q9D892","ITPA_MOUSE","Itpa",14.0222268590219,13.4204126331224,20.1880848870043,17.0917462883951,15.9511729871011,14.1233733211659,21.5196415000444
"1246","Q9JIH2","NUP50_MOUSE","Nup50",13.2831588844544,14.353284550907,15.894569146589,14.1133987394374,14.5830146127547,14.2778679481777,13.2516532221918
"1247","Q9DCL8","IPP2_MOUSE","Ppp1r2",14.056044596461,14.0106865672014,19.9814604367357,20.3340437179778,13.7068638553792,13.8063410685233,16.5337319423316
"1248","Q9CRB6","TPPP3_MOUSE","Tppp3",13.628532167911,14.1782624215785,21.3912017362542,22.2259285641706,13.8999603992202,17.9548846835732,20.9304633111271
"1249","Q9QYI3","DNJC7_MOUSE","Dnajc7",13.1055690075603,12.6625935801479,15.7957966889217,13.1637998969826,12.7849517489624,13.9203225429228,13.9576124812081
"1250","Q9D198","SYF2_MOUSE","Syf2",13.4473225928383,14.1519394389459,17.6988617350497,19.7601515442224,14.0878563200787,13.7548733542285,14.2278387009386
"1251","Q61103","REQU_MOUSE","Dpf2",12.9919385477285,13.306711369233,19.1222901688832,18.4481580907116,13.3946997316287,13.2971986193217,13.3787293231813
"1252","Q9D0T1","NH2L1_MOUSE","Snu13",13.6794253766504,13.9666777617267,19.637367249003,20.6894004769065,17.2012322323209,19.7621084943321,21.6492588444784
"1253","P63271;Q9Z199","SPT4A_MOUSE;SPT4B_MOUSE","Supt4h1a;Supt4h1b",13.7078639335489,14.6094242109571,18.9912294130249,19.2279099103923,14.2236469231633,18.244131709823,19.4453327432056
"1254","Q62193","RFA2_MOUSE","Rpa2",13.8619638653487,12.6951638253162,17.5261794505476,18.090042056762,12.8202420421869,13.6131713864358,18.8723763796582
"1255","Q9D708","S10AG_MOUSE","S100a16",14.1754879468345,13.9335064779499,18.3785015037186,19.3459147617687,14.309158737983,18.0045338363753,18.5258546421514
"1256","Q923D5","WBP11_MOUSE","Wbp11",13.5830233150882,14.5465692194326,21.260099819616,21.929652662735,13.8291776451978,13.915231029788,20.2435201922277
"1257","P62311","LSM3_MOUSE","Lsm3",12.9683372375746,13.3048912344202,21.9440597617265,22.2384312564261,13.5818022607294,21.5061662655454,22.7312865365612
"1258","Q9QUR7","PIN1_MOUSE","Pin1",13.1818457634012,13.2141900859084,19.6097812497928,20.7064168871055,14.4028878545667,16.3322434933437,19.0737826273552
"1259","P56812","PDCD5_MOUSE","Pdcd5",14.7119157509327,14.1466892590889,20.4949857244589,20.1154889722601,14.224651928317,16.4753906348361,20.8301575434024
"1260","O88271","CFDP1_MOUSE","Cfdp1",14.1874809978768,13.7563942152377,20.7976298725248,21.8284425337166,14.0160246354302,15.9258941883582,17.9139520629477
"1261","Q9WUK2","IF4H_MOUSE","Eif4h",14.279175847987,13.0011039975814,21.7839328482352,21.832099999299,13.782562215499,18.1883369618138,19.741488757187
"1262","Q7TNE3","SPAG7_MOUSE","Spag7",13.881742377052,13.6603590280149,20.0387379691788,19.8451680764877,14.1584229278354,14.2791001200399,16.7156283854591
"1263","P60879","SNP25_MOUSE","Snap25",13.8315633603456,14.1798711035509,20.217462799294,19.2839323796601,18.7279912586139,19.2630309321335,19.8816078129396
"1264","Q9CWZ3","RBM8A_MOUSE","Rbm8a",13.3828615014504,13.1635311355469,20.221926616151,20.3851462774943,13.7113904183428,13.7989373785198,16.1412124244827
"1265","Q6NZN0","RBM26_MOUSE","Rbm26",13.4821564314347,13.2617838750481,19.243689614196,19.1377933295709,13.3038350011525,13.5312858042713,13.4843426448996
"1266","Q8CHP8","PGP_MOUSE","Pgp",13.9655624535724,14.3698584382305,18.0427593841929,13.0742410560476,18.0762461973445,17.2941085541838,17.5629198196087
"1267","Q8R0A0","T2FB_MOUSE","Gtf2f2",14.2991981277384,14.2621096503353,20.6685866048985,19.9256061643853,14.3401855354116,15.7425490318343,20.4509834643673
"1268","Q8C7Q4","RBM4_MOUSE","Rbm4",13.6892464493359,13.9632004272806,19.4846897742843,17.6820814436158,12.9077103260616,14.1217328502633,17.3208601381672
"1269","Q9JIX8","ACINU_MOUSE","Acin1",13.8487658604909,13.2109121696127,21.2840759316533,21.7139903994154,13.4086202725327,13.4813194018095,18.7117489535845
"1270","Q9D824","FIP1_MOUSE","Fip1l1",14.0235581384957,13.9941938139602,22.2599835521581,21.9621330074585,14.1561357335853,12.2393785325743,17.83433943323
"1271","A2AG50","MA7D2_MOUSE","Map7d2",13.584946979101,13.7157831488287,16.8490898661956,19.4346143372338,13.4703278795786,13.7493792750816,13.5352548480408
"1272","Q99MR6","SRRT_MOUSE","Srrt",14.373635894186,14.5133005506661,21.7899167821792,20.9175151432594,14.0974582900875,15.81170022517,18.6125655631603
"1273","Q8R326","PSPC1_MOUSE","Pspc1",13.6130893401969,13.8232739538481,22.3915410690572,21.6576154487247,12.4300433898261,16.828389402003,18.9775371865504
"1274","Q922Y1","UBXN1_MOUSE","Ubxn1",14.0727585246673,13.9041182200834,18.4585317141524,18.640735429217,13.6586583005823,14.065761474741,16.1190678750745
"1275","A2AJ72","A2AJ72_MOUSE","Fubp3",13.2812941414147,14.1347924226729,21.350651061758,21.3362198624138,13.4379438362459,20.200979802551,21.9318993998704
"1276","P09450","JUNB_MOUSE","Junb",14.0861354339567,13.067129084254,18.24436253021,18.9652144079726,13.9486340089776,13.3987837632141,17.9863562481595
"1277","Q8R409","HEXI1_MOUSE","Hexim1",13.9804010994118,12.7639028838982,20.9801325979909,21.7833273915257,14.2041133203194,14.1626523322794,16.4610193089859
"1278","O35344","IMA4_MOUSE","Kpna3",14.5417239527957,12.5855042414596,17.522609514253,14.0016627191195,15.2707012424055,13.650015682737,13.9913685235888
"1279","Q8VDM6","HNRL1_MOUSE","Hnrnpul1",13.9648749738865,13.6064107543894,20.1949474700216,16.5578106743639,16.2910486684496,13.760300769483,17.09319369891
"1280","Q9JI44","DMAP1_MOUSE","Dmap1",13.5350827177432,12.8888286268406,16.2414993304001,17.7241342594324,13.9660806708262,14.247070669077,13.8967668096878
"1281","Q3UNH4","GRIN1_MOUSE","Gprin1",13.4852261941317,14.1373694512418,19.4597407471783,19.1434151305269,13.6309501737561,13.9990608945784,13.7597450583418
"1282","Q8BZR9","NCBP3_MOUSE","Ncbp3",14.1256507200242,14.3039074029942,18.0334309393202,15.7285557935621,13.4498562388198,13.9157227977344,14.0159055465268
"1283","Q8BGJ9","U2AF4_MOUSE","U2af1l4",12.8568259258315,13.6156006822304,20.2780270669851,19.3808643657071,12.4933838714312,13.4761141779452,14.4399084375872
"1284","P51642","CNTF_MOUSE","Cntf",12.9084534692271,13.795509222767,17.523155382383,17.940748991718,12.7729437574253,14.2226429313795,16.5053564017621
"1285","Q91VM9","IPYR2_MOUSE","Ppa2",13.8887440121603,13.5771736060783,17.8269231299779,16.8013854959787,12.9134961220284,13.5931799779173,16.0268299366937
"1286","Q9JKS5","HABP4_MOUSE","Habp4",13.2183512372429,13.9853619388025,16.4309974872356,18.5762647449949,14.0945065075899,14.063123304251,13.6439318319298
"1287","Q6NZB0","DNJC8_MOUSE","Dnajc8",12.8026097117916,14.4431488799975,21.6069490517258,22.5494386401886,14.3777477749345,15.6106914217623,18.4679318711404
"1288","Q9Z2D8","MBD3_MOUSE","Mbd3",14.1012104677993,14.0252948754596,18.8953417777735,20.1741014611125,13.6629141891848,13.7362416020197,18.6427200339627
"1289","Q8BKX1","BAIP2_MOUSE","Baiap2",14.0776869379577,14.0251098214312,18.0822880597034,18.8903323558925,13.4785076271775,16.331724521685,19.7803622564819
"1290","Q5XG69","F169A_MOUSE","Fam169a",13.8347314430081,14.3487603538337,20.8200198095385,19.4020538034321,13.1813127470781,13.4275678392963,16.0846260213947
"1291","Q8C8T8","TSR2_MOUSE","Tsr2",14.5437672445752,14.3053267702047,16.8299152476947,17.3988354037384,14.2404672820646,13.4827758096859,16.4057092714632
"1292","P51859","HDGF_MOUSE","Hdgf",13.4040347314215,13.49700332263,22.927685338316,23.9453062780511,14.2699482501729,17.8561607954334,21.2880924727426
"1293","Q9JLB0","PALS2_MOUSE","Pals2",14.2238618327059,13.8574494379749,16.0691428712124,14.5081008195384,15.3166440154939,13.7432051522143,16.4031496235515
"1294","Q69Z99","ZN512_MOUSE","Znf512",14.0285732821242,13.2487469159986,20.1559057436903,16.9083877204553,14.3163451034717,13.3821190871233,13.330559787764
"1295","Q8CH18","CCAR1_MOUSE","Ccar1",14.0625398452961,13.0096648300787,18.763375648832,14.4680052247192,12.1664340743983,14.3237120787604,13.6456848137927
"1296","Q91WJ8","FUBP1_MOUSE","Fubp1",14.3613320477101,14.2372921716525,22.9465064247826,22.3105844937055,12.4729874650871,22.5393025863003,23.2881527628587
"1297","Q64010","CRK_MOUSE","Crk",14.303365445429,14.1256360985512,18.9787170811455,19.3502532452797,13.2589313739165,19.0215256966741,20.3838432144084
"1298","P61202","CSN2_MOUSE","Cops2",14.2643683312499,13.9611952576786,19.1107812491126,14.0896490054722,17.0265935963617,17.0915269893934,14.4745986800721
"1299","D3YXK2","SAFB1_MOUSE","Safb",11.8245125947507,13.3383530788776,21.7854566640402,20.8998609483697,16.3128022451837,16.5842729307983,18.9492639624867
"1300","Q8BJU0","SGTA_MOUSE","Sgta",13.4756694113314,13.8490859540026,14.4286268604199,14.2785654299306,14.6242262069944,13.6619695832414,18.4306495861997
"1301","Q3U0V1","FUBP2_MOUSE","Khsrp",13.7886801896446,13.6002284407756,22.9535077653712,22.250961837883,14.0635593869019,21.6688392359407,22.0145789057231
"1302","Q8R366","IGSF8_MOUSE","Igsf8",14.1350062323168,14.1311876753785,17.4923834009074,14.0032579234001,13.7369800619691,13.3339680687907,18.0582020676554
"1303","Q5SFM8","RBM27_MOUSE","Rbm27",13.9278786838577,14.3762406774714,18.4160191616113,16.0063139679752,12.8520242456829,14.0478920467311,12.7941297475285
