"","Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","A8","A11","A12","A14","A15","A16","A17"
"6380","ENSMUSG00000035245","ENSMUSG00000035245","Eogt",101351,"protein_coding","6",97086985,97126143,43.95,0,0,0,3.87,5.71,0,7.09
"6381","ENSMUSG00000035246","ENSMUSG00000035246","Pcyt1b",236899,"protein_coding","X",92698469,92793557,41.15,15.41,12.13,20.06,23.15,15.62,3.01,18.44
"6382","ENSMUSG00000035247","ENSMUSG00000035247","Hectd1",207304,"protein_coding","12",51790505,51876319,40.36,23.18,21.01,14.77,16.08,6.98,5.44,6.19
"6383","ENSMUSG00000035248","ENSMUSG00000035248","Tut7",214290,"protein_coding","13",59919375,59970961,44.03,18.01,16.65,17.53,28.67,16.17,0,16.47
"6384","ENSMUSG00000035268","ENSMUSG00000035268","Pkig",18769,"protein_coding","2",163500306,163568078,47.08,197.69,158.96,133.38,188.85,203.05,247.36,315.99
"6385","ENSMUSG00000035274","ENSMUSG00000035274","Tpbg",21983,"protein_coding","9",85724433,85729093,52.22,13.53,16.38,17.32,15.88,15.5,11.11,25.98
"6386","ENSMUSG00000035275","ENSMUSG00000035275","Raver2",242570,"protein_coding","4",100926180,101009567,44.89,10.52,15.44,24.32,1.57,13.03,8.25,4.59
"6387","ENSMUSG00000035277","ENSMUSG00000035277","Arx",11878,"protein_coding","X",92330051,92341963,50.89,13.69,9.07,16.58,19.96,9.13,3.8,23.64
"6388","ENSMUSG00000035278","ENSMUSG00000035278","Plekhj1",78670,"protein_coding","10",80631933,80634460,57.08,30.35,25.83,31.71,31.37,33.17,75.13,32.58
"6389","ENSMUSG00000035283","ENSMUSG00000035283","Adrb1",11554,"protein_coding","19",56710631,56721545,48.03,7.52,5.64,1.09,5.3,9.11,6.83,13.08
"6390","ENSMUSG00000035285","ENSMUSG00000035285","Nat14",269854,"protein_coding","7",4925027,4928005,56.03,59.72,36.32,55.96,64.32,70.65,37.73,65.62
"6391","ENSMUSG00000035297","ENSMUSG00000035297","Cops4",26891,"protein_coding","5",100666175,100695669,42.56,175.62,170.54,141.49,150.87,171.1,75.15,147.64
"6392","ENSMUSG00000035311","ENSMUSG00000035311","Gnptab",432486,"protein_coding","10",88214994,88283191,45.24,28.45,12.26,18.03,5.64,16.43,1.71,14.56
"6393","ENSMUSG00000035314","ENSMUSG00000035314","Gdpd5",233552,"protein_coding","7",99030621,99111084,52.58,4.6,1.02,4.41,3.86,9.05,1.45,4.82
"6394","ENSMUSG00000035325","ENSMUSG00000035325","Sec31a",69162,"protein_coding","5",100509508,100564093,43.57,65.95,38.95,36.23,18.19,27.43,19.5,32.48
"6395","ENSMUSG00000035329","ENSMUSG00000035329","Fbxo33",70611,"protein_coding","12",59247441,59266511,40.67,50.79,62.05,31.26,44.85,39.43,12.5,31.87
"6396","ENSMUSG00000035342","ENSMUSG00000035342","Lzts2",226154,"protein_coding","19",45002853,45015550,55.18,10.77,4.1,17.94,13.31,12.36,18.4,25.8
"6397","ENSMUSG00000035351","ENSMUSG00000035351","Nup37",69736,"protein_coding","10",87982854,88014252,39.01,7.46,13.73,3.31,5.49,20.26,48.77,11.45
"6398","ENSMUSG00000035354","ENSMUSG00000035354","Uvrag",78610,"protein_coding","7",98534228,98790348,44.77,17.8,12.77,17.78,5.77,18.43,0,3.34
"6399","ENSMUSG00000035356","ENSMUSG00000035356","Nfkbiz",80859,"protein_coding","16",55631738,55659262,44.93,23.23,22.83,48.71,41.76,12.43,7.33,11.78
"6400","ENSMUSG00000035367","ENSMUSG00000035367","Rmi1",74386,"protein_coding","13",58550062,58558962,43.95,18.62,23.86,4.52,34.8,21.95,0,1.73
"6401","ENSMUSG00000035372","ENSMUSG00000035372","1810055G02Rik",72056,"protein_coding","19",3758293,3767881,49.93,50.75,47.88,18.24,39.73,23.26,11.48,27.15
"6402","ENSMUSG00000035373","ENSMUSG00000035373","Ccl7",20306,"protein_coding","11",81936538,81938351,43.11,0,230.94,174.04,150.22,135.06,8.43,79.58
"6403","ENSMUSG00000035376","ENSMUSG00000035376","Hacd2",70757,"protein_coding","16",34842798,34929547,43.19,38.14,16.82,49.93,58.98,60.22,64.08,64.62
"6404","ENSMUSG00000035382","ENSMUSG00000035382","Pcsk7",18554,"protein_coding","9",45817795,45841024,47.61,7.07,2.9,2.48,7.4,8.78,8.46,15.7
"6405","ENSMUSG00000035385","ENSMUSG00000035385","Ccl2",20296,"protein_coding","11",81926397,81928279,43.76,14.84,208.29,187.87,83.75,168.7,52.82,103.2
"6406","ENSMUSG00000035390","ENSMUSG00000035390","Brsk1",381979,"protein_coding","7",4693603,4718996,49.55,2.45,5.62,2.67,2.66,1.46,0.28,6.15
"6407","ENSMUSG00000035392","ENSMUSG00000035392","Dennd1a",227801,"protein_coding","2",37689003,38177402,41.64,10.43,8.8,16.29,2.95,12.58,15.5,12.92
"6408","ENSMUSG00000035397","ENSMUSG00000035397","Klf16",118445,"protein_coding","10",80402958,80413155,56.84,9.87,9.81,6.51,4.96,8.04,3.34,5.07
"6409","ENSMUSG00000035399","ENSMUSG00000035399","Oser1",66680,"protein_coding","2",163247742,163266617,44.61,83.78,84.12,84.01,53.57,123.35,8.58,37.88
"6410","ENSMUSG00000035401","ENSMUSG00000035401","Emsy",233545,"protein_coding","7",98236344,98305990,38.55,10.24,13.41,13.37,18.42,16.28,1.5,8.99
"6411","ENSMUSG00000035413","ENSMUSG00000035413","Tmem98",103743,"protein_coding","11",80701001,80712859,49.44,28.66,26.48,41.39,93.71,41.37,25.56,68.6
"6412","ENSMUSG00000035437","ENSMUSG00000035437","Rabgap1",227800,"protein_coding","2",37333291,37456466,39.07,75.98,47.27,51.16,15.07,31.34,46.54,37.54
"6413","ENSMUSG00000035439","ENSMUSG00000035439","Haus8",76478,"protein_coding","8",71701205,71725578,48.1,17.03,10.67,4.26,6.02,9.04,3.92,5.61
"6414","ENSMUSG00000035441","ENSMUSG00000035441","Myo1d",338367,"protein_coding","11",80372952,80670851,43.42,0,0,2.6,1.27,1.25,0,3.82
"6415","ENSMUSG00000035443","ENSMUSG00000035443","Thyn1",77862,"protein_coding","9",26911006,26918632,44.22,145.89,177.86,186.66,162.89,213.54,137.34,217.59
"6416","ENSMUSG00000035456","ENSMUSG00000035456","Prdm8",77630,"protein_coding","5",98315057,98336850,48.2,36.13,23.28,26.18,36.71,29.19,16.56,19.53
"6417","ENSMUSG00000035469","ENSMUSG00000035469","Rcbtb1",71330,"protein_coding","14",59438658,59474714,42.47,32.4,28.41,31.37,24.14,12.38,14.75,6.7
"6418","ENSMUSG00000035472","ENSMUSG00000035472","Slc25a21",217593,"protein_coding","12",56759419,57244257,39.86,0,0,0,6.43,4.83,0,0
"6419","ENSMUSG00000035478","ENSMUSG00000035478","Mbd3",17192,"protein_coding","10",80228373,80235384,55.95,103.07,106.52,105.02,122.96,94.32,83.81,115.73
"6420","ENSMUSG00000035495","ENSMUSG00000035495","Tstd2",272027,"protein_coding","4",46114746,46138694,46.34,6.9,9.23,10.66,20.78,20.31,5.19,8.55
"6421","ENSMUSG00000035504","ENSMUSG00000035504","Reep6",70335,"protein_coding","10",80165787,80172275,56.26,15.32,18.45,13.73,9.56,6.98,5.15,8.19
"6422","ENSMUSG00000035505","ENSMUSG00000035505","Cox18",231430,"protein_coding","5",90362583,90371860,46.54,51.93,35.42,42.11,43.77,19.38,42.49,9.25
"6423","ENSMUSG00000035517","ENSMUSG00000035517","Tdrd7",100121,"protein_coding","4",45965334,46034761,44.54,33.43,21.28,20.9,39.42,19.19,11.63,21.9
"6424","ENSMUSG00000035521","ENSMUSG00000035521","Gnptg",214505,"protein_coding","17",25452305,25459098,48.34,111.84,155.45,119.81,148.06,146.6,201.97,190.49
"6425","ENSMUSG00000035529","ENSMUSG00000035529","Prdm4",72843,"protein_coding","10",85727830,85753006,43.49,20.28,11.29,9.81,12.31,8.16,2.15,20.86
"6426","ENSMUSG00000035530","ENSMUSG00000035530","Eif1",20918,"protein_coding","11",100210711,100212922,53.93,1335.48,1478.7,1366.12,1294.01,1466.9,1258.31,1318.22
"6427","ENSMUSG00000035545","ENSMUSG00000035545","Leng8",232798,"protein_coding","7",4140038,4151176,53.67,22.48,9.53,9.42,17.76,7.72,6.48,12.38
"6428","ENSMUSG00000035547","ENSMUSG00000035547","Capn5",12337,"protein_coding","7",97770766,97827481,52.36,8.2,16.73,20.93,17.95,14.91,4.98,12.28
"6429","ENSMUSG00000035551","ENSMUSG00000035551","Igfbpl1",75426,"protein_coding","4",45809468,45826923,50.77,3.43,0.81,10.66,12.21,4.48,8.22,9.09
"6430","ENSMUSG00000035559","ENSMUSG00000035559","Mpv17l2",234384,"protein_coding","8",71211295,71213592,57.31,79.33,73.3,64.91,71,37.2,77.42,68.58
"6431","ENSMUSG00000035561","ENSMUSG00000035561","Aldh1b1",72535,"protein_coding","4",45799022,45804604,51.19,52.9,0,13.42,1.07,9.47,0,4.74
"6432","ENSMUSG00000035566","ENSMUSG00000035566","Pcdh17",219228,"protein_coding","14",84681003,84776442,35.4,13.21,4.98,5.66,8.39,9.32,3.19,2.16
"6433","ENSMUSG00000035569","ENSMUSG00000035569","Ankrd11",77087,"protein_coding","8",123610561,123769016,44.87,42.51,35.29,39.76,37.69,24.27,21.55,22.46
"6434","ENSMUSG00000035572","ENSMUSG00000035572","Dcaf10",242418,"protein_coding","4",45342101,45379759,39.68,6.35,11.6,12.14,3.05,2.77,1.37,1.75
"6435","ENSMUSG00000035575","ENSMUSG00000035575","Utp6",216987,"protein_coding","11",79823147,79853216,43.67,33.25,19.66,49.53,44.51,13.96,33.74,47.99
"6436","ENSMUSG00000035578","ENSMUSG00000035578","Iqcg",69707,"protein_coding","16",32833053,32876588,44.83,11.61,8.22,8.52,25.84,17.08,6.03,25.9
"6437","ENSMUSG00000035585","ENSMUSG00000035585","Tsen34",66078,"protein_coding","7",3695862,3704023,48.13,158.29,92.38,100.12,90.57,106.49,175.67,203.12
"6438","ENSMUSG00000035596","ENSMUSG00000035596","Mboat7",77582,"protein_coding","7",3680788,3696522,49.22,63.15,41.33,36.18,38.46,40.46,25.16,29.29
"6439","ENSMUSG00000035597","ENSMUSG00000035597","Prpf39",328110,"protein_coding","12",65083107,65110160,36.89,21.16,12.91,8.06,33.29,14.12,12,11.24
"6440","ENSMUSG00000035601","ENSMUSG00000035601","Trmt10b",69934,"protein_coding","4",45297127,45316131,44.81,10.49,14.85,10.58,11.28,13.82,0,12.94
"6441","ENSMUSG00000035614","ENSMUSG00000035614","Togaram1",328108,"protein_coding","12",65012578,65069347,37.92,21.93,18.03,19.21,4.8,13.17,4.99,10.41
"6442","ENSMUSG00000035620","ENSMUSG00000035620","Ric8b",237422,"protein_coding","10",84753480,84854201,43.03,19.31,11.8,4.82,28.86,9.83,2.69,6.77
"6443","ENSMUSG00000035623","ENSMUSG00000035623","Rsf1",233532,"protein_coding","7",97229096,97341985,39.57,9.1,13.39,6.7,9.48,5.54,3.01,3.65
"6444","ENSMUSG00000035629","ENSMUSG00000035629","Rubcn",100502698,"protein_coding","16",32642073,32698136,46.03,19.66,9.65,5.78,29.87,18.02,12.17,17.11
"6445","ENSMUSG00000035632","ENSMUSG00000035632","Cnot3",232791,"protein_coding","7",3648267,3664108,51.05,26.34,12.5,13.45,8.49,9.5,6.59,22.43
"6446","ENSMUSG00000035637","ENSMUSG00000035637","Grhpr",76238,"protein_coding","4",44981395,44990734,53.65,12.81,15.17,22.51,75.96,40.23,35.32,63.98
"6447","ENSMUSG00000035640","ENSMUSG00000035640","Cbarp",100503659,"protein_coding","10",79966285,79976669,58.91,17.58,22.15,16.06,16.56,15.94,8.38,8.33
"6448","ENSMUSG00000035642","ENSMUSG00000035642","Aamdc",66273,"protein_coding","7",97199538,97228704,42.59,191.23,174.08,98.65,108.67,199.7,143.84,203
"6449","ENSMUSG00000035649","ENSMUSG00000035649","Zcchc7",319885,"protein_coding","4",44755877,44932215,36.98,12.21,4.45,14.66,4.73,4.59,0,11.23
"6450","ENSMUSG00000035653","ENSMUSG00000035653","Lrfn5",238205,"protein_coding","12",61569936,61905128,36.18,20.27,10.2,29.77,16.18,23.13,1.91,12.34
"6451","ENSMUSG00000035666","ENSMUSG00000035666","Gtf3c4",269252,"protein_coding","2",28712311,28730372,45.04,13.94,14.47,14.2,9.86,8.72,1.98,6.71
"6452","ENSMUSG00000035673","ENSMUSG00000035673","Sbno2",216161,"protein_coding","10",79892826,79941405,55.2,9.84,14.34,13.51,18.41,11.91,12.95,9.32
"6453","ENSMUSG00000035674","ENSMUSG00000035674","Ndufa3",66091,"protein_coding","7",3620372,3623326,48.19,272.63,341.12,279.17,380.62,459.6,886.82,793.68
"6454","ENSMUSG00000035678","ENSMUSG00000035678","Tnfsf9",21950,"protein_coding","17",57412325,57414757,52.98,21.43,12.06,21.21,7.1,9.43,20.75,33.35
"6455","ENSMUSG00000035681","ENSMUSG00000035681","Kcnc2",268345,"protein_coding","10",112107026,112302929,38.45,0,1.96,10.34,7.33,3.67,0.15,2.76
"6456","ENSMUSG00000035686","ENSMUSG00000035686","Thrsp",21835,"protein_coding","7",97062145,97066937,48.01,479.86,137.91,188.76,296.34,241.02,843.29,999.76
"6457","ENSMUSG00000035692","ENSMUSG00000035692","Isg15",100038882,"protein_coding","4",156283912,156285253,50.89,14.81,34.99,31.75,5.47,22.3,22.33,39.35
"6458","ENSMUSG00000035696","ENSMUSG00000035696","Rnf38",73469,"protein_coding","4",44126210,44233789,42.2,15.66,7.66,5.61,4,12.02,1.24,0.93
"6459","ENSMUSG00000035704","ENSMUSG00000035704","Alg8",381903,"protein_coding","7",97020813,97041392,44.11,9.48,23.29,17.66,9.36,20.45,15.87,25.09
"6460","ENSMUSG00000035713","ENSMUSG00000035713","Usp35",244144,"protein_coding","7",96958587,96981227,53.12,9.19,6.58,2.48,11.76,10.05,12.89,10.19
"6461","ENSMUSG00000035722","ENSMUSG00000035722","Abca7",27403,"protein_coding","10",79832328,79851406,55.21,0,1.04,1.49,2.5,3.08,1.36,1.29
"6462","ENSMUSG00000035725","ENSMUSG00000035725","Prkx",19108,"protein_coding","X",76805017,76839884,43.21,7.5,5.11,31.37,12.3,5.78,8.98,9.06
"6463","ENSMUSG00000035726","ENSMUSG00000035726","Supt16",114741,"protein_coding","14",52397871,52434873,41.04,79.84,10.32,30.93,14.17,16.71,15.41,29.85
"6464","ENSMUSG00000035735","ENSMUSG00000035735","Dagla",269060,"protein_coding","19",10222629,10282241,54.15,12.05,7.44,6.02,4.1,4.33,1.82,5.26
"6465","ENSMUSG00000035754","ENSMUSG00000035754","Wdr18",216156,"protein_coding","10",79795986,79806037,54.29,26.75,29.27,20.66,25.94,29.72,13.74,33.37
"6466","ENSMUSG00000035757","ENSMUSG00000035757","Selenoo",223776,"protein_coding","15",88973287,88984543,51.12,10.62,29.53,21.27,12.27,21.64,19.56,21.43
"6467","ENSMUSG00000035762","ENSMUSG00000035762","Tmem161b",72745,"protein_coding","13",84370415,84444260,38.15,28.15,12.91,12.17,7.79,30.38,1.9,12.17
"6468","ENSMUSG00000035764","ENSMUSG00000035764","Fbxo45",268882,"protein_coding","16",32048930,32065976,42.95,52.29,50.1,38.91,36.77,12.58,14.24,16.67
"6469","ENSMUSG00000035765","ENSMUSG00000035765","Dym",69190,"protein_coding","18",75151852,75420035,45.51,26.54,69.44,61.42,25.98,48.98,12.72,37.79
"6470","ENSMUSG00000035770","ENSMUSG00000035770","Dync1li2",234663,"protein_coding","8",105144312,105169679,47.14,74.73,52.81,56.96,44.19,40.74,20.18,12.19
"6471","ENSMUSG00000035772","ENSMUSG00000035772","Mrps2",118451,"protein_coding","2",28358078,28361190,51.81,54.45,37.96,50.7,32.55,29.82,60.23,24.83
"6472","ENSMUSG00000035773","ENSMUSG00000035773","Kiss1r",114229,"protein_coding","10",79752805,79758107,58.51,12.93,2.37,0,10.99,1.36,13.58,4.7
"6473","ENSMUSG00000035776","ENSMUSG00000035776","Cd99l2",171486,"protein_coding","X",70463666,70536455,43.22,58.29,27.98,37.92,6.96,30.7,8.27,25.84
"6474","ENSMUSG00000035778","ENSMUSG00000035778","Ggta1",14594,"protein_coding","2",35290191,35353243,47.96,0.18,12.81,21.72,23.54,5.68,5.41,7.64
"6475","ENSMUSG00000035781","ENSMUSG00000035781","R3hdm4",109284,"protein_coding","10",79745886,79757042,57.08,249.53,257.48,263.09,269.54,234.82,194.76,181.72
"6476","ENSMUSG00000035783","ENSMUSG00000035783","Acta2",11475,"protein_coding","19",34218490,34232990,44.6,5.38,3.24,21.77,9.31,22.79,16.32,14.37
"6477","ENSMUSG00000035790","ENSMUSG00000035790","Cep19",66994,"protein_coding","16",31918618,31926887,44.28,140.62,99.87,93.36,115.77,95.67,67.39,109.52
"6478","ENSMUSG00000035798","ENSMUSG00000035798","Zdhhc17",320150,"protein_coding","10",110777641,110846001,40.94,31.08,17.46,6.23,17.36,20.22,9.77,23.88
"6479","ENSMUSG00000035805","ENSMUSG00000035805","Mlc1",170790,"protein_coding","15",88840087,88863210,47.34,499.48,651.84,566.83,640.09,605.6,480.67,765.19
"6480","ENSMUSG00000035824","ENSMUSG00000035824","Tk2",57813,"protein_coding","8",104953317,104975190,49.54,53.21,33.68,71.85,21.07,25.65,6.42,39.13
"6481","ENSMUSG00000035828","ENSMUSG00000035828","Pim3",223775,"protein_coding","15",88746389,88749929,63.34,55.58,52.64,40.02,28.15,25.24,9.51,50.88
"6482","ENSMUSG00000035834","ENSMUSG00000035834","Polr3g",67486,"protein_coding","13",81821962,81859132,41.7,1.17,10.95,6.08,6.17,1.82,7.63,1.5
"6483","ENSMUSG00000035835","ENSMUSG00000035835","Plppr3",216152,"protein_coding","10",79696309,79710468,53.5,24.25,26.94,14.87,18.45,33.73,8.62,15.83
"6484","ENSMUSG00000035840","ENSMUSG00000035840","Lysmd3",80289,"protein_coding","13",81805782,81820990,41.05,13.84,16.72,4.62,8.45,11.44,0.21,12.35
"6485","ENSMUSG00000035845","ENSMUSG00000035845","Alg12",223774,"protein_coding","15",88689447,88703521,49.37,14.36,5.17,9.37,7.21,5.67,4.61,4.44
"6486","ENSMUSG00000035847","ENSMUSG00000035847","Ids",15931,"protein_coding","X",69386675,69408690,42.58,51.35,76.95,82.57,109.79,88.71,30.59,72.96
"6487","ENSMUSG00000035849","ENSMUSG00000035849","Krt222",268481,"protein_coding","11",99123587,99134911,40.9,19.37,9.87,2.12,10.5,18.63,0,3.79
"6488","ENSMUSG00000035851","ENSMUSG00000035851","Ythdc1",231386,"protein_coding","5",86952080,86984518,35.68,35.58,51.25,40.6,39,38.01,9.82,40.89
"6489","ENSMUSG00000035860","ENSMUSG00000035860","Cdhr3",68764,"protein_coding","12",33083795,33142874,46.73,0,2.82,0.09,2.98,2.83,0,0
"6490","ENSMUSG00000035863","ENSMUSG00000035863","Palm",18483,"protein_coding","10",79629406,79656730,53.04,131.92,141.33,106.97,111.57,62.46,99.53,103.06
"6491","ENSMUSG00000035864","ENSMUSG00000035864","Syt1",20979,"protein_coding","10",108333511,108846843,38.81,265.47,136.38,237.9,166.39,165.38,81.36,124.51
"6492","ENSMUSG00000035868","ENSMUSG00000035868","Zfp983",73229,"protein_coding","17",21869545,21883882,38.01,0,0.58,5.42,6.24,7.11,0.18,3.92
"6493","ENSMUSG00000035873","ENSMUSG00000035873","Pawr",114774,"protein_coding","10",108167982,108250101,43.92,35.24,14.21,35.51,40.67,18.51,53.59,67.25
"6494","ENSMUSG00000035877","ENSMUSG00000035877","Zhx3",320799,"protein_coding","2",160590628,160714918,42.71,15.53,5.31,12.39,9.18,7.31,6.66,14.43
"6495","ENSMUSG00000035885","ENSMUSG00000035885","Cox8a",12868,"protein_coding","19",7192518,7194981,50.65,1479.96,1995.12,1552.73,1922.63,1790.28,3391.55,2704.81
"6496","ENSMUSG00000035890","ENSMUSG00000035890","Rnf126",70294,"protein_coding","10",79594349,79602786,56.38,30.6,31.2,35.33,21.09,35.29,23.91,34.85
"6497","ENSMUSG00000035891","ENSMUSG00000035891","Cerk",223753,"protein_coding","15",86023329,86070342,50.89,18.32,4.22,25.04,12.75,11.91,12.31,16.98
"6498","ENSMUSG00000035896","ENSMUSG00000035896","Rnase1",19752,"protein_coding","14",51382455,51384242,47.48,7.84,15.95,46.96,13.73,7.08,78.78,86.85
"6499","ENSMUSG00000035898","ENSMUSG00000035898","Uba6",231380,"protein_coding","5",86257146,86320662,34.68,6.54,5.64,13.43,22.02,9.86,1.31,5.47
"6500","ENSMUSG00000035900","ENSMUSG00000035900","Gramd4",223752,"protein_coding","15",85941896,86021835,52.63,10.46,12.32,9.58,5.64,2.13,10.82,6.1
"6501","ENSMUSG00000035901","ENSMUSG00000035901","Dennd5a",19347,"protein_coding","7",109492987,109559677,43.99,77.88,35.47,47.45,30.9,38.33,13.23,47.53
"6502","ENSMUSG00000035914","ENSMUSG00000035914","Cd276",102657,"protein_coding","9",58431581,58462720,50.56,6.37,11.8,11.53,13.17,7.25,0.25,9.68
"6503","ENSMUSG00000035933","ENSMUSG00000035933","Cog5",238123,"protein_coding","12",31704868,31987629,39.65,4.68,2.14,11.83,4.17,13.36,12.4,4.14
"6504","ENSMUSG00000035936","ENSMUSG00000035936","Aldh5a1",214579,"protein_coding","13",25091562,25121644,46.04,7.91,14.22,12.3,3.89,7.21,6.51,7.4
"6505","ENSMUSG00000035941","ENSMUSG00000035941","Ibtk",108837,"protein_coding","9",85569413,85631387,40.13,7.11,4.11,6.77,2.68,5,0,3.89
"6506","ENSMUSG00000035944","ENSMUSG00000035944","Ttc38",239570,"protein_coding","15",85716507,85743023,50.87,7.46,2.28,4.35,1.63,2.93,3.9,0
"6507","ENSMUSG00000035949","ENSMUSG00000035949","Fbxw2",30050,"protein_coding","2",34694526,34716323,41.75,62.61,102.93,140.73,116.33,92.48,68.32,90.16
"6508","ENSMUSG00000035953","ENSMUSG00000035953","Pip4p1",219024,"protein_coding","14",51163525,51168313,49.03,135.61,148.27,115.23,97.3,110.61,64.94,74.16
"6509","ENSMUSG00000035954","ENSMUSG00000035954","Dock4",238130,"protein_coding","12",40495951,40896873,40.81,12.48,13.47,5.7,7.62,12.67,7.64,8.7
"6510","ENSMUSG00000035958","ENSMUSG00000035958","Tdp2",56196,"protein_coding","13",25015662,25026136,41.21,33.53,54.86,55.87,24.08,13.36,18.8,22.21
"6511","ENSMUSG00000035960","ENSMUSG00000035960","Apex1",11792,"protein_coding","14",51162425,51164596,49.45,90.34,145.11,128.96,107.29,75.51,154.81,139.94
"6512","ENSMUSG00000035964","ENSMUSG00000035964","Tmem59l",67937,"protein_coding","8",70936517,70940008,55.78,474.44,298,204.67,254.75,311.46,322.38,344.01
"6513","ENSMUSG00000035967","ENSMUSG00000035967","Ints6l",236790,"protein_coding","X",55500217,55553203,41.4,15.18,2.49,8.91,12.64,8.07,10.63,3.89
"6514","ENSMUSG00000035969","ENSMUSG00000035969","Rusc2",100213,"protein_coding","4",43381979,43427088,49.52,16.51,12.73,20.33,28.7,12.94,0,13.7
"6515","ENSMUSG00000035984","ENSMUSG00000035984","Nme5",75533,"protein_coding","18",34695687,34712168,43.65,26.82,20.91,13.78,81.19,93.73,58.03,67.52
"6516","ENSMUSG00000035992","ENSMUSG00000035992","Fnip1",216742,"protein_coding","11",54329025,54409061,37.39,11.76,6.15,9.38,6.92,2.3,8.13,5.9
"6517","ENSMUSG00000036002","ENSMUSG00000036002","Atosb",230088,"protein_coding","4",43032414,43046220,51.15,37.58,26.92,24.62,5.5,19.87,19.95,11.39
"6518","ENSMUSG00000036022","ENSMUSG00000036022","Pabir2",78755,"protein_coding","X",52332292,52358682,40.31,5.18,8.33,8.92,12.92,4.13,7.69,0
"6519","ENSMUSG00000036023","ENSMUSG00000036023","Parp2",11546,"protein_coding","14",51045298,51058758,43.44,41.51,36.14,27.72,12.55,26.89,56.42,11.73
"6520","ENSMUSG00000036026","ENSMUSG00000036026","Tmem63b",224807,"protein_coding","17",45971097,45997831,53.59,65.34,67.26,69.49,33.21,43.85,26.45,37.22
"6521","ENSMUSG00000036046","ENSMUSG00000036046","5031439G07Rik",223739,"protein_coding","15",84828137,84872752,52.04,9.1,22.49,13.88,9.95,22.3,10.87,19.6
"6522","ENSMUSG00000036052","ENSMUSG00000036052","Dnajb5",56323,"protein_coding","4",42949814,42959425,54.02,115.18,54.96,47.96,69.1,33.85,45.03,74.28
"6523","ENSMUSG00000036053","ENSMUSG00000036053","Fmnl2",71409,"protein_coding","2",52747872,53023816,42.8,5.62,9.15,12.52,5.69,7.85,0,0.77
"6524","ENSMUSG00000036054","ENSMUSG00000036054","Sugp2",234373,"protein_coding","8",70686876,70732565,49.53,32.24,10.47,15.08,15.41,11.4,2.39,6.31
"6525","ENSMUSG00000036057","ENSMUSG00000036057","Ptpn23",104831,"protein_coding","9",110214150,110237281,49.87,1.4,2.68,4.89,2.98,2.24,0.13,3.41
"6526","ENSMUSG00000036061","ENSMUSG00000036061","Smug1",71726,"protein_coding","15",103061717,103075519,48.32,1.65,3.29,9.15,4.94,12.12,8.98,2.12
"6527","ENSMUSG00000036062","ENSMUSG00000036062","Phf24",230085,"protein_coding","4",42916660,42944752,48.9,14.01,16.46,12.63,9.85,6.42,3.32,8.64
"6528","ENSMUSG00000036067","ENSMUSG00000036067","Slc2a6",227659,"protein_coding","2",26911375,26918010,55.82,34.8,29.57,19.13,24.7,24,41.09,32.41
"6529","ENSMUSG00000036073","ENSMUSG00000036073","Galt",14430,"protein_coding","4",41755228,41758695,54.56,16.49,17.35,36.75,23.44,25.8,66.32,44.89
"6530","ENSMUSG00000036078","ENSMUSG00000036078","Sigmar1",18391,"protein_coding","4",41738493,41756157,47.61,58.77,18.78,31.21,41.94,37.34,23.96,42.62
"6531","ENSMUSG00000036087","ENSMUSG00000036087","Slain2",75991,"protein_coding","5",73071647,73136172,41.02,12.18,12.43,17.56,3.5,11.33,8.46,3.87
"6532","ENSMUSG00000036093","ENSMUSG00000036093","Arl5a",75423,"protein_coding","2",52287963,52314913,39.89,49.69,46.46,36.46,46.2,46.81,31.11,45.65
"6533","ENSMUSG00000036095","ENSMUSG00000036095","Dgkb",217480,"protein_coding","12",37867725,38684238,36.76,110.3,44.07,45.06,26.09,45.41,27.96,22.98
"6534","ENSMUSG00000036097","ENSMUSG00000036097","Slf2",226151,"protein_coding","19",44919558,44972225,41.17,6.25,9.88,8.6,6.22,6.33,10.98,5
"6535","ENSMUSG00000036099","ENSMUSG00000036099","Vezt",215008,"protein_coding","10",93775027,93871679,41.91,33.13,21.25,20.34,19.92,21.7,0.95,5.4
"6536","ENSMUSG00000036103","ENSMUSG00000036103","Colec12",140792,"protein_coding","18",9707595,9882644,41.61,7.93,1.37,0,2.4,1.31,0,3.88
"6537","ENSMUSG00000036104","ENSMUSG00000036104","Rab3gap1",226407,"protein_coding","1",127796510,127871605,40.57,34.49,37.92,24.61,39.5,16.62,19.17,25.98
"6538","ENSMUSG00000036106","ENSMUSG00000036106","Prr5",109270,"protein_coding","15",84553821,84587874,54.16,1.54,0,5.13,20.56,10.73,4.97,15.43
"6539","ENSMUSG00000036111","ENSMUSG00000036111","Lmo1",109594,"protein_coding","7",108737779,108774414,51.09,39.51,37.89,27.61,33.45,22.53,31.13,21.99
"6540","ENSMUSG00000036112","ENSMUSG00000036112","Metap2",56307,"protein_coding","10",93694351,93732955,41.99,156.05,114.55,143.08,174.45,143.3,125.68,125.58
"6541","ENSMUSG00000036114","ENSMUSG00000036114","Rpp25l",69961,"protein_coding","4",41712033,41713534,58.39,27.49,43.47,48.41,23.14,39.42,56.11,37.53
