PG.UniprotIds,PG.ProteinNames,PG.Genes,PG.ProteinDescriptions,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.PSMs,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.PSMsForQuant,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Label-Free Quant,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Coverage,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Score,20240308_BJB_EDM_JR_APEXID_S01.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S02.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S03.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S04.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S07.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S08.raw.PG.Qvalue,20240308_BJB_EDM_JR_APEXID_S09.raw.PG.Qvalue
P62192,PRS4_MOUSE,Psmc1,26S proteasome regulatory subunit 4,1,NaN,5,7,1,2,4,1,NaN,5,7,1,2,4,87371.16,NaN,1196123.8,601335.06,136280.64,141966.62,346179.72,3%,NaN,15.9%,14.3%,3%,6.4%,10.7%,48.12338638305664,NaN,48.12338638305664,48.12338638305664,48.12338638305664,48.12338638305664,48.12338638305664,0,NaN,0,0,0,0,0
P50544,ACADV_MOUSE,Acadvl,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",2,3,1,NaN,1,4,2,2,3,1,NaN,1,4,2,48549.32,155569.75,89948.19,NaN,30062.057,430431.88,251012.06,3.2%,5.6%,1.5%,NaN,2.6%,5.3%,2.9%,40.481937408447266,40.481937408447266,40.481937408447266,NaN,40.481937408447266,40.481937408447266,40.481937408447266,0,0,0,NaN,0,0,0
P09528,FRIH_MOUSE,Fth1,Ferritin heavy chain,1,2,3,2,1,1,4,1,2,3,2,1,1,4,140451.28,263421.72,652245.5,317214.5,135347.72,53716.797,539282.8,3.8%,9.9%,14.8%,9.9%,3.8%,3.8%,22.5%,46.32444763183594,46.32444763183594,46.32444763183594,46.32444763183594,46.32444763183594,46.32444763183594,46.32444763183594,0,0,0,0,0,0,0
P51174,ACADL_MOUSE,Acadl,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial",3,4,6,1,9,3,7,3,4,6,1,7,3,7,291888.5,308302.9,751679.5,72959.98,469937.16,330421,459806.62,7.9%,10.9%,15.6%,2.3%,20%,4.9%,13.5%,51.253456115722656,51.253456115722656,51.253456115722656,51.253456115722656,51.253456115722656,51.253456115722656,51.253456115722656,0,0,0,0,0,0,0
Q91YT0,NDUV1_MOUSE,Ndufv1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",1,2,6,2,5,NaN,1,1,2,6,2,5,NaN,1,44985.656,81249.25,568548.5,58970.46,602288.4,NaN,72427.125,1.7%,3.9%,11%,4.1%,12.1%,NaN,1.7%,38.21977996826172,38.21977996826172,38.21977996826172,38.21977996826172,38.21977996826172,NaN,38.21977996826172,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,NaN,0.000484027105517909
P19246,NFH_MOUSE,Nefh,Neurofilament heavy polypeptide,3,NaN,1,1,1,NaN,NaN,3,NaN,1,1,1,NaN,NaN,376843.12,NaN,30061.176,44984.258,123105.67,NaN,NaN,3.7%,NaN,0.8%,1.3%,0.9%,NaN,NaN,45.7473030090332,NaN,45.7473030090332,45.7473030090332,45.7473030090332,NaN,NaN,0,NaN,0,0,0,NaN,NaN
P01942,HBA_MOUSE,Hba,Hemoglobin subunit alpha,5,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,5257709,NaN,NaN,NaN,NaN,NaN,NaN,16.9%,NaN,NaN,NaN,NaN,NaN,NaN,33.50681686401367,NaN,NaN,NaN,NaN,NaN,NaN,0.0009583133684714902,NaN,NaN,NaN,NaN,NaN,NaN
Q8BVY0,RL1D1_MOUSE,Rsl1d1,Ribosomal L1 domain-containing protein 1,2,4,14,3,9,NaN,NaN,2,4,7,3,7,NaN,NaN,62192.645,235524.62,2059792.5,199921.38,767892.5,NaN,NaN,8.2%,10.6%,33.8%,8.6%,14.2%,NaN,NaN,47.659584045410156,47.659584045410156,47.659584045410156,47.659584045410156,47.659584045410156,NaN,NaN,0,0,0,0,0,NaN,NaN
Q99JI4,PSMD6_MOUSE,Psmd6,26S proteasome non-ATPase regulatory subunit 6,1,1,1,NaN,1,4,2,1,1,1,NaN,1,4,2,67523.7,82896.14,97172.02,NaN,110464.22,210840.83,253734.11,3.3%,3.9%,4.4%,NaN,6.2%,9.8%,6.9%,42.67289733886719,42.67289733886719,42.67289733886719,NaN,42.67289733886719,42.67289733886719,42.67289733886719,0,0,0,NaN,0,0,0
Q2PFD7,PSD3_MOUSE,Psd3,PH and SEC7 domain-containing protein 3,4,2,8,6,8,NaN,1,4,2,6,6,6,NaN,1,244880.55,147461.92,796008.94,596925.44,455575.06,NaN,103368.77,4.9%,3.2%,9.1%,6.7%,9.4%,NaN,2%,46.962581634521484,46.962581634521484,46.962581634521484,46.962581634521484,46.962581634521484,NaN,46.962581634521484,0,0,0,0,0,NaN,0
F7BAB2,F7BAB2_MOUSE,Tmem132b,Transmembrane protein 132B,2,1,NaN,1,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,96935.695,46397.39,NaN,22358.346,NaN,NaN,NaN,2.6%,1.3%,NaN,1.3%,NaN,NaN,NaN,47.96708679199219,47.96708679199219,NaN,47.96708679199219,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,NaN
Q00493,CBPE_MOUSE,Cpe,Carboxypeptidase E,3,4,11,4,5,NaN,4,3,4,7,4,5,NaN,4,352081.5,347001.12,1377834,327257.78,521865.25,NaN,267986.56,7.1%,9.9%,23.3%,10.5%,11.1%,NaN,6.9%,46.715858459472656,46.715858459472656,46.715858459472656,46.715858459472656,46.715858459472656,NaN,46.715858459472656,0,0,0,0,0,NaN,0
Q9R1P4,PSA1_MOUSE,Psma1,Proteasome subunit alpha type-1,4,4,8,5,7,15,8,4,4,5,5,5,12,6,351881.53,376222,2368732.8,1213655.9,1037629.94,5521004,3161188,16.3%,13.7%,37.6%,20.9%,32.3%,36.1%,32.7%,47.42198944091797,47.42198944091797,47.42198944091797,47.42198944091797,47.42198944091797,47.42198944091797,47.42198944091797,0,0,0,0,0,0,0
Q9D1E6,TBCB_MOUSE,Tbcb,Tubulin-folding cofactor B,1,NaN,1,3,NaN,NaN,4,1,NaN,1,3,NaN,NaN,4,42606.516,NaN,107000.42,102468.49,NaN,NaN,560306.1,4.1%,NaN,3.3%,7.4%,NaN,NaN,15.6%,47.91429138183594,NaN,47.91429138183594,47.91429138183594,NaN,NaN,47.91429138183594,0,NaN,0,0,NaN,NaN,0
Q9DAK9,PHP14_MOUSE,Phpt1,14 kDa phosphohistidine phosphatase,2,NaN,6,7,2,3,9,2,NaN,6,7,2,3,9,99441.984,NaN,2554923.5,2269268.5,37548.58,316614.12,1724187,19.4%,NaN,46.8%,46.8%,9.7%,21.8%,37.1%,51.820762634277344,NaN,51.820762634277344,51.820762634277344,51.820762634277344,51.820762634277344,51.820762634277344,0,NaN,0,0,0,0,0
P58044,IDI1_MOUSE,Idi1,Isopentenyl-diphosphate Delta-isomerase 1,2,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,1,58683.81,NaN,NaN,NaN,NaN,NaN,211769.8,4%,NaN,NaN,NaN,NaN,NaN,5.3%,34.31900405883789,NaN,NaN,NaN,NaN,NaN,34.31900405883789,0.000484027105517909,NaN,NaN,NaN,NaN,NaN,0.000484027105517909
P12787,COX5A_MOUSE,Cox5a,"Cytochrome c oxidase subunit 5A, mitochondrial",1,1,3,4,5,2,NaN,1,1,3,4,5,2,NaN,80676.734,53983.684,1142482,425137,635269.4,295568.88,NaN,4.8%,4.8%,21.9%,20.5%,27.4%,11.6%,NaN,55.79484176635742,55.79484176635742,55.79484176635742,55.79484176635742,55.79484176635742,55.79484176635742,NaN,0,0,0,0,0,0,NaN
Q61543,GSLG1_MOUSE,Glg1,Golgi apparatus protein 1,2,1,8,1,NaN,NaN,1,2,1,6,1,NaN,NaN,1,79293.016,4021.5674,326587.44,250434.89,NaN,NaN,109240.19,2%,0.9%,7.1%,0.9%,NaN,NaN,0.7%,46.83391571044922,46.83391571044922,46.83391571044922,46.83391571044922,NaN,NaN,46.83391571044922,0,0,0,0,NaN,NaN,0
Q921J2,RHEB_MOUSE,Rheb,GTP-binding protein Rheb,1,2,1,1,3,4,5,1,2,1,1,3,4,5,61222.973,169510.9,41176.1,85552.59,277184.66,401090.34,754725.56,8.7%,17.4%,8.7%,8.7%,21.2%,27.7%,33.7%,49.19159698486328,49.19159698486328,49.19159698486328,49.19159698486328,49.19159698486328,49.19159698486328,49.19159698486328,0,0,0,0,0,0,0
Q8BHN3,GANAB_MOUSE,Ganab,Neutral alpha-glucosidase AB,1,4,7,1,3,1,NaN,1,4,6,1,3,1,NaN,47694.04,249698.39,482168.78,35915.42,198718.44,121247.15,NaN,1%,5.5%,7.4%,1.1%,3.6%,1.1%,NaN,44.88608932495117,44.88608932495117,44.88608932495117,44.88608932495117,44.88608932495117,44.88608932495117,NaN,0,0,0,0,0,0,NaN
P42208,SEPT2_MOUSE,Septin2,Septin-2,9,9,5,4,8,3,6,6,6,5,4,6,3,5,1458122.6,1067356.9,1888305.5,544891.8,1205205.4,295902.56,1169579.1,27.7%,26.6%,18.6%,14.1%,26.9%,10%,21.6%,50.19887161254883,50.19887161254883,50.19887161254883,50.19887161254883,50.19887161254883,50.19887161254883,50.19887161254883,0,0,0,0,0,0,0
Q61206,PA1B2_MOUSE,Pafah1b2,Platelet-activating factor acetylhydrolase IB subunit alpha2,1,NaN,4,1,5,1,3,1,NaN,4,1,5,1,3,212051.02,NaN,805160.3,410269.16,1477108.9,507200.72,896329.94,3.9%,NaN,17.5%,3.9%,41.9%,3.9%,17.5%,41.38420867919922,NaN,41.38420867919922,41.38420867919922,41.38420867919922,41.38420867919922,41.38420867919922,0,NaN,0,0,0,0,0
P97822,AN32E_MOUSE,Anp32e,Acidic leucine-rich nuclear phosphoprotein 32 family member E,1,1,6,6,1,NaN,4,1,1,6,6,1,NaN,4,94702.74,73814.734,2544308,4103147.2,130627.91,NaN,402306,5.4%,5.4%,17.7%,17.7%,5.4%,NaN,12.7%,52.28575134277344,52.28575134277344,52.28575134277344,52.28575134277344,52.28575134277344,NaN,52.28575134277344,0,0,0,0,0,NaN,0
P63158,HMGB1_MOUSE,Hmgb1,High mobility group protein B1,5,7,23,48,4,1,8,5,7,8,14,4,1,8,527571.25,478073.2,3700209,5707948.5,476321.06,136817.05,950560.1,26.5%,34.9%,49.3%,54.4%,19.1%,7%,24.2%,56.393306732177734,56.393306732177734,56.393306732177734,56.393306732177734,56.393306732177734,56.393306732177734,56.393306732177734,0,0,0,0,0,0,0
Q80UG2,PLXA4_MOUSE,Plxna4,Plexin-A4,1,2,5,1,1,1,NaN,1,2,5,1,1,1,NaN,84121,80224.9,149852.75,85517.66,38867.613,31814.152,NaN,0.4%,0.4%,2.3%,0.7%,0.4%,0.4%,NaN,28.436498641967773,28.436498641967773,28.436498641967773,28.436498641967773,28.436498641967773,28.436498641967773,NaN,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,NaN
Q9QYJ0,DNJA2_MOUSE,Dnaja2,DnaJ homolog subfamily A member 2,4,2,6,5,5,3,3,4,2,6,5,5,3,3,414477.34,123705.164,1556824.4,833796.56,338262.78,246016.16,206727.48,9.5%,5.6%,11.9%,13.6%,8.7%,5.6%,4.4%,48.164703369140625,48.164703369140625,48.164703369140625,48.164703369140625,48.164703369140625,48.164703369140625,48.164703369140625,0,0,0,0,0,0,0
Q9WUL7,ARL3_MOUSE,Arl3,ADP-ribosylation factor-like protein 3,2,2,2,3,2,4,3,2,2,2,3,2,4,3,150353.45,143267.06,331751.84,488772.3,82373.84,430561.16,557649.5,11.5%,11.5%,11.5%,22%,6%,22%,22%,53.191715240478516,53.191715240478516,53.191715240478516,53.191715240478516,53.191715240478516,53.191715240478516,53.191715240478516,0,0,0,0,0,0,0
Q9CRD2,EMC2_MOUSE,Emc2,ER membrane protein complex subunit 2,1,NaN,1,NaN,4,NaN,2,1,NaN,1,NaN,4,NaN,2,93853.01,NaN,44903.7,NaN,159768.28,NaN,174043.6,4%,NaN,3.4%,NaN,11.4%,NaN,8.4%,42.715576171875,NaN,42.715576171875,NaN,42.715576171875,NaN,42.715576171875,0,NaN,0,NaN,0,NaN,0
Q9R0K7,AT2B2_MOUSE,Atp2b2,Plasma membrane calcium-transporting ATPase 2,6,7,11,3,3,1,3,6,5,5,3,3,1,3,500911,480760.3,1214794.9,333152.75,426729.8,67310.984,344540.12,4.8%,6.7%,8.7%,3%,3%,0.7%,2.5%,50.31873321533203,50.31873321533203,50.31873321533203,50.31873321533203,50.31873321533203,50.31873321533203,50.31873321533203,0,0,0,0,0,0,0
Q9DCT2,NDUS3_MOUSE,Ndufs3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",2,2,2,2,5,2,3,2,2,2,2,5,2,3,195107.4,152134.56,481515.06,270976.38,576240.4,380555.9,790919.7,9.9%,9.9%,9.9%,10.6%,20.5%,9.9%,14.8%,51.743736267089844,51.743736267089844,51.743736267089844,51.743736267089844,51.743736267089844,51.743736267089844,51.743736267089844,0,0,0,0,0,0,0
Q8BMF4,ODP2_MOUSE,Dlat,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",4,2,6,4,5,2,5,4,2,6,4,5,2,5,697751.6,266954.38,613353.8,438182.28,625249.94,438662.4,1194889.1,5.3%,5.3%,10%,7.6%,8.4%,4.7%,11.2%,51.80674743652344,51.80674743652344,51.80674743652344,51.80674743652344,51.80674743652344,51.80674743652344,51.80674743652344,0,0,0,0,0,0,0
Q922F4,TBB6_MOUSE,Tubb6,Tubulin beta-6 chain,4,5,7,8,8,4,6,4,5,7,8,8,4,6,1764219.4,1767313.1,6520750.5,1724408.6,3422513.5,504839.6,1125661.8,5.8%,5.8%,9.8%,9.8%,9.8%,6%,7.8%,49.86250305175781,49.86250305175781,49.86250305175781,49.86250305175781,49.86250305175781,49.86250305175781,49.86250305175781,0,0,0,0,0,0,0
Q921M7,CYRIB_MOUSE,Cyrib,CYFIP-related Rac1 interactor B,2,2,6,NaN,6,NaN,4,2,2,5,NaN,5,NaN,4,88466.71,126173.16,1168754.8,NaN,752512.2,NaN,341567.94,9.3%,8.6%,24.4%,NaN,23.8%,NaN,14.5%,54.02162551879883,54.02162551879883,54.02162551879883,NaN,54.02162551879883,NaN,54.02162551879883,0,0,0,NaN,0,NaN,0
Q8CBE3,WDR37_MOUSE,Wdr37,WD repeat-containing protein 37,1,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,13138.193,NaN,34417.32,NaN,22156.895,NaN,NaN,1.6%,NaN,2%,NaN,3%,NaN,NaN,48.04520797729492,NaN,48.04520797729492,NaN,48.04520797729492,NaN,NaN,0,NaN,0,NaN,0,NaN,NaN
Q7TMM9,TBB2A_MOUSE,Tubb2a,Tubulin beta-2A chain,2,2,3,2,3,2,1,2,2,3,2,3,2,1,1377380,1311335,2972591.2,1824482,2869800,489518.5,415298.25,3.6%,3.6%,3.6%,3.6%,3.6%,3.6%,3.6%,35.18525695800781,35.18525695800781,35.18525695800781,35.18525695800781,35.18525695800781,35.18525695800781,35.18525695800781,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909
Q9CZ30,OLA1_MOUSE,Ola1,Obg-like ATPase 1,2,1,4,NaN,4,7,4,2,1,4,NaN,4,5,4,235189.72,42262.867,557266.25,NaN,236755.75,838023,595800.9,7.1%,3.3%,11.9%,NaN,7.1%,20.5%,12.1%,54.61338806152344,54.61338806152344,54.61338806152344,NaN,54.61338806152344,54.61338806152344,54.61338806152344,0,0,0,NaN,0,0,0
Q9D1D4,TMEDA_MOUSE,Tmed10,Transmembrane emp24 domain-containing protein 10,5,4,8,2,4,5,4,5,4,7,2,4,5,4,641014.4,823566.5,758311.9,293355.84,897700.5,1011689.3,1298053,22.4%,22.4%,26.9%,9.6%,22.4%,19.2%,19.2%,46.73232650756836,46.73232650756836,46.73232650756836,46.73232650756836,46.73232650756836,46.73232650756836,46.73232650756836,0,0,0,0,0,0,0
Q9CQV6,MLP3B_MOUSE,Map1lc3b,Microtubule-associated proteins 1A/1B light chain 3B,1,1,1,2,1,2,3,1,1,1,2,1,2,3,133503.86,123764.586,240903.86,299607.75,192883.08,335022.06,784008.6,5.6%,5.6%,5.6%,11.2%,5.6%,11.2%,22.4%,38.12739944458008,38.12739944458008,38.12739944458008,38.12739944458008,38.12739944458008,38.12739944458008,38.12739944458008,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909,0.000484027105517909
Q8CHP5,PYM1_MOUSE,Pym1,Partner of Y14 and mago,2,1,1,1,1,1,2,2,1,1,1,1,1,2,94465.34,49972.24,38889.266,40103.535,61557.727,46094.832,166152.66,5.4%,5.4%,5.4%,6.4%,5.4%,5.4%,5.4%,43.212371826171875,43.212371826171875,43.212371826171875,43.212371826171875,43.212371826171875,43.212371826171875,43.212371826171875,0,0,0,0,0,0,0
P61750,ARF4_MOUSE,Arf4,ADP-ribosylation factor 4,4,2,NaN,NaN,4,1,3,4,2,NaN,NaN,4,1,3,287628.56,312563.88,NaN,NaN,1810835.4,25790.514,700282,15.6%,15.6%,NaN,NaN,31.1%,5.6%,15.6%,43.01201629638672,43.01201629638672,NaN,NaN,43.01201629638672,43.01201629638672,43.01201629638672,0,0,NaN,NaN,0,0,0
P21107,TPM3_MOUSE,Tpm3,Tropomyosin alpha-3 chain,1,NaN,5,5,1,11,NaN,1,NaN,5,5,1,7,NaN,38652.438,NaN,791395,825532.6,23831.17,1914365.8,NaN,3.5%,NaN,19.3%,13.3%,4.9%,22.1%,NaN,53.241397857666016,NaN,53.241397857666016,53.241397857666016,53.241397857666016,53.241397857666016,NaN,0,NaN,0,0,0,0,NaN
Q5M8N0,CNRP1_MOUSE,Cnrip1,CB1 cannabinoid receptor-interacting protein 1,4,3,7,5,8,7,6,4,3,7,5,5,6,5,732307.2,462548.94,1733860.1,1047180.7,1149251.2,2139135.2,3091888,25.6%,20.7%,39.6%,39.6%,66.5%,53%,53%,45.526939392089844,45.526939392089844,45.526939392089844,45.526939392089844,45.526939392089844,45.526939392089844,45.526939392089844,0,0,0,0,0,0,0
P62821,RAB1A_MOUSE,Rab1a,Ras-related protein Rab-1A,4,5,7,8,7,12,11,4,5,6,5,6,5,5,737839.44,867661.56,1049319.4,1138223.4,1643242.8,2133710.8,2740353.2,15.6%,29.8%,33.7%,40.5%,42.9%,64.4%,63.4%,49.40727233886719,49.40727233886719,49.40727233886719,49.40727233886719,49.40727233886719,49.40727233886719,49.40727233886719,0,0,0,0,0,0,0
Q9Z1R9,Q9Z1R9_MOUSE,Prss1,"Protease, serine, 1 (Trypsin 1)",13,16,14,13,9,15,14,8,8,7,8,8,8,7,9278617,25388360,2520282.8,1067613.5,15109998,22506104,16051720,9.8%,9.8%,9.8%,9.8%,9.8%,9.8%,9.8%,29.33375358581543,29.33375358581543,29.33375358581543,29.33375358581543,29.33375358581543,29.33375358581543,29.33375358581543,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708,0.0017196904557179708
Q810V0,MPP10_MOUSE,Mphosph10,U3 small nucleolar ribonucleoprotein protein MPP10,4,NaN,1,5,1,NaN,NaN,4,NaN,1,5,1,NaN,NaN,337279.3,NaN,45106.41,871153.9,39110.453,NaN,NaN,5.9%,NaN,1.2%,9%,1.2%,NaN,NaN,41.494049072265625,NaN,41.494049072265625,41.494049072265625,41.494049072265625,NaN,NaN,0,NaN,0,0,0,NaN,NaN
P08730,K1C13_MOUSE,Krt13,"Keratin, type I cytoskeletal 13",14,5,13,6,4,31,7,9,5,8,5,4,10,7,13754599,13176106,15699717,4026614.2,19954758,8874387,5737806.5,26.8%,2.7%,14.6%,2.7%,2.7%,21.7%,6.9%,43.633384704589844,43.633384704589844,43.633384704589844,43.633384704589844,43.633384704589844,43.633384704589844,43.633384704589844,0,0,0,0,0,0,0
Q60634,FLOT2_MOUSE,Flot2,Flotillin-2,2,NaN,1,NaN,3,9,10,2,NaN,1,NaN,3,6,5,52152.19,NaN,83264.734,NaN,169560.02,472989.84,666015.6,4.2%,NaN,2.6%,NaN,7%,21%,27.8%,46.976829528808594,NaN,46.976829528808594,NaN,46.976829528808594,46.976829528808594,46.976829528808594,0,NaN,0,NaN,0,0,0
P21619,LMNB2_MOUSE,Lmnb2,Lamin-B2,3,1,8,10,1,2,1,3,1,5,5,1,2,1,74807.97,96541.62,1226790.2,792823.9,72065.52,87727.58,936525.56,3%,1.3%,11.9%,15.8%,1.3%,2.7%,1.3%,47.48994064331055,47.48994064331055,47.48994064331055,47.48994064331055,47.48994064331055,47.48994064331055,47.48994064331055,0,0,0,0,0,0,0
O08917,FLOT1_MOUSE,Flot1,Flotillin-1,2,2,5,1,6,8,6,2,2,5,1,5,6,5,109947.75,71931.89,415274.16,54815.55,533197.4,411587.8,580010.1,4.2%,4.2%,13.3%,2.6%,18.2%,19.2%,15%,51.74418640136719,51.74418640136719,51.74418640136719,51.74418640136719,51.74418640136719,51.74418640136719,51.74418640136719,0,0,0,0,0,0,0
P80318,TCPG_MOUSE,Cct3,T-complex protein 1 subunit gamma,5,7,14,5,12,10,11,5,5,5,5,5,5,6,456202.34,356545.03,946909.4,414594.66,692811.7,786995.2,923586,10.6%,17.6%,28.3%,11.9%,28.1%,22%,18.5%,49.49466323852539,49.49466323852539,49.49466323852539,49.49466323852539,49.49466323852539,49.49466323852539,49.49466323852539,0,0,0,0,0,0,0
Q61735,CD47_MOUSE,Cd47,Leukocyte surface antigen CD47,3,1,2,1,NaN,NaN,NaN,3,1,2,1,NaN,NaN,NaN,316810.97,160356.55,859658.2,128071.85,NaN,NaN,NaN,8.9%,4.6%,8.9%,4.6%,NaN,NaN,NaN,40.56320571899414,40.56320571899414,40.56320571899414,40.56320571899414,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN
Q9ERD7,TBB3_MOUSE,Tubb3,Tubulin beta-3 chain,2,2,4,2,8,1,3,2,2,4,2,6,1,3,672224.9,565718.1,2249784.2,516263.3,2658683.5,92430.086,1040232.3,8.4%,8.4%,20%,5.3%,28.2%,2.7%,11.1%,50.02149200439453,50.02149200439453,50.02149200439453,50.02149200439453,50.02149200439453,50.02149200439453,50.02149200439453,0,0,0,0,0,0,0
Q8K0S0,PHYIP_MOUSE,Phyhip,Phytanoyl-CoA hydroxylase-interacting protein,1,NaN,2,NaN,3,1,1,1,NaN,2,NaN,3,1,1,4480.249,NaN,128095.95,NaN,208189.45,88607.87,36909.285,3.6%,NaN,6.4%,NaN,10.6%,2.1%,2.7%,45.564613342285156,NaN,45.564613342285156,NaN,45.564613342285156,45.564613342285156,45.564613342285156,0,NaN,0,NaN,0,0,0
Q3UHL1,CAMKV_MOUSE,Camkv,CaM kinase-like vesicle-associated protein,7,5,12,7,10,NaN,NaN,5,5,6,6,5,NaN,NaN,480414.34,370897.75,1021942.4,478123.62,962687.56,NaN,NaN,18%,12.3%,19.1%,11.9%,24.6%,NaN,NaN,51.18939208984375,51.18939208984375,51.18939208984375,51.18939208984375,51.18939208984375,NaN,NaN,0,0,0,0,0,NaN,NaN
P48678,LMNA_MOUSE,Lmna,Prelamin-A/C,6,3,28,35,2,33,17,5,3,6,6,2,8,6,589622.2,67751.85,2212487.5,2371193.8,99171.74,2778325.8,1064175.8,10.7%,4.2%,38.2%,49.3%,3.8%,37.9%,24.1%,54.10182571411133,54.10182571411133,54.10182571411133,54.10182571411133,54.10182571411133,54.10182571411133,54.10182571411133,0,0,0,0,0,0,0
P35438,NMDZ1_MOUSE,Grin1,"Glutamate receptor ionotropic, NMDA 1",4,1,2,1,NaN,NaN,NaN,4,1,2,1,NaN,NaN,NaN,237016.42,46585.668,106832.75,25973.623,NaN,NaN,NaN,3.8%,1.2%,2.5%,1.2%,NaN,NaN,NaN,32.68568801879883,32.68568801879883,32.68568801879883,32.68568801879883,NaN,NaN,NaN,0.0013805798435342844,0.0013805798435342844,0.0013805798435342844,0.0013805798435342844,NaN,NaN,NaN
Q80WS3,FBLL1_MOUSE,Fbll1,rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1,1,1,1,1,2,5,3,1,1,1,1,2,4,3,76213.195,57328.08,189940.67,123096.84,216514.55,710938.7,350471.7,3.5%,3.5%,3.5%,3.5%,8%,8%,13.4%,49.77947235107422,49.77947235107422,49.77947235107422,49.77947235107422,49.77947235107422,49.77947235107422,49.77947235107422,0,0,0,0,0,0,0
Q91VM5,RMXL1_MOUSE,Rbmxl1,"RNA binding motif protein, X-linked-like-1",1,1,10,8,1,2,6,1,1,7,8,1,2,6,217257.78,225038.8,4985460,1916498.6,597706.44,261295.66,352541.5,2.1%,2.1%,17%,9.5%,2.1%,2.1%,9.5%,51.606441497802734,51.606441497802734,51.606441497802734,51.606441497802734,51.606441497802734,51.606441497802734,51.606441497802734,0,0,0,0,0,0,0
