motif_ID	motif_ALT_ID	motif_P-value	seq_ID	seq_Score	seq_Class	is_holdout?
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000037447|transcript:ENSMUST00000137906|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029992|transcript:ENSMUST00000113658|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020056|transcript:ENSMUST00000020248|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030729|transcript:ENSMUST00000084935|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000054942|transcript:ENSMUST00000073089|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031517|transcript:ENSMUST00000033915|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025907|transcript:ENSMUST00000027040|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000044349|transcript:ENSMUST00000109488|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025959|transcript:ENSMUST00000114086|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000035226|transcript:ENSMUST00000044734|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000052364|transcript:ENSMUST00000064196|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025592|transcript:ENSMUST00000113382|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000071708|transcript:ENSMUST00000112529|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029629|transcript:ENSMUST00000090632|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000078894|transcript:ENSMUST00000099009|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032397|transcript:ENSMUST00000216594|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038026|transcript:ENSMUST00000062387|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028261|transcript:ENSMUST00000029925|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000017412|transcript:ENSMUST00000102760|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000036845|transcript:ENSMUST00000043975|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000023156|transcript:ENSMUST00000023924|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000005506|transcript:ENSMUST00000068726|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000018796|transcript:ENSMUST00000034046|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000000567|transcript:ENSMUST00000000579|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000048371|transcript:ENSMUST00000059588|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024091|transcript:ENSMUST00000024897|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024234|transcript:ENSMUST00000234422|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000035936|transcript:ENSMUST00000037615|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026439|transcript:ENSMUST00000027700|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000059824|transcript:ENSMUST00000080885|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028132|transcript:ENSMUST00000128909|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000010608|transcript:ENSMUST00000182450|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029823|transcript:ENSMUST00000161538|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024943|transcript:ENSMUST00000087556|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031565|transcript:ENSMUST00000084027|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028337|transcript:ENSMUST00000030021|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028127|transcript:ENSMUST00000197662|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000045589|transcript:ENSMUST00000053681|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038172|transcript:ENSMUST00000102823|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000069184|transcript:ENSMUST00000223163|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027087|transcript:ENSMUST00000028499|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000019820|transcript:ENSMUST00000076817|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000071847|transcript:ENSMUST00000236135|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022884|transcript:ENSMUST00000147117|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031922|transcript:ENSMUST00000142494|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027203|transcript:ENSMUST00000051605|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027007|transcript:ENSMUST00000111785|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000055320|transcript:ENSMUST00000059768|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000036095|transcript:ENSMUST00000040500|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000019889|transcript:ENSMUST00000166468|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032513|transcript:ENSMUST00000035099|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000040929|transcript:ENSMUST00000165566|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000004040|transcript:ENSMUST00000103114|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000004394|transcript:ENSMUST00000004508|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042447|transcript:ENSMUST00000040017|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042462|transcript:ENSMUST00000035276|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000061411|transcript:ENSMUST00000035346|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000033306|transcript:ENSMUST00000038053|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025370|transcript:ENSMUST00000228307|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000007653|transcript:ENSMUST00000007797|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000036473|transcript:ENSMUST00000168410|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031292|transcript:ENSMUST00000198931|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000079084|transcript:ENSMUST00000217444|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029167|transcript:ENSMUST00000132734|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000019189|transcript:ENSMUST00000101327|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026123|transcript:ENSMUST00000156687|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000044149|transcript:ENSMUST00000239259|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000033596|transcript:ENSMUST00000038739|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021771|transcript:ENSMUST00000022293|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042046|transcript:ENSMUST00000045110|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000034160|transcript:ENSMUST00000044475|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026739|transcript:ENSMUST00000028071|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000063887|transcript:ENSMUST00000193603|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029221|transcript:ENSMUST00000162372|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000073542|transcript:ENSMUST00000097542|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027784|transcript:ENSMUST00000029355|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000069270|transcript:ENSMUST00000171127|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000036989|transcript:ENSMUST00000057525|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000118653|transcript:ENSMUST00000239472|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027323|transcript:ENSMUST00000028795|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028745|transcript:ENSMUST00000102507|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000049734|transcript:ENSMUST00000061973|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000007836|transcript:ENSMUST00000007980|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038037|transcript:ENSMUST00000229866|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039318|transcript:ENSMUST00000069652|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000056429|transcript:ENSMUST00000070524|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038248|transcript:ENSMUST00000040275|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024294|transcript:ENSMUST00000052838|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041225|transcript:ENSMUST00000182066|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022679|transcript:ENSMUST00000128757|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027206|transcript:ENSMUST00000110463|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026824|transcript:ENSMUST00000112632|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038729|transcript:ENSMUST00000102903|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000057342|transcript:ENSMUST00000107737|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021428|transcript:ENSMUST00000223656|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000059003|transcript:ENSMUST00000199708|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000059173|transcript:ENSMUST00000146076|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000037013|transcript:ENSMUST00000040964|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000005360|transcript:ENSMUST00000005493|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026516|transcript:ENSMUST00000027797|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000064138|transcript:ENSMUST00000091459|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031232|transcript:ENSMUST00000151689|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000046768|transcript:ENSMUST00000118966|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000063063|transcript:ENSMUST00000162273|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042628|transcript:ENSMUST00000221919|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000017144|transcript:ENSMUST00000154545|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000062866|transcript:ENSMUST00000105545|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000009585|transcript:ENSMUST00000176325|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030335|transcript:ENSMUST00000032485|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000033943|transcript:ENSMUST00000079934|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000037896|transcript:ENSMUST00000084968|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000014767|transcript:ENSMUST00000162505|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038503|transcript:ENSMUST00000094215|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000001986|transcript:ENSMUST00000139965|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031568|transcript:ENSMUST00000033973|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022253|transcript:ENSMUST00000190591|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000017686|transcript:ENSMUST00000055056|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000061244|transcript:ENSMUST00000162175|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000007812|transcript:ENSMUST00000199322|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000035834|transcript:ENSMUST00000048993|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000036377|transcript:ENSMUST00000120639|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000014980|transcript:ENSMUST00000015124|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031618|transcript:ENSMUST00000109913|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000044117|transcript:ENSMUST00000056521|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021327|transcript:ENSMUST00000117721|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000001089|transcript:ENSMUST00000105849|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021730|transcript:ENSMUST00000006991|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038982|transcript:ENSMUST00000035899|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024921|transcript:ENSMUST00000208915|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021139|transcript:ENSMUST00000166664|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000034007|transcript:ENSMUST00000214747|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039100|transcript:ENSMUST00000090227|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041238|transcript:ENSMUST00000234984|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022019|transcript:ENSMUST00000169504|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000055567|transcript:ENSMUST00000061620|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031917|transcript:ENSMUST00000034392|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021057|transcript:ENSMUST00000095610|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000004945|transcript:ENSMUST00000005053|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039716|transcript:ENSMUST00000044532|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028282|transcript:ENSMUST00000029950|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000003992|transcript:ENSMUST00000004094|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000049001|transcript:ENSMUST00000054351|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021943|transcript:ENSMUST00000168727|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027942|transcript:ENSMUST00000160640|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042429|transcript:ENSMUST00000086465|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022296|transcript:ENSMUST00000226440|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000067367|transcript:ENSMUST00000154975|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030629|transcript:ENSMUST00000209117|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031681|transcript:ENSMUST00000109885|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031274|transcript:ENSMUST00000112931|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000060373|transcript:ENSMUST00000111610|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000061288|transcript:ENSMUST00000092889|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024892|transcript:ENSMUST00000068004|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000002981|transcript:ENSMUST00000055242|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031453|transcript:ENSMUST00000117551|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000045983|transcript:ENSMUST00000156226|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021413|transcript:ENSMUST00000077853|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028398|transcript:ENSMUST00000030103|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000001467|transcript:ENSMUST00000001507|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000004113|transcript:ENSMUST00000070864|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000051817|transcript:ENSMUST00000182625|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030264|transcript:ENSMUST00000032398|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032599|transcript:ENSMUST00000192028|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000051159|transcript:ENSMUST00000050551|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028811|transcript:ENSMUST00000106054|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000009647|transcript:ENSMUST00000161435|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000016831|transcript:ENSMUST00000022766|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026404|transcript:ENSMUST00000027655|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000010517|transcript:ENSMUST00000102724|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027630|transcript:ENSMUST00000193734|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030498|transcript:ENSMUST00000129604|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021700|transcript:ENSMUST00000167824|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027184|transcript:ENSMUST00000028607|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000001785|transcript:ENSMUST00000001836|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000035086|transcript:ENSMUST00000130916|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041592|transcript:ENSMUST00000041627|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028757|transcript:ENSMUST00000030538|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000043929|transcript:ENSMUST00000113915|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000075266|transcript:ENSMUST00000216853|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030986|transcript:ENSMUST00000033290|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028034|transcript:ENSMUST00000166984|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000050332|transcript:ENSMUST00000084535|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038437|transcript:ENSMUST00000044730|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032570|transcript:ENSMUST00000112558|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038143|transcript:ENSMUST00000211882|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027285|transcript:ENSMUST00000124187|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000055371|transcript:ENSMUST00000102759|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000064127|transcript:ENSMUST00000096495|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021171|transcript:ENSMUST00000100986|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000061838|transcript:ENSMUST00000204224|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020948|transcript:ENSMUST00000222508|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000037331|transcript:ENSMUST00000178636|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031577|transcript:ENSMUST00000098842|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000070372|transcript:ENSMUST00000094028|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042155|transcript:ENSMUST00000053087|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026489|transcript:ENSMUST00000027766|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000033237|transcript:ENSMUST00000096250|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024077|transcript:ENSMUST00000145910|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038544|transcript:ENSMUST00000095063|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000019873|transcript:ENSMUST00000020023|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000017291|transcript:ENSMUST00000017435|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031821|transcript:ENSMUST00000034278|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027419|transcript:ENSMUST00000028905|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024286|transcript:ENSMUST00000053917|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028630|transcript:ENSMUST00000004281|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000052656|transcript:ENSMUST00000114178|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000091264|transcript:ENSMUST00000165561|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032290|transcript:ENSMUST00000034832|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000079557|transcript:ENSMUST00000066121|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000053870|transcript:ENSMUST00000066568|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027737|transcript:ENSMUST00000029297|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027810|transcript:ENSMUST00000154219|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000070733|transcript:ENSMUST00000202697|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000033430|transcript:ENSMUST00000052138|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000001773|transcript:ENSMUST00000001824|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000058656|transcript:ENSMUST00000078673|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042436|transcript:ENSMUST00000064783|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026721|transcript:ENSMUST00000028052|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041362|transcript:ENSMUST00000163821|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020547|transcript:ENSMUST00000020856|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028572|transcript:ENSMUST00000030306|strand:+	10.44	fp	0
