RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T083463_2.00	F61_2.00	TS12_2.00	M17108_2.00	MS13_2.00	ENSMUSG00000018974	Sart3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000018974	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083464_2.00	F61_2.00	TS12_2.00	M17109_2.00	MS13_2.00	ENSMUSG00000020069	Hnrnph3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000020069	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083464_2.00	F61_2.00	TS12_2.00	M17109_2.00	MS13_2.00	ENSMUSG00000020069	Hnrnph3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000020069	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083465_2.00	F61_2.00	TS12_2.00	M00034_2.00	MS14_2.00	ENSMUSG00000020300	Cpeb4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00012	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083465_2.00	F61_2.00	TS12_2.00	M00142_2.00	MS14_2.00	ENSMUSG00000020300	Cpeb4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00126	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083465_2.00	F61_2.00	TS12_2.00	M00171_2.00	MS14_2.00	ENSMUSG00000020300	Cpeb4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00158	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083465_2.00	F61_2.00	TS12_2.00	M17110_2.00	MS13_2.00	ENSMUSG00000020300	Cpeb4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000020300	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083465_2.00	F61_2.00	TS12_2.00	M17110_2.00	MS13_2.00	ENSMUSG00000020300	Cpeb4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000020300	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083466_2.00	F61_2.00	TS12_2.00	M00232_2.00	MS14_2.00	ENSMUSG00000020358	Hnrnpab	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00245	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083466_2.00	F61_2.00	TS12_2.00	M00499_2.00	MS12_2.00	ENSMUSG00000020358	Hnrnpab	Mus_musculus	I	RRM	RRMs_3D	1	0.70	39_12419250	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083466_2.00	F61_2.00	TS12_2.00	M00737_2.00	MS05_2.00	ENSMUSG00000020358	Hnrnpab	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRNPD_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083466_2.00	F61_2.00	TS12_2.00	M17111_2.00	MS13_2.00	ENSMUSG00000020358	Hnrnpab	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000020358	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083466_2.00	F61_2.00	TS12_2.00	M17111_2.00	MS13_2.00	ENSMUSG00000020358	Hnrnpab	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000020358	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083467_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000021040	Slirp	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083468_2.00	F61_2.00	TS12_2.00	M00553_2.00	MS12_2.00	ENSMUSG00000021134	Srsf5	Mus_musculus	I	RRM	RRMs_3D	1	0.70	983_9037021	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083468_2.00	F61_2.00	TS12_2.00	M00554_2.00	MS12_2.00	ENSMUSG00000021134	Srsf5	Mus_musculus	I	RRM	RRMs_3D	1	0.70	984_9037021	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083468_2.00	F61_2.00	TS12_2.00	M00555_2.00	MS12_2.00	ENSMUSG00000021134	Srsf5	Mus_musculus	I	RRM	RRMs_3D	1	0.70	985_9037021	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083468_2.00	F61_2.00	TS12_2.00	M00816_2.00	MS05_2.00	ENSMUSG00000021134	Srsf5	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SRSF5_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083468_2.00	F61_2.00	TS12_2.00	M00817_2.00	MS05_2.00	ENSMUSG00000021134	Srsf5	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SRSF5_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083469_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000021392	Nol8	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083470_2.00	F61_2.00	TS12_2.00	M00190_2.00	MS14_2.00	ENSMUSG00000021938	Pspc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00177	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083470_2.00	F61_2.00	TS12_2.00	M00506_2.00	MS12_2.00	ENSMUSG00000021938	Pspc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	489_12403470	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083470_2.00	F61_2.00	TS12_2.00	M00808_2.00	MS05_2.00	ENSMUSG00000021938	Pspc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SFPQ_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083470_2.00	F61_2.00	TS12_2.00	M00809_2.00	MS05_2.00	ENSMUSG00000021938	Pspc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	SFPQ_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083470_2.00	F61_2.00	TS12_2.00	M17113_2.00	MS13_2.00	ENSMUSG00000021938	Pspc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000021938	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083470_2.00	F61_2.00	TS12_2.00	M17113_2.00	MS13_2.00	ENSMUSG00000021938	Pspc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000021938	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083471_2.00	F61_2.00	TS12_2.00	M00162_2.00	MS14_2.00	ENSMUSG00000022012	Enox1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00149	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083471_2.00	F61_2.00	TS12_2.00	M17114_2.00	MS13_2.00	ENSMUSG00000022012	Enox1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000022012	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083471_2.00	F61_2.00	TS12_2.00	M17114_2.00	MS13_2.00	ENSMUSG00000022012	Enox1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000022012	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083472_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000022185	Acin1	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083473_2.00	F61_2.00	TS12_2.00	M00170_2.00	MS14_2.00	ENSMUSG00000022194	Pabpn1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00157	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083473_2.00	F61_2.00	TS12_2.00	M17115_2.00	MS13_2.00	ENSMUSG00000022194	Pabpn1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000022194	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083473_2.00	F61_2.00	TS12_2.00	M17115_2.00	MS13_2.00	ENSMUSG00000022194	Pabpn1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000022194	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083474_2.00	F61_2.00	TS12_2.00	M00064_2.00	MS14_2.00	ENSMUSG00000022283	Pabpc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00043	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083474_2.00	F61_2.00	TS12_2.00	M00152_2.00	MS14_2.00	ENSMUSG00000022283	Pabpc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00139	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083474_2.00	F61_2.00	TS12_2.00	M00166_2.00	MS14_2.00	ENSMUSG00000022283	Pabpc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00153	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083474_2.00	F61_2.00	TS12_2.00	M00168_2.00	MS14_2.00	ENSMUSG00000022283	Pabpc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00155	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083474_2.00	F61_2.00	TS12_2.00	M00473_2.00	MS12_2.00	ENSMUSG00000022283	Pabpc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	24_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083474_2.00	F61_2.00	TS12_2.00	M00547_2.00	MS12_2.00	ENSMUSG00000022283	Pabpc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	950_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083474_2.00	F61_2.00	TS12_2.00	M17116_2.00	MS13_2.00	ENSMUSG00000022283	Pabpc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000022283	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083474_2.00	F61_2.00	TS12_2.00	M17116_2.00	MS13_2.00	ENSMUSG00000022283	Pabpc1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000022283	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083475_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000022685	Parn	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083476_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000022721	Trmt2a	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083477_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000022774	Ncbp2	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083478_2.00	F61_2.00	TS12_2.00	M00826_2.00	MS05_2.00	ENSMUSG00000022858	Tra2b	Mus_musculus	I	RRM	RRMs_3D	1	0.70	TRA2A_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083479_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000022983	Scaf4	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083480_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000023805	Synj2	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083481_2.00	F61_2.00	TS12_2.00	M00191_2.00	MS14_2.00	ENSMUSG00000024095	Hnrnpll	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00178	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083481_2.00	F61_2.00	TS12_2.00	M00597_2.00	MS06_2.00	ENSMUSG00000024095	Hnrnpll	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HNRPLL_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083481_2.00	F61_2.00	TS12_2.00	M17119_2.00	MS13_2.00	ENSMUSG00000024095	Hnrnpll	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000024095	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083481_2.00	F61_2.00	TS12_2.00	M17119_2.00	MS13_2.00	ENSMUSG00000024095	Hnrnpll	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000024095	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083482_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000024234	Mtpap	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083483_2.00	F61_2.00	TS12_2.00	M00026_2.00	MS14_2.00	ENSMUSG00000024268	Celf4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00004	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083483_2.00	F61_2.00	TS12_2.00	M00101_2.00	MS14_2.00	ENSMUSG00000024268	Celf4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00081	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083483_2.00	F61_2.00	TS12_2.00	M00179_2.00	MS14_2.00	ENSMUSG00000024268	Celf4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00166	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083483_2.00	F61_2.00	TS12_2.00	M00200_2.00	MS14_2.00	ENSMUSG00000024268	Celf4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00187	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083483_2.00	F61_2.00	TS12_2.00	M17120_2.00	MS13_2.00	ENSMUSG00000024268	Celf4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000024268	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083483_2.00	F61_2.00	TS12_2.00	M17120_2.00	MS13_2.00	ENSMUSG00000024268	Celf4	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000024268	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083484_2.00	F61_2.00	TS12_2.00	M00017_2.00	MS03_2.00	ENSMUSG00000024369	Nelfe	Mus_musculus	I	RRM	RRMs_3D	1	0.70	HybID_1308	RNAcompete	Dang_2017	RNAcompete	Dang	2017	28697339	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083485_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000025134	Alyref	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083486_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000025571	Tnrc6c	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00039_2.00	MS14_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00017	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00140_2.00	MS14_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00123	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00181_2.00	MS14_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00168	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	23846655	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00413_2.00	MS13_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00818	RNAcompete	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00495_2.00	MS12_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	36_12574126	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00496_2.00	MS12_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	37_16537540	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00623_2.00	MS06_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RBFOX1_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00624_2.00	MS06_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RBFOX1_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00625_2.00	MS06_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RBFOX3_structured_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M00781_2.00	MS05_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RBFOX3_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M17122_2.00	MS13_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000025576	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083487_2.00	F61_2.00	TS12_2.00	M17122_2.00	MS13_2.00	ENSMUSG00000025576	Rbfox3	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000025576	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083488_2.00	F61_2.00	TS12_2.00	M00317_2.00	MS13_2.00	ENSMUSG00000025586	Cpeb1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RNCMPT00434	RNAcompete	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083488_2.00	F61_2.00	TS12_2.00	M00712_2.00	MS05_2.00	ENSMUSG00000025586	Cpeb1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	CPEB1_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083488_2.00	F61_2.00	TS12_2.00	M17123_2.00	MS13_2.00	ENSMUSG00000025586	Cpeb1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000025586	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083488_2.00	F61_2.00	TS12_2.00	M17123_2.00	MS13_2.00	ENSMUSG00000025586	Cpeb1	Mus_musculus	I	RRM	RRMs_3D	1	0.70	RM_Mus.mus_ENSMUSG00000025586	JPLE	RNA_Zoo_2	RNAcompete	Sasse	2025	39464061	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083489_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000025899	Alkbh8	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083490_2.00	F61_2.00	TS12_2.00	M00561_2.00	MS06_2.00	ENSMUSG00000025977	Boll	Mus_musculus	I	RRM	RRMs_3D	1	0.70	BOLL_linear_1	HTR-SELEX	Jolma2020_RBPs	HTR-SELEX	Jolma	2020	32703884	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083490_2.00	F61_2.00	TS12_2.00	M00707_2.00	MS05_2.00	ENSMUSG00000025977	Boll	Mus_musculus	I	RRM	RRMs_3D	1	0.70	BOLL_5mer_logo0	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083490_2.00	F61_2.00	TS12_2.00	M00708_2.00	MS05_2.00	ENSMUSG00000025977	Boll	Mus_musculus	I	RRM	RRMs_3D	1	0.70	BOLL_5mer_logo1	RNA-Bind-n-Seq	Dominguez2018_RBPs	RNA Bind-n-Seq	Dominguez	2018	29883606	NULL	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083491_2.00	F61_2.00	TS12_2.00	M00443_2.00	MS12_2.00	ENSMUSG00000026234	Ncl	Mus_musculus	I	RRM	RRMs_3D	1	0.70	1004_8676391	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083492_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000026377	Nifk	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083493_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000026519	Tmem63a	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083494_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000026667	Uhmk1	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083495_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000026889	Rbm18	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
T083496_2.00	F61_2.00	TS12_2.00	.	.	ENSMUSG00000026946	Nmi	Mus_musculus	N	RRM	RRMs_3D	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2018	Dec	8
