"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","scramble - cntrl","scramble - cntrl.1","exp - arc","exp - arc.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000032407","U2surp",67958,"protein_coding","9",95338951,95394049,37.66,1161.54544464816,1.28808778480828,0.555691246216068,2.31799185893139,0.0204497635106512,0.137328698286031,1775.42193310043,730.456426078751,1371.61165559872,1420.35674286295,1379.02862973843,605.685633226138,848.257091931711
"ENSMUSG00000032411","Tfdp2",211586,"protein_coding","9",96078328,96205699,40.69,360.449453760627,2.82440009711272,1.89371434649102,1.49146047414502,0.135840641107429,0.433006270541927,710.574815992168,475.557569061687,423.559446866885,355.595732343007,357.276272090053,0,200.582339970592
"ENSMUSG00000032412","Atp1b3",11933,"protein_coding","9",96214708,96246495,42.29,2674.17473009051,-0.247599912991974,0.400987333612234,-0.617475646329044,0.536921039890245,0.822684730444889,2450.46800829299,2697.36253171789,2871.19233556999,2725.22085470851,2156.17674719577,3541.16204376272,2277.6405893857
"ENSMUSG00000032413","Rasa2",114713,"protein_coding","9",96421353,96513670,40.01,338.86309763351,1.76893112155986,2.13683803913098,0.827826484350334,0.407768773578157,0.733890557705585,520.74982943426,302.454613923233,446.990394991436,718.283117467783,78.0037143916288,0,305.56001322623
"ENSMUSG00000032417","Rwdd2a",69519,"protein_coding","9",86454044,86456952,49.6,391.527750706689,1.20510907535178,0.938561667120946,1.28399562603965,0.199143485855912,0.528098264825283,641.547548152929,499.335447514771,521.789190927503,107.387884981079,414.093792449388,297.845410398332,258.69498052282
"ENSMUSG00000032418","Me1",17436,"protein_coding","9",86463424,86578006,41.64,4123.11838807234,-0.17424946944059,0.333236905344959,-0.522899674813061,0.601044070919484,0.856524720229239,3804.62058619806,4046.99491271495,4878.14316146904,3847.72818073715,3697.953867455,5013.39791462427,3572.99009330794
"ENSMUSG00000032422","Snx14",244962,"protein_coding","9",88258800,88321011,40.39,732.84271655378,0.978880853780418,2.29718693292861,0.426121548816436,0.670019278886371,0.88754325948465,958.260894709438,502.188792929141,1119.27836810356,1021.19800057479,556.619097757549,5.99688745768453,966.356974344303
"ENSMUSG00000032423","Syncrip",56403,"protein_coding","9",88329062,88364627,37.29,1221.45735186811,-0.0152401027154128,0.50035122722132,-0.0304588095047714,0.975701143380254,0.998038330922628,793.81358015125,2179.00478144065,1790.66515090319,1115.41567324687,1067.01377217191,596.690302039611,1007.5982031233
"ENSMUSG00000032425","Zfp949",71640,"protein_coding","9",88430073,88453114,41.91,207.377301793274,2.81388751977938,1.23120377899793,2.28547667557485,0.0222848925562918,0.14514155790209,680.121609592503,207.343100110895,121.660692185169,52.680849236001,196.453799208547,49.9740621473711,143.407000072433
"ENSMUSG00000032431","Crtap",56693,"protein_coding","9",114204202,114219743,50.36,203.260794181703,0.943495077477161,1.08266412717643,0.871456857019715,0.383504752691487,0.714165433457578,334.985270396308,244.436590497707,239.716623120407,61.7986885268473,193.564772749597,129.932561583165,218.391052397888
"ENSMUSG00000032434","Cmtm6",67213,"protein_coding","9",114560184,114578412,47.29,1079.73026812939,0.0909325300335243,0.609748452909051,0.149131218947246,0.88145009217381,0.971066681571067,1198.84122526679,1136.58259005743,1087.73670716666,647.366589650089,1236.50332443026,823.572544188676,1427.50889614585
"ENSMUSG00000032435","Dync1li1",235661,"protein_coding","9",114517858,114553370,44.46,1198.89161578039,0.557345845979319,0.59519889523463,0.936402688986193,0.349065894001316,0.684420896839473,1192.75058398685,1572.19332331794,1094.94622966652,1369.70208013603,1541.77712025923,516.731802603817,1104.14017049233
"ENSMUSG00000032437","Stt3b",68292,"protein_coding","9",115071649,115139489,42.21,1636.39779371165,-0.202911772004829,0.485720597536593,-0.417754101913585,0.676126911845161,0.890938004640907,1470.88986910379,2120.98675801512,1728.48301934188,1651.34200489772,1096.86704558105,2044.93862307043,1341.27723597158
"ENSMUSG00000032449","Slc25a36",192287,"protein_coding","9",96957014,96993210,39.39,641.502797254914,-0.0171838613318728,0.644774167905305,-0.0266509767097191,0.978738114145557,0.998772184767575,583.686455993566,703.825202211296,1012.93791123059,651.418962668243,357.276272090053,608.68407695498,572.690699635663
"ENSMUSG00000032452","Clstn2",64085,"protein_coding","9",97326448,97915234,43.48,821.405591338709,1.5738159887482,0.780108753396776,2.01743152079173,0.0436505006146721,0.223803054306506,1275.98934814594,898.803805526588,1334.66285278693,644.327309886474,738.62776467135,659.657620345298,197.770438008388
"ENSMUSG00000032454","Rbp2",19660,"protein_coding","9",98368168,98391834,46.25,8.88580347428001,-4.00359836108827,5.80807507714245,-0.689315876243463,0.49062450920555,NA,0,15.217842209974,0,30.3927976361544,10.5930970161471,5.99688745768453,0
"ENSMUSG00000032458","Copb2",50797,"protein_coding","9",98445774,98470435,41.17,2544.8866137078,0.603275663086455,0.498689950207055,1.2097209154425,0.226386001383164,0.563027247854314,3142.77090044536,2250.3384167999,3245.18631525032,1813.43692562388,3225.11653700698,1674.13108193693,2463.2261188912
"ENSMUSG00000032459","Mrps22",64655,"protein_coding","9",98470783,98483713,44.83,398.039269350648,0.245173464511093,0.797751384093447,0.307330666420222,0.758591695994105,0.927898622098251,613.124555513242,194.978603315292,313.614228743991,254.286406889159,375.573439663398,676.648801475405,358.048849854048
"ENSMUSG00000032462","Pik3cb",74769,"protein_coding","9",98918707,99022674,44.03,284.494383157648,-9.96105048311164,2.30742242088572,-4.316960081929,1.5819275304804e-05,0.000824167641534729,0,391.85943690683,421.757066241919,226.93288901662,578.768300609493,90.9527931082154,281.190196220457
"ENSMUSG00000032463","Faim",23873,"protein_coding","9",98868426,98884074,44.49,833.365650198244,-0.142806413582119,0.559699043809566,-0.255148575223773,0.798608347769444,0.941463390134011,844.568924150691,561.15793149279,857.933177483563,844.919774285093,859.966875947217,1111.42314215753,753.589725870824
"ENSMUSG00000032468","Armc8",74125,"protein_coding","9",99360425,99450952,41.1,1023.95636669502,-0.189522963327401,0.444065829337126,-0.426790243262601,0.669532113562236,0.887215259637218,821.221465910948,1397.18813790324,1174.250977165,1053.61698472002,848.41077011142,923.520668483418,949.485562571076
"ENSMUSG00000032469","Dbr1",83703,"protein_coding","9",99457852,99466554,42.33,208.110118820211,-0.105302951883719,0.872742557484198,-0.120657519197035,0.903962307858734,0.9776881570913,235.504796157404,254.898857017064,198.261868746201,106.37479172654,155.044419963608,264.862529381067,241.823568749593
"ENSMUSG00000032470","Mras",17532,"protein_coding","9",99267473,99319434,48.44,1954.2692916266,0.904584541632654,0.556929265198647,1.62423596344861,0.104325458180225,0.375626500140317,2618.97575037113,2135.25348508697,2019.56749027381,1950.20451498658,2158.10276483506,812.578250516254,1985.20278531642
"ENSMUSG00000032475","Nck1",17973,"protein_coding","9",100374346,100428187,38.26,425.300510807245,-0.515356602052391,0.877199956717162,-0.587501855313655,0.556866704780463,0.834368592731886,379.649973115815,219.707596906499,231.605910308063,383.962343470084,676.995200213766,282.85319175412,802.32935988237
"ENSMUSG00000032477","Cdc25a",12530,"protein_coding","9",109704647,109722963,46.42,92.7847097101114,3.52257049049242,2.3419339159229,1.50412890241792,0.132548179699739,0.427099690143602,102.52579487887,160.73845834285,11.7154740622755,280.626831507159,76.0776967523294,0,17.8087124272956
"ENSMUSG00000032479","Map4",17758,"protein_coding","9",109760528,109913023,41.82,6248.40582998357,0.431600443033558,0.235016271113058,1.83647047495673,0.0662881048749529,0.289304917117616,7322.98103223928,6866.10018211263,7177.07964861249,5513.25349119841,6000.50795523752,5172.31543225291,5686.6030682317
"ENSMUSG00000032480","Dhx30",72831,"protein_coding","9",109913388,109946898,46.45,871.849197762141,0.0163397428914491,0.536376445817644,0.0304631999015934,0.97569764197522,0.998038330922628,999.880276788979,999.622010167665,793.047474984806,613.934512250319,719.367588278355,773.598482041305,1203.49403982355
"ENSMUSG00000032481","Smarcc1",20588,"protein_coding","9",109946776,110069246,41.45,438.506818838548,0.395754209210082,1.08486652516455,0.364795299725978,0.71526421395547,0.906685740740729,341.075911676241,181.662991381564,682.20106654943,1067.80029028356,278.309548878774,258.865641923382,259.632281176888
"ENSMUSG00000032482","Cspg5",29873,"protein_coding","9",110072851,110091644,51.18,5295.77595286396,-0.901787414102484,0.273710657707919,-3.29467409728997,0.000985358856399244,0.0169401787792819,4325.37041563232,4316.16049680387,4456.38609522712,4018.94094075415,3790.40271414137,9030.31303002996,7132.85797745892
"ENSMUSG00000032485","Scap",235623,"protein_coding","9",110162356,110214018,47.4,947.79530294907,-0.570690551613967,0.697807282506616,-0.817834043754847,0.413451955928087,0.738929703912993,700.42374719228,1366.75245348329,1133.69741310328,881.391131448478,471.874321628372,626.674739328034,1453.75331445976
"ENSMUSG00000032487","Ptgs2",19225,"protein_coding","1",149975782,149983978,38.16,602.596342852725,0.628373928515502,0.778738983289028,0.806912125885293,0.419717112168747,0.74312366989312,483.190874874674,749.478728841218,662.374879674809,708.152184922398,989.973066599931,162.91544260043,462.089222455617
"ENSMUSG00000032489","Kif9",16578,"protein_coding","9",110306026,110354247,45.75,88.1374267768056,-0.32247109207941,3.16143510794104,-0.102001490167997,0.918755492271926,0.983082227504853,97.4502604789259,0,60.3797509363432,130.689029835464,84.744776129177,0,243.698170057729
"ENSMUSG00000032497","Lrrfip2",71268,"protein_coding","9",110946660,111054736,42.07,446.149500957398,0.0547524668963213,1.08623641177484,0.0504056633554195,0.959799123420274,0.993451032884554,477.100233594741,560.206816354667,472.223723740953,89.1522063993863,605.732547559686,362.811691189914,555.819287862436
"ENSMUSG00000032498","Mlh1",17350,"protein_coding","9",111057296,111100859,44.21,125.514867372969,1.07021209733965,2.26034367511462,0.473473175394614,0.635875634345885,0.87238986960354,129.933680638568,87.5025927073503,26.1345190619993,252.260220380082,259.04937248578,0,123.723686337001
"ENSMUSG00000032501","Trib1",211770,"protein_coding","15",59520199,59528948,52.18,1064.91312975193,-1.06517046418946,0.727536092291483,-1.4640792057952,0.143172308158956,0.445640595960805,351.226980476129,1822.33660464438,1284.1961952879,1442.6447944628,1084.34793092561,360.812728704019,1108.82667376267
"ENSMUSG00000032503","Arpp21",74100,"protein_coding","9",111894159,112065006,42.65,1475.76826307247,0.493172916476595,0.431733853624525,1.14230772578123,0.253326131028444,0.597347694296808,1780.49746750037,1577.90001414668,1140.00574529066,1616.89683424342,1685.26543438704,1100.42884848511,1429.38349745399
"ENSMUSG00000032504","Pdcd6ip",18571,"protein_coding","9",113480812,113537327,42.6,919.482103543285,0.0410534249038835,0.590142134650237,0.0695653173929276,0.944539642747856,0.990091017129399,1050.63562078842,495.530986962278,811.972471546943,881.391131448478,1154.64757476004,795.587069386148,1246.60986991069
"ENSMUSG00000032507","Fbxl2",72179,"protein_coding","9",113792705,113875259,47.41,239.52068720426,0.287492466282665,2.09831840763123,0.137010887021294,0.891022189669669,0.973999463246031,166.477528318165,273.921159779532,309.108277181578,438.669379215162,215.713975601541,0,272.754490333843
"ENSMUSG00000032508","Myd88",17874,"protein_coding","9",119165000,119170477,52.15,241.64513458358,1.11978291907313,1.20761087344234,0.927271312058618,0.353785685331251,0.688033199801069,259.867361277136,299.601268508863,273.961854994751,327.229121215929,291.791672353871,30.9839185313701,208.080745203138
"ENSMUSG00000032512","Wdr48",67561,"protein_coding","9",119723944,119755653,46.37,586.180509538619,0.330229930759824,0.811736593627958,0.406819075734779,0.684140875239343,0.895183144756301,639.517334392951,363.325982763129,884.067696545562,587.594087632319,611.510600477584,320.833478986122,696.414385972664
"ENSMUSG00000032513","Gorasp1",74498,"protein_coding","9",119754323,119766631,53.02,475.591660387678,0.793113484629703,0.836731307024855,0.947871171989198,0.343195042411882,0.679793089063247,730.876953591944,448.926345194232,182.040443121512,658.510615450012,465.133259890824,543.717796163397,299.93620930182
"ENSMUSG00000032514","Ttc21a",74052,"protein_coding","9",119766672,119796859,51.9,74.238560880246,-8.12233767877311,3.26690656787133,-2.48624731379003,0.0129098213964168,0.101890757292578,0,0,55.8737993739295,244.155474343774,115.561058357969,75.9605744640041,28.1190196220457
"ENSMUSG00000032515","Csrnp1",215418,"protein_coding","9",119800229,119813724,53.92,316.427262620479,0.437636338067715,0.840893789510515,0.52044187212093,0.602755632232382,0.857522213684592,409.088072635491,328.134722652564,509.172526552745,127.649750071849,236.900169633836,247.871348250961,356.174248545912
"ENSMUSG00000032518","Rpsa",16785,"protein_coding","9",119956755,119961435,50.54,1644.581478756,-1.80472861864576,0.438655027118809,-4.1142321575559,3.88470322870846e-05,0.00153168903710889,548.157715193958,2022.07078365029,1822.20681184009,1531.79700086218,1757.49109586077,2328.79129606749,1501.55564781724
"ENSMUSG00000032519","Slc25a38",208638,"protein_coding","9",119939440,119953570,50.75,278.823866968683,0.1690207718015,0.892572695192933,0.189363592132924,0.849807857453397,0.958534553647537,344.121232316207,246.338820773954,109.945218122894,384.975436724623,254.234328387531,302.842816613069,309.309215842502
"ENSMUSG00000032525","Nktr",18087,"protein_coding","9",121548235,121585909,40.79,230.43379704489,1.84346383827058,0.90238173802494,2.04288690760232,0.0410636346594705,0.215076641609964,258.852254397147,344.303680000661,218.989245933304,358.635012106622,287.939637075272,89.953311865268,54.363437935955
"ENSMUSG00000032526","Ss18l2",26901,"protein_coding","9",121539395,121542454,46.83,346.152497849759,-1.31325048512239,0.818743872895032,-1.60398206154363,0.108718006736854,0.385268221686174,172.568169598098,200.685294144032,292.886851556889,403.211115306315,495.949542119615,574.701714694768,283.064797528593
"ENSMUSG00000032527","Pccb",66904,"protein_coding","9",100864085,100916951,45.46,457.222088059481,-1.03065399754548,0.687608460570537,-1.49889662016419,0.133900453338295,0.429214003437793,236.519903037393,570.669082874024,434.373730616678,364.713571633853,627.88175041163,482.749440343605,483.647137499186
"ENSMUSG00000032528","Vipr1",22354,"protein_coding","9",121471782,121502020,52.94,102.586601988502,-0.198724610674024,1.3178401589426,-0.15079568589978,0.880136889504223,0.970590265419448,122.827932478646,0,0.901190312482734,164.121107235234,148.30335822606,162.91544260043,119.03718306666
"ENSMUSG00000032531","Amotl2",56332,"protein_coding","9",102593871,102610617,52.92,262.874061865578,1.34223965760175,2.19680142087734,0.610997263951921,0.5412013916498,0.825625366809497,341.075911676241,92.2581683979672,735.371294985911,133.728309599079,268.679460682277,0,269.00528771757
"ENSMUSG00000032532","Cck",12424,"protein_coding","9",121318890,121324760,49.16,1198.20598822576,-2.20215898629528,0.682288899498959,-3.2276048868924,0.0012483126715485,0.0202003019683767,318.743560316487,1102.34244508499,802.960568422116,1787.09650100588,1442.58721183531,2168.87429719591,764.837333719642
"ENSMUSG00000032534","Cep63",28135,"protein_coding","9",102461787,102503733,42.87,260.362145062661,0.599124839794483,2.09346244025125,0.286188482905181,0.774733764322637,0.934701782662083,252.761613117214,342.401449724414,191.953536558822,325.202934706852,376.536448483048,0,333.679032848275
"ENSMUSG00000032536","Trak1",67095,"protein_coding","9",121126568,121303984,49.96,1134.50580157489,-0.04554167921106,0.519087819376852,-0.0877340548382186,0.930088052128354,0.986769070420185,1300.35191326567,902.608266079081,1123.78431966597,1223.81665148248,706.848473622908,1381.28307775334,1302.84790915478
"ENSMUSG00000032537","Ephb1",270190,"protein_coding","9",101799327,102231892,46,234.547652013141,-2.68900225491082,0.854533406845936,-3.14674913042413,0.00165096547105096,0.0247532510081382,42.6344889595301,390.908321768706,321.724941556336,169.186573507926,167.563534619055,219.885873448433,329.929830232003
"ENSMUSG00000032540","Abhd5",67469,"protein_coding","9",122180673,122210589,42.39,389.668853451873,-0.320064075143488,3.0717079829357,-0.104197429222291,0.917012674052215,0.982478538881761,226.368834237505,717.140814145024,298.293993431785,429.551539924316,491.134498021367,0,565.192294403118
"ENSMUSG00000032547","Ryk",20187,"protein_coding","9",102712116,102785504,44.36,628.156323419807,-1.18950978924428,0.92673763098519,-1.28354536329743,0.199301077411601,0.528210166684908,337.015484156285,618.224839780193,644.351073425155,949.268379502556,311.051848746866,376.804428591178,1160.37820973642
"ENSMUSG00000032549","Rab6b",270192,"protein_coding","9",102988986,103062475,50.83,4761.68270297751,0.388040901260604,0.390975222620312,0.992494866196271,0.320956182556059,0.664882528283561,4819.72746618688,5233.98660509292,5258.44547333675,6832.30090860751,3821.21899637016,3538.16360003387,3827.93587121448
"ENSMUSG00000032551","1110059G10Rik",66202,"protein_coding","9",122774154,122780065,41.2,299.842985546661,-1.7302963325756,0.880330312373809,-1.96550806924943,0.0493554626549474,0.241501607198036,58.8761990393511,449.877460332356,426.263017804333,231.998355289312,541.210956643153,177.907661244641,212.767248473479
"ENSMUSG00000032553","Srprb",20818,"protein_coding","9",103065231,103079336,45.87,858.598873281138,0.482889542816433,0.622992496173497,0.775112936002288,0.438272928314684,0.756305616978988,1270.91381374599,647.709409062017,1051.68909466735,600.764299941319,620.177679854432,1184.38527289269,634.552542804164
"ENSMUSG00000032554","Trf",22041,"protein_coding","9",103081200,103107643,47.08,941.136251845323,-1.9038151060983,0.910072426249607,-2.09193801634436,0.0364440607847208,0.199410898633378,100.495581118892,2026.82635934091,369.488028117921,1894.48438598696,1444.51322947461,428.777453224444,323.368725653525
"ENSMUSG00000032555","Topbp1",235559,"protein_coding","9",103182414,103227627,41.64,160.750066476401,-1.94822937132974,1.24777992066861,-1.56135656541565,0.118439644056847,0.403463640651145,33.4985270396308,119.840507403545,350.563031555783,151.963988180772,210.898931503293,71.9626494922144,186.52283015957
"ENSMUSG00000032556","Bfsp2",107993,"protein_coding","9",103302123,103357619,46.38,22.6064164301529,0,5.09383502551563,0,1,NA,0,0,24.3321384370338,79.0212738540015,54.8915027200351,0,0
"ENSMUSG00000032557","Uba5",66663,"protein_coding","9",103923798,103940333,43.69,1063.78599724624,-1.35978429896111,0.606985252742542,-2.24022625396119,0.0250762380661611,0.157011445164259,561.354104633813,887.390423869107,1076.92242341687,1121.4942327741,917.747405126201,1978.9728610359,902.620529867666
"ENSMUSG00000032560","Dnajc13",235567,"protein_coding","9",104028481,104140129,42.04,318.714272741164,2.81705183878054,1.27051120557441,2.2172585542108,0.0266054283390112,0.163173406868037,923.747260789818,307.21018961385,194.657107496271,198.566277889542,344.757157434606,23.9875498307381,238.07436613332
"ENSMUSG00000032562","Gnai2",14678,"protein_coding","9",107491324,107512566,53.95,4917.51069079744,-0.782891513133374,0.341253524391675,-2.29416389040661,0.0217810865981706,0.142687680746782,3602.61431708029,4649.05079514705,4651.94439303587,5442.33696338072,3679.65669988165,5563.11259824535,6833.85906881117
"ENSMUSG00000032563","Mrpl3",94062,"protein_coding","9",104930438,104957087,43.9,680.417559269569,-0.779937185807929,0.739032476539853,-1.05534900097976,0.291265738138727,0.638106532389462,497.402371194517,501.237677791018,626.3272671755,383.962343470084,1045.82757813962,925.519630969313,782.646046146938
"ENSMUSG00000032564","Cpne4",74020,"protein_coding","9",104424485,104911743,41.91,595.520162153179,0.503652559327098,0.795289894121891,0.633294303183872,0.52654147278077,0.815326897810525,490.296623034596,516.455520000992,1133.69741310328,912.797022339171,423.723880645885,390.797165992442,300.873509955889
"ENSMUSG00000032565","Nudt16",75686,"protein_coding","9",105006102,105009023,50.68,202.162364896308,-0.701649432825309,1.13674199445179,-0.617245985676536,0.537072488181215,0.822684730444889,146.175390718389,211.147560663389,220.79162655827,260.36496641639,101.115926063223,351.817397517493,123.723686337001
"ENSMUSG00000032570","Atp2c1",235574,"protein_coding","9",105280738,105404518,41.01,1541.13868109264,-0.860059804832448,0.375818173693951,-2.28849977205424,0.0221084333719057,0.144248037749201,1014.09177310882,2202.78265989373,1840.23061808974,1076.9181295744,972.638907846236,1741.09632521441,1940.21235392115
"ENSMUSG00000032571","Pik3r4",75669,"protein_coding","9",105520177,105564856,45.37,395.273503582279,1.80334285788671,1.03309749276266,1.74556890372881,0.0808858896383011,0.32638685602859,766.405694391552,468.899763094823,594.785606238604,367.752851397468,130.006190652715,96.9496805658999,342.114738734889
"ENSMUSG00000032575","Manf",74840,"protein_coding","9",106715511,106769178,43.69,971.637109275185,-1.22140268187014,0.495406810964441,-2.46545395589608,0.0136839761223354,0.106420195390357,527.855577594182,977.746361990828,786.739142797427,973.58261761148,1073.75483390946,1453.24572724555,1008.53550377737
"ENSMUSG00000032580","Rbm5",83486,"protein_coding","9",107617570,107648195,41.75,752.702494591194,1.12705189743962,0.562191792625538,2.00474626670746,0.0449901795886768,0.22830870201397,1141.99523998741,703.825202211296,858.834367796045,582.528621359626,936.044572699546,491.744771530132,553.9446865543
"ENSMUSG00000032582","Rbm6",19654,"protein_coding","9",107650758,107750436,39.57,643.700972730386,0.875127108792368,0.906627248300624,0.965255688523261,0.334416760252031,0.672740543624932,868.931489270422,705.727432487543,464.113010928608,1035.38130613833,484.393436283819,206.892617290116,740.467516713869
"ENSMUSG00000032583","Mon1a",72825,"protein_coding","9",107765350,107780338,48.76,170.979505865563,0.220062715220461,1.10317311902019,0.199481578572106,0.841886051947301,0.955406885960837,205.05158975774,208.294215249019,163.115446559375,69.9034345631552,198.379816847846,205.893136047169,146.218902034637
"ENSMUSG00000032589","Bsn",12217,"protein_coding","9",107973221,108067583,50.66,617.617149886159,1.11105385437826,0.773264050208828,1.43683629683575,0.150764514209728,0.458577131269997,700.42374719228,697.167396244433,691.212969674257,1145.80847088302,440.095030579931,406.788865879601,241.823568749593
"ENSMUSG00000032590","Apeh",235606,"protein_coding","9",107962612,107971805,54.3,227.625171190613,-0.204369119267653,0.894888673576558,-0.228373791402299,0.819355662561662,0.94766787437381,236.519903037393,214.000906077759,256.839239057579,159.055640962541,182.008666913801,186.902992431168,358.048849854048
"ENSMUSG00000032594","Ip6k1",27399,"protein_coding","9",107879700,107925981,44.29,1863.47114695164,1.38321086062696,0.413107715259802,3.34830556180018,0.000813073116779248,0.0146593173050115,2857.5258671685,2259.84956818114,1926.74488808809,1689.83954857019,2119.58241204908,908.528449839206,1282.22729476528
"ENSMUSG00000032595","Cdhr4",69398,"protein_coding","9",107869696,107876883,51.29,64.1952612773209,-0.455033996101168,2.33579842340292,-0.194808760697017,0.84554266364527,0.957587991400276,76.1330159991608,34.2401449724414,0,83.0736468721554,47.1874321628372,115.939824181901,92.7927647527507
"ENSMUSG00000032596","Uba7",74153,"protein_coding","9",107852704,107861259,54.51,50.4614683406143,-2.17492694521302,2.69013819533785,-0.808481493249039,0.41881345558074,0.742635592485832,9.1359619198993,32.3379146961947,74.7987959360669,105.361698472002,49.1134498021367,0,82.4824575580006
"ENSMUSG00000032598","Nckipsd",80987,"protein_coding","9",108685567,108696043,54.25,653.60634401412,0.620183770056759,0.564775968428027,1.09810580606493,0.272158290352843,0.619410235375532,907.505550709997,778.012182984919,633.536789675362,442.721752233316,632.696794509878,538.72038994866,642.05094803671
"ENSMUSG00000032599","Ip6k2",76500,"protein_coding","9",108660995,108683536,44.25,364.743533375308,-0.042845936816506,0.913983873666057,-0.0468782196830757,0.962610287181067,0.99483872875695,341.075911676241,454.633036022972,287.479709681992,285.692297779852,481.504409824869,509.735433903185,193.083934738047
"ENSMUSG00000032601","Prkar2a",19087,"protein_coding","9",108566513,108627635,43.17,671.078152909687,-0.185974274141351,0.694120843462538,-0.267927805212766,0.788754890438179,0.938872207024058,458.828309754943,931.141720222783,476.729675303366,1140.74300461033,646.178917984975,538.72038994866,505.205052542754
"ENSMUSG00000032602","Slc25a20",57279,"protein_coding","9",108539287,108561840,46.11,785.065277224215,0.373580079361958,0.597790132909572,0.62493517171932,0.532013607182115,0.819604173224544,1010.03134558887,656.269445305128,716.446298423773,528.834678869087,1024.64138410732,806.581363058569,752.652425216756
"ENSMUSG00000032604","Qars1",97541,"protein_coding","9",108384905,108393140,48.85,496.257905734121,1.30428751961282,0.882466946549276,1.47800155542708,0.13940736191586,0.438432970408898,646.623082552873,631.54045171392,729.964153111015,318.111281925083,624.029715133031,128.933080340217,394.603575362708
"ENSMUSG00000032606","Nicn1",66257,"protein_coding","9",108167628,108173697,47.31,1442.14075077184,0.76168925161045,0.403457424952215,1.88790490520942,0.0590387179185589,0.26871748088193,1750.04426110071,1412.40598011321,1059.7998074797,2019.09485629519,1789.27038690921,1031.46464272174,1032.90532078314
"ENSMUSG00000032609","Klhdc8b",78267,"protein_coding","9",108324835,108338780,52.38,787.870005053534,-1.2810385364299,0.702486580188568,-1.82357723628832,0.0682160106073661,0.29498680522692,459.843416634931,802.741176576127,458.705869053712,1066.78719702902,492.097506841017,970.496286901947,1264.41858233799
"ENSMUSG00000032612","Usp4",22258,"protein_coding","9",108225052,108269744,46.11,1535.78527882726,0.807323526566387,0.465630696780188,1.73382797171447,0.0829486109977524,0.331193367099722,2080.96910397706,1454.25504619064,1669.00445871802,1820.52857840565,1347.24933868998,1440.25247108723,938.237954722257
"ENSMUSG00000032615","Nt5m",103850,"protein_coding","11",59730273,59771794,47.65,672.092077853828,-0.847336911764106,0.554786746587747,-1.52732003238309,0.126681450533715,0.416849681959252,484.205981754663,711.434123316283,601.093938425984,647.366589650089,518.098744971559,1009.4760553769,732.969111481324
"ENSMUSG00000032621","Srek1",218543,"protein_coding","13",103875856,103911116,39.26,725.27935313209,1.21114501072487,0.764660104276932,1.58389983203078,0.113216515630171,0.39395200576081,1152.1463087873,843.639127515432,728.161772486049,896.587530266555,461.281224612225,281.853710511173,713.285797745892
"ENSMUSG00000032624","Eml4",78798,"protein_coding","17",83658360,83787790,40.79,438.887932608963,0.265343943142246,0.779807993061431,0.340268303868672,0.733654484391612,0.916677457151272,441.571492795133,559.255701216544,300.997564369233,670.667734504474,364.980342647251,329.828810172649,404.913882557458
"ENSMUSG00000032625","Thsd7a",330267,"protein_coding","6",12311609,12749409,37.69,301.598813047444,1.52423071567939,1.16763860567429,1.30539595750962,0.191758054193766,0.517680979229619,418.22403455539,621.078185194563,136.079737184893,383.962343470084,260.975390125079,215.887948476643,74.9840523254551
"ENSMUSG00000032633","Flcn",216805,"protein_coding","11",59682234,59700842,52.17,612.70648146309,0.205774904092771,0.688950747717872,0.298678686066303,0.765185221180679,0.931249497567655,758.284839351642,617.273724642069,705.632014673981,485.271668923932,407.35273071184,905.530006110364,409.600385827799
"ENSMUSG00000032637","Atxn2l",233871,"protein_coding","7",126090880,126102609,51.38,554.846443194628,0.491895924526582,0.644663132616546,0.763027850732031,0.445446786394291,0.760284412671601,678.091395832526,672.438402653225,641.647502487707,392.067089506392,535.432903725255,357.814284975177,606.433523182118
"ENSMUSG00000032640","Chsy1",269941,"protein_coding","7",65759263,65823546,43.83,244.449341756008,-3.7743810690156,1.22926876124868,-3.07042787387,0.00213752306858897,0.0295694124844618,24.3625651197315,163.59180375722,164.91782718434,276.574458489005,415.056801269037,93.9512368370576,572.690699635663
"ENSMUSG00000032641","Gpr19",14760,"protein_coding","6",134846056,134875541,45.03,599.71103759386,-0.698124787794663,0.525681689233299,-1.32803710323803,0.184165849926376,0.505355494568891,427.35999647529,624.882645747056,718.248679048739,520.729932832779,520.024762610859,730.620788594565,656.110457847732
"ENSMUSG00000032649","Colgalt2",269132,"protein_coding","1",152275581,152386446,42.95,31.8856236447845,0,4.75796805895836,0,1,1,0,0,0,112.453351253771,110.74601425972,0,0
"ENSMUSG00000032656","Marchf3",320253,"protein_coding","18",56894788,57058620,43.18,49.7817926647428,0.0653401582987298,1.99594942233654,0.0327363797737119,0.973884812564859,0.99786560382295,46.6949164794853,48.506872044292,8.11071281234461,37.4844504179238,118.450084816918,17.9906623730536,71.2348497091824
"ENSMUSG00000032657","Entrep3",68521,"protein_coding","3",89090450,89096602,55.99,326.542276876911,-0.226394346444065,1.10525112783485,-0.204835209612104,0.83770087692859,0.954442434270899,286.260140156845,466.046417680453,381.203502180196,368.765944652007,113.635040718669,522.728690061502,147.156202688706
