motif_ID	motif_ALT_ID	motif_Score	seq_ID	seq_Score	seq_Class	is_holdout?
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000032328	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028719	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022811	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000059713	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000034275	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000003153	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000117310	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000035274	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000036282	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019082	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000078429	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030330	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000034342	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029135	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019810	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024002	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028412	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022529	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000046442	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000032621	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027236	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022744	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030093	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000018846	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000039230	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027340	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022698	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029600	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029203	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000025979	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000017291	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019877	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029394	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000063273	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000015943	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000020706	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000025173	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000038855	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000037339	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000036478	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031565	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000041936	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000070520	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000075703	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024829	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000047412	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030788	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024695	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000033597	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024976	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000040570	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000055531	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000040111	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000039953	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024360	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000025939	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000038489	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024462	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000033763	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026626	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026112	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000005893	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000038290	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026374	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000033793	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019841	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000037287	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000035566	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000035575	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000051007	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000064115	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000003166	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000037697	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019590	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028156	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026020	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000003518	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000021710	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000001300	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000021234	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024335	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000039100	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000069255	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000043671	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029146	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000078670	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022489	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000052915	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000002844	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026618	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028247	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000000001	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000036323	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000001419	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029125	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000079111	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000057147	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031158	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000038780	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000021540	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027327	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028811	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030850	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031715	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000020785	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026915	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027502	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000068566	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031924	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030967	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022437	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000025666	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022098	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000015944	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000006920	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031527	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000051890	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029175	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026155	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000009569	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000053477	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029999	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029729	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000038957	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000015597	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000036352	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019873	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000110195	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000096210	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026640	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000034659	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000021484	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000054027	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000032802	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000000168	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000005312	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000005610	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000010608	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000020821	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000034724	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000039367	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000000184	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000040158	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027162	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019961	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029655	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027799	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000037857	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028911	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000007812	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000051978	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024614	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019146	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029705	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000034285	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000057406	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000079362	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031425	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000042425	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024188	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000035133	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030032	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000044465	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028488	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024943	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000025964	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028128	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027479	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026384	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000048578	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000032064	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000020668	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000028926	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000000127	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000037149	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000021460	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000004945	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000005360	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000039219	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000046668	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000060568	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022199	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000023852	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000050132	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000038628	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000040848	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000025656	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000040021	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000046897	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026748	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000040441	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000026425	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000044768	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000066735	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000016409	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030465	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000061080	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000046707	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000048027	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030871	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029433	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031342	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000051853	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000004040	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000025421	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022100	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000020888	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000069227	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000043733	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000032340	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024064	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030729	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000068739	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024456	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000020661	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000078816	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000022961	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029516	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000067879	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027589	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000025026	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000024339	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000063052	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000029502	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000000881	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000043702	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000063888	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031925	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000057880	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000031242	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000003234	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000021578	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000040520	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000035666	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000089774	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000001173	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000036632	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000044155	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000019852	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000008763	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027184	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000027881	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000030275	13.10	fp	0
3-AUUGGGA	STREME-3	1.3e-004	ENSMUSG00000007670	13.10	fp	0
#
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000031133	13.56	tp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000023963	13.56	tp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000026185	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000034912	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000031370	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000022200	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000030447	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000020436	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000041220	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000021365	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000035623	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000038544	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000029245	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000069094	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000020580	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000033352	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000048429	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000025978	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000035632	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000037740	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000068205	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000041685	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000024190	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000021830	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000026701	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000019920	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000004897	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000005615	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000032666	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000039449	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000039934	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000037075	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000024576	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000009647	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000001774	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000020594	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000069601	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000039361	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000040760	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000024524	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000035851	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000060681	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000017485	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000032827	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000046985	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000053436	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000035529	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000106379	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000045589	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000031618	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000047879	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000020659	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000028402	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000030795	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000070738	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000032482	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000027823	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000045103	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000055409	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000032171	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000026991	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000003153	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000036282	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000020590	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000028284	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000056211	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000051177	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000003131	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000020917	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000056296	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000008730	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000020598	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000027665	13.56	fp	0
4-UACUAUV	STREME-4	1.7e-004	ENSMUSG00000051855	13.56	fp	0
